"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","RB","Kevan Barlow",26,4,12,"176 rushes for 581 yards, 3 td, & 31 catches for 241 yards and 0 td","San Francisco 49ers / 3rd / 80th pick / 2001"
"3","WR","Arnaz Battle",25,2,8,"32 catches for 363 yards, 3 td, & 8 rushes for 11 yards and 0 td","San Francisco 49ers / 6th / 197th pick / 2003"
"4","WR","Brandon Lloyd",24,2,15,"48 catches for 733 yards, 5 td","San Francisco 49ers / 4th / 124th pick / 2003"
"5","WR","Johnnie Morton",34,11,10,"21 catches for 288 yards, 0 td","Detroit Lions / 1st / 21st pick / 1994"
"6","LG","Justin Smiley",24,1,16,"","San Francisco 49ers / 2nd / 46th pick / 2004"
"7","C","Jeremy Newberry",29,6,10,"","San Francisco 49ers / 2nd / 58th pick / 1998"
"8","RG","Eric Heitmann",25,3,16,"2 fumbles recovered","San Francisco 49ers / 7th / 239th pick / 2002"
"9","RT","Kwame Harris",23,2,16,"","San Francisco 49ers / 1st / 26th pick / 2003"
"10","","Defensive Starters",NA,NA,NA,"",""
"11","DE","Marques Douglas",28,5,15,"",""
"12","DE","Bryant Young",33,11,13,"","San Francisco 49ers / 1st / 7th pick / 1994"
"13","NT","Anthony Adams",25,2,16,"2.5 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 2nd / 57th pick / 2003"
"14","LOLB","Julian Peterson",27,5,14,"3.0 sacks, 0 interceptions, 1 fumble recovered","San Francisco 49ers / 1st / 16th pick / 2000"
"15","LILB","Brandon Moore",26,3,10,"5.0 sacks, 1 interception, 1 fumble recovered",""
"16","RILB","Derek Smith",30,8,16,"0.0 sacks, 1 interception, 1 fumble recovered","Washington Redskins / 3rd / 80th pick / 1997"
"17","ROLB","Andre Carter",26,4,14,"4.5 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 1st / 7th pick / 2001"
"18","LCB","Bruce Thornton",25,1,11,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Dallas Cowboys / 4th / 121st pick / 2004"
"19","RCB","Shawntae Spencer",23,1,14,"0.0 sacks, 4 interceptions, 0 fumbles recovered","San Francisco 49ers / 2nd / 58th pick / 2004"
"20","SS","Tony Parrish",30,7,9,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 35th pick / 1998"
"21","FS","Mike Adams",24,1,10,"1.0 sacks, 4 interceptions, 1 fumble recovered",""
