"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Doug Williams",33,"10",10,"213 for 380, 2,609 yards, 15 td, 12 int, & 9 rushes for 0 yards and 1 td","Tampa Bay Buccaneers / 1st / 17th pick / 1978"
"3","RB","Timmy Smith",24,"1",8,"155 rushes for 470 yards, 3 td, & 8 catches for 53 yards and 0 td","Washington Redskins / 5th / 117th pick / 1987"
"4","WR","Gary Clark",26,"3",13,"59 catches for 892 yards, 7 td, & 2 rushes for 6 yards and 0 td","Washington Redskins / 2nd / 55th pick / 1984 Supp"
"5","WR","Art Monk",31,"8",13,"72 catches for 946 yards, 5 td, & 7 rushes for 46 yards and 0 td","Washington Redskins / 1st / 18th pick / 1980"
"6","TE","Craig McEwen",23,"1",8,"23 catches for 323 yards, 0 td",""
"7","TE","Don Warren",32,"9",14,"12 catches for 112 yards, 0 td","Washington Redskins / 4th / 103rd pick / 1979"
"8","LT","Joe Jacoby",29,"7",13,"1 fumble recovered",""
"9","LG","Raleigh McKenzie",25,"3",14,"","Washington Redskins / 11th / 290th pick / 1985"
"10","C","Jeff Bostic",30,"8",11,"",""
"11","RG","Mark May*",29,"7",16,"","Washington Redskins / 1st / 20th pick / 1981"
"12","RT","Jim Lachey",25,"3",14,"1 fumble recovered","San Diego Chargers / 1st / 12th pick / 1985"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Charles Mann*",27,"5",13,"5.5 sacks, 0 interceptions, 0 fumbles recovered","Washington Redskins / 3rd / 84th pick / 1983"
"15","LDT","Dave Butz",38,"15",16,"1.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Cardinals / 1st / 5th pick / 1973"
"16","RDT","Darryl Grant",29,"7",16,"4.0 sacks, 0 interceptions, 1 fumble recovered","Washington Redskins / 9th / 231st pick / 1981"
"17","RDE","Dexter Manley",30,"7",13,"9.0 sacks, 0 interceptions, 0 fumbles recovered","Washington Redskins / 5th / 119th pick / 1981"
"18","LLB","Monte Coleman",31,"9",9,"3.0 sacks, 1 interception, 1 fumble recovered","Washington Redskins / 11th / 289th pick / 1979"
"19","MLB","Neal Olkewicz",31,"9",16,"2.0 sacks, 0 interceptions, 3 fumbles recovered",""
"20","RLB","Wilber Marshall",26,"4",16,"4.0 sacks, 3 interceptions, 0 fumbles recovered","Chicago Bears / 1st / 11th pick / 1984"
"21","LCB","Barry Wilburn",25,"3",10,"0.0 sacks, 4 interceptions, 1 fumble recovered","Washington Redskins / 8th / 219th pick / 1985"
"22","RCB","Darrell Green",28,"5",15,"1.0 sacks, 1 interception, 1 fumble recovered","Washington Redskins / 1st / 28th pick / 1983"
"23","SS","Alvin Walton",24,"2",16,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Washington Redskins / 3rd / 75th pick / 1986"
"24","FS","Todd Bowles",25,"2",16,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Chip Lohmiller",22,"Rook",0,"19 of 26 field goals & 40 of 41 extra points","Washington Redskins / 2nd / 55th pick / 1988"
"27","P","Greg Coleman",34,"11",0,"39 punts for a 38.6 average, 0 blocked","Cincinnati Bengals / 14th / 398th pick / 1976"
"28","PR","Derrick Shepard",24,"1",0,"12 punt returns for a 8.7 average and 0 td",""
"29","KR","Jamie Morris",23,"Rook",4,"21 kick returns for a 19.7 average and 0 td","Washington Redskins / 4th / 109th pick / 1988"
