"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Gus Frerotte",34,"11",15,"257 for 494, 2,996 yards, 18 td, 13 int, & 27 rushes for 61 yards and 0 td","Washington Redskins / 7th / 197th pick / 1994"
"3","RB","Ronnie Brown",24,"Rook",14,"207 rushes for 907 yards, 4 td, & 32 catches for 232 yards and 1 td","Miami Dolphins / 1st / 2nd pick / 2005"
"4","WR","Marty Booker",29,"6",12,"39 catches for 686 yards, 3 td","Chicago Bears / 3rd / 78th pick / 1999"
"5","WR","Chris Chambers*",27,"4",16,"82 catches for 1,118 yards, 11 td, & 12 rushes for 92 yards and 0 td","Miami Dolphins / 2nd / 52nd pick / 2001"
"6","TE","Randy McMichael",26,"3",16,"60 catches for 582 yards, 5 td","Miami Dolphins / 4th / 114th pick / 2002"
"7","LT","Damion McIntosh",28,"5",16,"","San Diego Chargers / 3rd / 83rd pick / 2000"
"8","LG","Jeno James",28,"5",16,"","Carolina Panthers / 6th / 182nd pick / 2000"
"9","C","Seth McKinney",26,"3",13,"","Miami Dolphins / 3rd / 90th pick / 2002"
"10","RG","Rex Hadnot",23,"1",16,"","Miami Dolphins / 6th / 174th pick / 2004"
"11","RT","Vernon Carey",24,"1",14,"1 fumble recovered","Miami Dolphins / 1st / 19th pick / 2004"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Kevin Carter",32,"10",16,"","St. Louis Rams / 1st / 6th pick / 1995"
"14","DE","Jason Taylor*",31,"8",16,"","Miami Dolphins / 3rd / 73rd pick / 1997"
"15","DT","Vonnie Holliday",30,"7",16,"","Green Bay Packers / 1st / 19th pick / 1998"
"16","NT","Keith Traylor",36,"14",13,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Denver Broncos / 3rd / 61st pick / 1991"
"17","MLB","Zach Thomas*",32,"9",14,"2.0 sacks, 1 interception, 1 fumble recovered","Miami Dolphins / 5th / 154th pick / 1996"
"18","LB","Channing Crowder",22,"Rook",13,"","Miami Dolphins / 3rd / 70th pick / 2005"
"19","LB","Donnie Spragan",29,"3",9,"",""
"20","LCB","Travis Daniels",23,"Rook",14,"0.0 sacks, 1 interception, 1 fumble recovered","Miami Dolphins / 4th / 104th pick / 2005"
"21","RCB","Sam Madison",31,"8",15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Miami Dolphins / 2nd / 44th pick / 1997"
"22","SS","Travares Tillman",28,"5",10,"0.0 sacks, 3 interceptions, 1 fumble recovered","Buffalo Bills / 2nd / 58th pick / 2000"
"23","FS","Lance Schulters",30,"7",16,"2.0 sacks, 4 interceptions, 0 fumbles recovered","San Francisco 49ers / 4th / 119th pick / 1998"
