"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jon Kitna",35,"10",16,"355 for 561, 4,068 yards, 18 td, 20 int, & 25 rushes for 63 yards and 0 td",""
"3","RB","Kevin Jones",25,"3",10,"153 rushes for 581 yards, 8 td, & 32 catches for 197 yards and 0 td","Detroit Lions / 1st / 30th pick / 2004"
"4","WR","Mike Furrey",30,"4",10,"61 catches for 664 yards, 1 td",""
"5","WR","Calvin Johnson",22,"Rook",10,"48 catches for 756 yards, 4 td, & 4 rushes for 52 yards and 1 td","Detroit Lions / 1st / 2nd pick / 2007"
"6","WR","Roy Williams",26,"3",12,"64 catches for 838 yards, 5 td, & 2 rushes for 1 yards and 0 td","Detroit Lions / 1st / 7th pick / 2004"
"7","TE","Sean McHugh",25,"3",12,"17 catches for 252 yards, 0 td","Tennessee Titans / 7th / 241st pick / 2004"
"8","LT","Jeff Backus",30,"6",16,"1 fumble recovered","Detroit Lions / 1st / 18th pick / 2001"
"9","LG","Edwin Mulitalo",33,"8",15,"1 fumble recovered","Baltimore Ravens / 4th / 129th pick / 1999"
"10","C","Dominic Raiola",29,"6",16,"","Detroit Lions / 2nd / 50th pick / 2001"
"11","RG","Stephen Peterman",25,"2",13,"","Dallas Cowboys / 3rd / 83rd pick / 2004"
"12","RT","George Foster",27,"4",9,"1 fumble recovered","Denver Broncos / 1st / 20th pick / 2003"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Jared DeVries",31,"8",10,"","Detroit Lions / 3rd / 70th pick / 1999"
"15","DE","Dewayne White",28,"4",14,"","Tampa Bay Buccaneers / 2nd / 64th pick / 2003"
"16","DT","Cory Redding",27,"4",16,"","Detroit Lions / 3rd / 66th pick / 2003"
"17","NT","Shaun Rogers",28,"6",16,"7.0 sacks, 1 interception, 4 fumbles recovered","Detroit Lions / 2nd / 61st pick / 2001"
"18","MLB","Paris Lenon",30,"5",16,"2.0 sacks, 1 interception, 0 fumbles recovered",""
"19","LB","Boss Bailey",28,"4",12,"","Detroit Lions / 2nd / 34th pick / 2003"
"20","LB","Ernie Sims",23,"1",16,"","Detroit Lions / 1st / 9th pick / 2006"
"21","LCB","Fernando Bryant",30,"8",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 1st / 26th pick / 1999"
"22","RCB","Travis Fisher",28,"5",13,"0.0 sacks, 2 interceptions, 0 fumbles recovered","St. Louis Rams / 2nd / 64th pick / 2002"
"23","SS","Kenoy Kennedy",30,"7",15,"0.0 sacks, 2 interceptions, 1 fumble recovered","Denver Broncos / 2nd / 45th pick / 2000"
"24","FS","Gerald Alexander",23,"Rook",16,"2.0 sacks, 2 interceptions, 2 fumbles recovered","Detroit Lions / 2nd / 61st pick / 2007"
