"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jason Campbell",29,"4",12,"194 for 329, 2,387 yards, 13 td, 8 int, & 47 rushes for 222 yards and 1 td","Washington Redskins / 1st / 25th pick / 2005"
"3","RB","Darren McFadden",23,"2",13,"223 rushes for 1,157 yards, 7 td, & 47 catches for 507 yards and 3 td","Oakland Raiders / 1st / 4th pick / 2008"
"4","FB","Marcel Reece",25,"2",10,"30 rushes for 122 yards, 1 td, & 25 catches for 333 yards and 3 td",""
"5","WR","Jacoby Ford",23,"Rook",9,"25 catches for 470 yards, 2 td, & 10 rushes for 155 yards and 2 td","Oakland Raiders / 4th / 108th pick / 2010"
"6","WR","Darrius Heyward-Bey",23,"1",14,"26 catches for 366 yards, 1 td, & 4 rushes for 48 yards and 0 td","Oakland Raiders / 1st / 7th pick / 2009"
"7","WR","Louis Murphy",23,"1",9,"41 catches for 609 yards, 2 td, & 1 rush for 43 yards and 0 td","Oakland Raiders / 4th / 124th pick / 2009"
"8","TE","Zach Miller*",25,"3",15,"60 catches for 685 yards, 5 td","Oakland Raiders / 2nd / 38th pick / 2007"
"9","LT","Jared Veldheer",23,"Rook",11,"1 fumble recovered","Oakland Raiders / 3rd / 69th pick / 2010"
"10","LG","Robert Gallery",30,"6",12,"","Oakland Raiders / 1st / 2nd pick / 2004"
"11","C","Samson Satele",26,"3",15,"","Miami Dolphins / 2nd / 60th pick / 2007"
"12","RG","Cooper Carlisle",33,"10",16,"1 fumble recovered","Denver Broncos / 4th / 112th pick / 2000"
"13","RT","Langston Walker",31,"8",15,"","Oakland Raiders / 2nd / 53rd pick / 2002"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Lamarr Houston",23,"Rook",15,"","Oakland Raiders / 2nd / 44th pick / 2010"
"16","DE","Trevor Scott",26,"2",10,"","Oakland Raiders / 6th / 169th pick / 2008"
"17","DE","Matt Shaughnessy",24,"1",8,"","Oakland Raiders / 3rd / 71st pick / 2009"
"18","DT","Tommy Kelly",30,"6",16,"",""
"19","DT","Richard Seymour*",31,"9",13,"","New England Patriots / 1st / 6th pick / 2001"
"20","MLB","Rolando McClain",21,"Rook",15,"0.5 sacks, 1 interception, 0 fumbles recovered","Oakland Raiders / 1st / 8th pick / 2010"
"21","LB","Quentin Groves",26,"2",12,"","Jacksonville Jaguars / 2nd / 52nd pick / 2008"
"22","LB","Kamerion Wimbley",27,"4",16,"","Cleveland Browns / 1st / 13th pick / 2006"
"23","CB","Nnamdi Asomugha*+",29,"7",14,"","Oakland Raiders / 1st / 31st pick / 2003"
"24","CB","Stanford Routt",27,"5",15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Oakland Raiders / 2nd / 38th pick / 2005"
"25","SS","Tyvon Branch",24,"2",16,"4.0 sacks, 1 interception, 2 fumbles recovered","Oakland Raiders / 4th / 100th pick / 2008"
"26","FS","Michael Huff",27,"4",15,"4.0 sacks, 3 interceptions, 0 fumbles recovered","Oakland Raiders / 1st / 7th pick / 2006"
