"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Geno Smith",23,"Rook",16,"247 for 443, 3,046 yards, 12 td, 21 int, & 72 rushes for 366 yards and 6 td","New York Jets / 2nd / 39th pick / 2013"
"3","RB","Bilal Powell",25,"2",11,"176 rushes for 697 yards, 1 td, & 36 catches for 272 yards and 0 td","New York Jets / 4th / 126th pick / 2011"
"4","FB","Tommy Bohanon",23,"Rook",8,"17 rushes for 62 yards, 0 td, & 11 catches for 69 yards and 0 td","New York Jets / 7th / 215th pick / 2013"
"5","WR","Stephen Hill",22,"1",11,"24 catches for 342 yards, 1 td","New York Jets / 2nd / 43rd pick / 2012"
"6","WR","Santonio Holmes",29,"7",11,"23 catches for 456 yards, 1 td","Pittsburgh Steelers / 1st / 25th pick / 2006"
"7","WR","Jeremy Kerley",25,"2",8,"43 catches for 523 yards, 3 td, & 4 rushes for 11 yards and 0 td","New York Jets / 5th / 153rd pick / 2011"
"8","TE","Jeff Cumberland",26,"3",12,"26 catches for 398 yards, 4 td",""
"9","LT","D'Brickashaw Ferguson",30,"7",16,"1 fumble recovered","New York Jets / 1st / 4th pick / 2006"
"10","T","Sheldon Richardson",23,"Rook",15,"","New York Jets / 1st / 13th pick / 2013"
"11","LG","Brian Winters",22,"Rook",12,"","New York Jets / 3rd / 72nd pick / 2013"
"12","C","Nick Mangold*",29,"7",16,"","New York Jets / 1st / 29th pick / 2006"
"13","RG","Willie Colon",30,"7",16,"","Pittsburgh Steelers / 4th / 131st pick / 2006"
"14","RT","Austin Howard",26,"3",16,"",""
"15","","Defensive Starters",NA,"",NA,"",""
"16","DE","Muhammad Wilkerson",24,"2",16,"","New York Jets / 1st / 30th pick / 2011"
"17","NT","Damon Harrison",25,"1",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",""
"18","MLB","David Harris",29,"6",16,"2.0 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 2nd / 47th pick / 2007"
"19","LB","Quinton Coples",23,"1",13,"","New York Jets / 1st / 16th pick / 2012"
"20","LB","Demario Davis",24,"1",16,"","New York Jets / 3rd / 77th pick / 2012"
"21","LB","Calvin Pace",33,"10",16,"","Arizona Cardinals / 1st / 18th pick / 2003"
"22","CB","Antonio Cromartie*",29,"7",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 19th pick / 2006"
"23","CB","Dee Milliner",22,"Rook",12,"0.0 sacks, 3 interceptions, 0 fumbles recovered","New York Jets / 1st / 9th pick / 2013"
"24","S","Antonio Allen",25,"1",9,"1.0 sacks, 1 interception, 0 fumbles recovered","New York Jets / 7th / 242nd pick / 2012"
"25","S","Dawan Landry",31,"7",16,"1.0 sacks, 1 interception, 0 fumbles recovered","Baltimore Ravens / 5th / 146th pick / 2006"
