"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Joe Montana",38,15,14,"299 for 493, 3,283 yards, 16 td, 9 int, & 18 rushes for 17 yards and 0 td","San Francisco 49ers / 3rd / 82nd pick / 1979"
"3","RB","Marcus Allen",34,12,13,"189 rushes for 709 yards, 7 td, & 42 catches for 349 yards and 0 td","Los Angeles Raiders / 1st / 10th pick / 1982"
"4","FB","Kimble Anders",28,3,13,"62 rushes for 231 yards, 2 td, & 67 catches for 525 yards and 1 td",""
"5","WR","J.J. Birden",29,4,13,"48 catches for 637 yards, 4 td","Cleveland Browns / 8th / 216th pick / 1988"
"6","WR","Willie Davis",27,3,13,"51 catches for 822 yards, 5 td",""
"7","TE","Derrick Walker",27,4,11,"36 catches for 382 yards, 2 td","San Diego Chargers / 6th / 163rd pick / 1990"
"8","LT","John Alt",32,10,13,"","Kansas City Chiefs / 1st / 21st pick / 1984"
"9","LG","Dave Szott",27,4,16,"","Kansas City Chiefs / 7th / 180th pick / 1990"
"10","C","Tim Grunhard",26,4,16,"","Kansas City Chiefs / 2nd / 40th pick / 1990"
"11","RG","Will Shields",23,1,16,"1 fumble recovered","Kansas City Chiefs / 3rd / 74th pick / 1993"
"12","RT","Derrick Graham",27,4,11,"","Kansas City Chiefs / 5th / 124th pick / 1990"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Neil Smith*",28,6,13,"11.5 sacks, 1 interception, 1 fumble recovered","Kansas City Chiefs / 1st / 2nd pick / 1988"
"15","LDT","Joe Phillips",31,8,16,"3.0 sacks, 0 interceptions, 1 fumble recovered","Minnesota Vikings / 4th / 93rd pick / 1986"
"16","RDT","Dan Saleaumua",30,7,14,"1.0 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 7th / 175th pick / 1987"
"17","RDE","Darren Mickell",24,2,13,"7.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 2nd / 2nd pick / 1992 Supp"
"18","LLB","George Jamison",32,7,12,"1.0 sacks, 0 interceptions, 3 fumbles recovered","Detroit Lions / 2nd / 47th pick / 1984 Supp"
"19","MLB","Tracy Simien",27,5,15,"0.0 sacks, 0 interceptions, 2 fumbles recovered",""
"20","RLB","Derrick Thomas*",27,5,15,"11.0 sacks, 0 interceptions, 3 fumbles recovered","Kansas City Chiefs / 1st / 4th pick / 1989"
"21","LCB","Mark Collins",30,8,13,"2.0 sacks, 2 interceptions, 2 fumbles recovered","New York Giants / 2nd / 44th pick / 1986"
"22","RCB","Dale Carter*",25,2,16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Kansas City Chiefs / 1st / 20th pick / 1992"
"23","SS","Dave Whitmore",27,4,10,"0.0 sacks, 0 interceptions, 1 fumble recovered","New York Giants / 4th / 107th pick / 1990"
"24","FS","William White",28,6,14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Detroit Lions / 4th / 85th pick / 1988"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Lin Elliott",26,2,0,"25 of 30 field goals & 30 of 30 extra points",""
"27","P","Louie Aguiar",28,3,0,"85 punts for a 42.1 average, 0 blocked",""
"28","PR","Danan Hughes",24,1,0,"27 punt returns for a 7.1 average and 0 td","Kansas City Chiefs / 7th / 186th pick / 1993"
"29","KR","Ron Dickerson",23,1,0,"21 kick returns for a 22.5 average and 0 td",""
