"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Dave Brown",25,3,16,"254 for 456, 2,814 yards, 11 td, 10 int, & 45 rushes for 228 yards and 4 td","New York Giants / 1st / 1st pick / 1992 Supp"
"3","RB","Rodney Hampton",26,5,15,"306 rushes for 1,182 yards, 10 td, & 24 catches for 142 yards and 0 td","New York Giants / 1st / 24th pick / 1990"
"4","WR","Chris Calloway",27,5,15,"56 catches for 796 yards, 3 td, & 2 rushes for -9 yards and 0 td","Pittsburgh Steelers / 4th / 97th pick / 1990"
"5","WR","Mike Sherrard",32,9,13,"44 catches for 577 yards, 4 td","Dallas Cowboys / 1st / 18th pick / 1986"
"6","TE","Howard Cross",28,6,15,"18 catches for 197 yards, 0 td","New York Giants / 6th / 158th pick / 1989"
"7","TE","Aaron Pierce",26,3,11,"33 catches for 310 yards, 0 td, & 1 rush for 6 yards and 0 td","New York Giants / 3rd / 69th pick / 1992"
"8","LT","Jumbo Elliott",30,7,16,"","New York Giants / 2nd / 36th pick / 1988"
"9","LG","Greg Bishop",24,2,16,"1 fumble recovered","New York Giants / 4th / 93rd pick / 1993"
"10","C","Brian Williams",29,6,16,"","New York Giants / 1st / 18th pick / 1989"
"11","RG","Lance Smith",32,10,13,"","St. Louis Cardinals / 3rd / 72nd pick / 1985"
"12","RT","Doug Riesenberg",30,8,16,"1 fumble recovered","New York Giants / 6th / 168th pick / 1987"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Michael Strahan",24,2,15,"7.5 sacks, 2 interceptions, 0 fumbles recovered","New York Giants / 2nd / 40th pick / 1993"
"15","LDT","Keith Hamilton",24,3,14,"2.0 sacks, 0 interceptions, 3 fumbles recovered","New York Giants / 4th / 99th pick / 1992"
"16","RDT","Ray Agnew",28,5,15,"1.0 sacks, 0 interceptions, 1 fumble recovered","New England Patriots / 1st / 10th pick / 1990"
"17","RDE","Robert Harris",26,3,15,"5.0 sacks, 0 interceptions, 2 fumbles recovered","Minnesota Vikings / 2nd / 39th pick / 1992"
"18","LLB","Mike Croel",26,4,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Denver Broncos / 1st / 4th pick / 1991"
"19","MLB","Michael Brooks",31,8,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Denver Broncos / 3rd / 86th pick / 1987"
"20","RLB","Corey Miller",27,4,9,"","New York Giants / 6th / 167th pick / 1991"
"21","LCB","Phillippi Sparks",26,3,16,"0.0 sacks, 5 interceptions, 0 fumbles recovered","New York Giants / 2nd / 41st pick / 1992"
"22","RCB","Thomas Randolph",25,1,16,"0.0 sacks, 2 interceptions, 1 fumble recovered","New York Giants / 2nd / 47th pick / 1994"
"23","SS","Jesse Campbell",26,3,16,"","Philadelphia Eagles / 2nd / 48th pick / 1991"
"24","FS","Vencie Glenn",31,9,15,"0.0 sacks, 5 interceptions, 2 fumbles recovered","New England Patriots / 2nd / 54th pick / 1986"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Brad Daluiso",28,4,0,"20 of 28 field goals & 28 of 28 extra points",""
"27","P","Mike Horan",36,11,0,"72 punts for a 42.5 average, 0 blocked","Atlanta Falcons / 9th / 235th pick / 1982"
"28","PR","Arthur Marshall",26,3,0,"12 punt returns for a 8.0 average and 0 td",""
"29","KR","Herschel Walker",33,9,3,"41 kick returns for a 21.5 average and 0 td","Dallas Cowboys / 5th / 114th pick / 1985"
