"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Aaron Rodgers*",32,10,16,"347 for 572, 3,821 yards, 31 td, 8 int, & 58 rushes for 344 yards and 1 td","Green Bay Packers / 1st / 24th pick / 2005"
"3","RB","Eddie Lacy",25,2,12,"187 rushes for 758 yards, 3 td, & 20 catches for 188 yards and 2 td","Green Bay Packers / 2nd / 61st pick / 2013"
"4","WR","Davante Adams",23,1,12,"50 catches for 483 yards, 1 td","Green Bay Packers / 2nd / 53rd pick / 2014"
"5","WR","Randall Cobb",25,4,15,"79 catches for 829 yards, 6 td, & 13 rushes for 50 yards and 0 td","Green Bay Packers / 2nd / 64th pick / 2011"
"6","WR","James Jones",31,8,15,"50 catches for 890 yards, 8 td","Green Bay Packers / 3rd / 78th pick / 2007"
"7","TE","Richard Rodgers",23,1,12,"58 catches for 510 yards, 8 td, & 1 rush for 11 yards and 0 td","Green Bay Packers / 3rd / 98th pick / 2014"
"8","LT","David Bakhtiari",24,2,14,"","Green Bay Packers / 4th / 109th pick / 2013"
"9","LG","Josh Sitton*",29,7,16,"","Green Bay Packers / 4th / 135th pick / 2008"
"10","C","Corey Linsley",24,1,13,"1 fumble recovered","Green Bay Packers / 5th / 161st pick / 2014"
"11","RG","T.J. Lang",28,6,15,"1 fumble recovered","Green Bay Packers / 4th / 109th pick / 2009"
"12","RT","Bryan Bulaga",26,5,12,"","Green Bay Packers / 1st / 23rd pick / 2010"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DT","Mike Daniels",26,3,16,"","Green Bay Packers / 4th / 132nd pick / 2012"
"15","NT","B.J. Raji",29,6,15,"0.5 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 1st / 9th pick / 2009"
"16","LOLB","Julius Peppers*",35,13,16,"10.5 sacks, 0 interceptions, 0 fumbles recovered","Carolina Panthers / 1st / 2nd pick / 2002"
"17","MLB","Clay Matthews*",29,6,16,"6.5 sacks, 1 interception, 1 fumble recovered","Green Bay Packers / 1st / 26th pick / 2009"
"18","ROLB","Mike Neal",28,5,15,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 2nd / 56th pick / 2010"
"19","ROLB","Julius Peppers*",35,13,16,"10.5 sacks, 0 interceptions, 0 fumbles recovered","Carolina Panthers / 1st / 2nd pick / 2002"
"20","LB","Nate Palmer",26,2,10,"","Green Bay Packers / 6th / 193rd pick / 2013"
"21","RCB","Sam Shields",28,5,12,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
"22","SS","Morgan Burnett",26,5,11,"0.0 sacks, 0 interceptions, 1 fumble recovered","Green Bay Packers / 3rd / 71st pick / 2010"
"23","FS","Ha Ha Clinton-Dix",23,1,16,"3.0 sacks, 2 interceptions, 0 fumbles recovered","Green Bay Packers / 1st / 21st pick / 2014"
