"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tony Banks",23,"Rook",13,"192 for 368, 2,544 yards, 15 td, 15 int, & 61 rushes for 212 yards and 0 td","St. Louis Rams / 2nd / 42nd pick / 1996"
"3","RB","Lawrence Phillips",21,"Rook",11,"193 rushes for 632 yards, 4 td, & 8 catches for 28 yards and 1 td","St. Louis Rams / 1st / 6th pick / 1996"
"4","FB","Derrick Harris",24,"Rook",6,"3 rushes for 5 yards, 0 td, & 4 catches for 17 yards and 0 td","St. Louis Rams / 6th / 175th pick / 1996"
"5","WR","Isaac Bruce*",24,"2",16,"84 catches for 1,338 yards, 7 td, & 1 rush for 4 yards and 0 td","Los Angeles Rams / 2nd / 33rd pick / 1994"
"6","WR","Eddie Kennison",23,"Rook",14,"54 catches for 924 yards, 9 td","St. Louis Rams / 1st / 18th pick / 1996"
"7","TE","Ernie Conwell",24,"Rook",8,"15 catches for 164 yards, 0 td","St. Louis Rams / 2nd / 59th pick / 1996"
"8","LT","Wayne Gandy",25,"2",16,"","Los Angeles Rams / 1st / 15th pick / 1994"
"9","LG","Leo Goeas",30,"6",13,"1 fumble recovered","San Diego Chargers / 3rd / 60th pick / 1990"
"10","C","Bern Brostek",30,"6",16,"","Los Angeles Rams / 1st / 23rd pick / 1990"
"11","RG","Dwayne White",29,"6",16,"1 fumble recovered","New York Jets / 7th / 167th pick / 1990"
"12","RT","Zach Wiegert",24,"1",16,"2 fumbles recovered","St. Louis Rams / 2nd / 38th pick / 1995"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Kevin Carter",23,"1",16,"9.5 sacks, 0 interceptions, 2 fumbles recovered","St. Louis Rams / 1st / 6th pick / 1995"
"15","LDT","Jimmie Jones",30,"6",14,"5.5 sacks, 0 interceptions, 2 fumbles recovered","Dallas Cowboys / 3rd / 64th pick / 1990"
"16","RDT","D'Marco Farr",25,"2",16,"4.5 sacks, 1 interception, 0 fumbles recovered",""
"17","RDE","Leslie O'Neal",32,"10",16,"7.0 sacks, 0 interceptions, 3 fumbles recovered","San Diego Chargers / 1st / 8th pick / 1986"
"18","LLB","Carlos Jenkins",28,"5",10,"0.0 sacks, 1 interception, 2 fumbles recovered","Minnesota Vikings / 3rd / 65th pick / 1991"
"19","MLB","Robert Jones",27,"4",13,"0.0 sacks, 1 interception, 0 fumbles recovered","Dallas Cowboys / 1st / 24th pick / 1992"
"20","RLB","Roman Phifer",28,"5",15,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 2nd / 31st pick / 1991"
"21","LCB","Todd Lyght",27,"5",16,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Los Angeles Rams / 1st / 5th pick / 1991"
"22","RCB","Anthony Parker",30,"7",14,"0.0 sacks, 4 interceptions, 1 fumble recovered",""
"23","SS","Toby Wright",26,"2",12,"0.0 sacks, 1 interception, 0 fumbles recovered","Los Angeles Rams / 2nd / 49th pick / 1994"
"24","FS","Keith Lyle",24,"2",16,"0.0 sacks, 9 interceptions, 0 fumbles recovered","Los Angeles Rams / 3rd / 71st pick / 1994"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Chip Lohmiller",30,"8",0,"21 of 25 field goals & 28 of 29 extra points","Washington Redskins / 2nd / 55th pick / 1988"
"27","P","Sean Landeta",34,"11",0,"78 punts for a 44.8 average, 0 blocked",""
"28","PR","Eddie Kennison",23,"Rook",14,"29 punt returns for a 14.6 average and 2 td","St. Louis Rams / 1st / 18th pick / 1996"
"29","KR","J.T. Thomas",25,"1",1,"30 kick returns for a 21.4 average and 0 td","St. Louis Rams / 7th / 240th pick / 1995"
