"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Kurt Warner*+",30,"3",16,"375 for 546, 4,830 yards, 36 td, 22 int, & 28 rushes for 60 yards and 0 td",""
"3","RB","Marshall Faulk*+",28,"7",14,"260 rushes for 1,382 yards, 12 td, & 83 catches for 765 yards and 9 td","Indianapolis Colts / 1st / 2nd pick / 1994"
"4","FB","James Hodgins",24,"2",11,"2 rushes for 5 yards, 0 td, & 4 catches for 24 yards and 1 td",""
"5","WR","Isaac Bruce*",29,"7",16,"64 catches for 1,106 yards, 6 td, & 4 rushes for 23 yards and 0 td","Los Angeles Rams / 2nd / 33rd pick / 1994"
"6","WR","Torry Holt*",25,"2",14,"81 catches for 1,363 yards, 7 td, & 2 rushes for 0 yards and 0 td","St. Louis Rams / 1st / 6th pick / 1999"
"7","TE","Ernie Conwell",29,"5",14,"38 catches for 431 yards, 4 td, & 7 rushes for 28 yards and 1 td","St. Louis Rams / 2nd / 59th pick / 1996"
"8","LT","Orlando Pace*+",26,"4",16,"1 fumble recovered","St. Louis Rams / 1st / 1st pick / 1997"
"9","LG","Tom Nutten",30,"6",14,"","Buffalo Bills / 7th / 221st pick / 1995"
"10","C","Andy McCollum",31,"6",16,"",""
"11","RG","Adam Timmerman*",30,"6",16,"1 fumble recovered","Green Bay Packers / 7th / 230th pick / 1995"
"12","RT","Ryan Tucker",26,"4",15,"1 fumble recovered","St. Louis Rams / 4th / 112th pick / 1997"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Chidi Ahanotu",31,"8",16,"","Tampa Bay Buccaneers / 6th / 145th pick / 1993"
"15","DE","Grant Wistrom",25,"3",15,"","St. Louis Rams / 1st / 6th pick / 1998"
"16","LDT","Brian Young",24,"1",16,"6.5 sacks, 1 interception, 0 fumbles recovered","St. Louis Rams / 5th / 139th pick / 2000"
"17","RDT","Jeff Zgonina",31,"8",13,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 7th / 185th pick / 1993"
"18","MLB","London Fletcher",26,"3",16,"4.5 sacks, 2 interceptions, 0 fumbles recovered",""
"19","LB","Mark Fields",29,"6",12,"","New Orleans Saints / 1st / 13th pick / 1995"
"20","LB","Tommy Polley",23,"Rook",11,"","St. Louis Rams / 2nd / 42nd pick / 2001"
"21","SS","Adam Archuleta",24,"Rook",12,"2.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Rams / 1st / 20th pick / 2001"
"22","FS","Kim Herring",26,"4",15,"0.0 sacks, 1 interception, 0 fumbles recovered","Baltimore Ravens / 2nd / 58th pick / 1997"
