"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Jake Plummer",26,3,14,"270 for 475, 2,946 yards, 13 td, 21 int, & 37 rushes for 183 yards and 0 td","Arizona Cardinals / 2nd / 42nd pick / 1997"
"3","RB","Michael Pittman",25,2,12,"184 rushes for 719 yards, 4 td, & 73 catches for 579 yards and 2 td","Arizona Cardinals / 4th / 95th pick / 1998"
"4","FB","Joel Makovicka",25,1,10,"3 rushes for 8 yards, 0 td, & 6 catches for 18 yards and 0 td","Arizona Cardinals / 4th / 116th pick / 1999"
"5","WR","David Boston",22,1,16,"71 catches for 1,156 yards, 7 td, & 3 rushes for 9 yards and 0 td","Arizona Cardinals / 1st / 8th pick / 1999"
"6","WR","Frank Sanders",27,5,16,"54 catches for 749 yards, 6 td","Arizona Cardinals / 2nd / 47th pick / 1995"
"7","TE","Terry Hardy",24,2,15,"27 catches for 160 yards, 1 td","Arizona Cardinals / 5th / 125th pick / 1998"
"8","LT","L.J. Shelton",24,1,14,"1 fumble recovered","Arizona Cardinals / 1st / 21st pick / 1999"
"9","LG","Matt Joyce",28,5,13,"",""
"10","C","Mike Gruttadauria",28,4,8,"",""
"11","RG","Lester Holmes",31,7,12,"","Philadelphia Eagles / 1st / 19th pick / 1993"
"12","RT","Anthony Clement",24,2,16,"1 fumble recovered","Arizona Cardinals / 2nd / 36th pick / 1998"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Brad Ottis",28,6,11,"","Los Angeles Rams / 2nd / 56th pick / 1994"
"15","DE","Simeon Rice",26,4,11,"","Arizona Cardinals / 1st / 3rd pick / 1996"
"16","MLB","Ronald McKinnon",27,4,16,"4.0 sacks, 0 interceptions, 1 fumble recovered",""
"17","LCB","Aeneas Williams",32,9,16,"0.0 sacks, 5 interceptions, 2 fumbles recovered","Phoenix Cardinals / 3rd / 59th pick / 1991"
"18","RCB","Tom Knight",26,3,15,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Arizona Cardinals / 1st / 9th pick / 1997"
"19","SS","Pat Tillman",24,2,16,"1.5 sacks, 1 interception, 2 fumbles recovered","Arizona Cardinals / 7th / 226th pick / 1998"
"20","FS","Kwamie Lassiter",31,5,16,"0.0 sacks, 1 interception, 1 fumble recovered",""
