"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Drew Brees*",34,"12",16,"446 for 650, 5,162 yards, 39 td, 12 int, & 35 rushes for 52 yards and 3 td","San Diego Chargers / 2nd / 32nd pick / 2001"
"3","RB","Pierre Thomas",29,"6",9,"147 rushes for 549 yards, 2 td, & 77 catches for 513 yards and 3 td",""
"4","FB","Jed Collins",27,"2",8,"15 rushes for 45 yards, 1 td, & 14 catches for 54 yards and 0 td",""
"5","WR","Marques Colston",30,"7",11,"75 catches for 943 yards, 5 td","New Orleans Saints / 7th / 252nd pick / 2006"
"6","WR","Kenny Stills",21,"Rook",10,"32 catches for 641 yards, 5 td, & 3 rushes for 10 yards and 0 td","New Orleans Saints / 5th / 144th pick / 2013"
"7","TE","Jimmy Graham*+",27,"3",12,"86 catches for 1,215 yards, 16 td","New Orleans Saints / 3rd / 95th pick / 2010"
"8","LT","Charles Brown",26,"3",14,"","New Orleans Saints / 2nd / 64th pick / 2010"
"9","LG","Ben Grubbs*",29,"6",16,"","Baltimore Ravens / 1st / 29th pick / 2007"
"10","C","Brian De La Puente",28,"2",16,"",""
"11","RG","Jahri Evans*",30,"7",14,"1 fumble recovered","New Orleans Saints / 4th / 108th pick / 2006"
"12","RT","Zach Strief",30,"7",15,"","New Orleans Saints / 7th / 210th pick / 2006"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Akiem Hicks",24,"1",16,"","New Orleans Saints / 3rd / 89th pick / 2012"
"15","DE","Cameron Jordan*",24,"2",16,"","New Orleans Saints / 1st / 24th pick / 2011"
"16","NT","Brodrick Bunkley",30,"7",10,"","Philadelphia Eagles / 1st / 14th pick / 2006"
"17","LB","Junior Galette",25,"3",15,"",""
"18","LB","Parys Haralson",29,"7",8,"","San Francisco 49ers / 5th / 140th pick / 2006"
"19","LB","David Hawthorne",28,"5",15,"",""
"20","LB","Curtis Lofton",27,"5",16,"","Atlanta Falcons / 2nd / 37th pick / 2008"
"21","LCB","Jabari Greer",31,"9",10,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"22","RCB","Keenan Lewis",27,"4",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 3rd / 96th pick / 2009"
"23","S","Malcolm Jenkins",26,"4",14,"2.5 sacks, 2 interceptions, 0 fumbles recovered","New Orleans Saints / 1st / 14th pick / 2009"
"24","S","Kenny Vaccaro",22,"Rook",14,"1.0 sacks, 1 interception, 0 fumbles recovered","New Orleans Saints / 1st / 15th pick / 2013"
