"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Cam Newton",25,"3",14,"262 for 448, 3,127 yards, 18 td, 12 int, & 103 rushes for 539 yards and 5 td","Carolina Panthers / 1st / 1st pick / 2011"
"3","RB","Jonathan Stewart",27,"6",8,"175 rushes for 809 yards, 3 td, & 25 catches for 181 yards and 1 td","Carolina Panthers / 1st / 13th pick / 2008"
"4","WR","Kelvin Benjamin",23,"Rook",15,"73 catches for 1,008 yards, 9 td","Carolina Panthers / 1st / 28th pick / 2014"
"5","WR","Jerricho Cotchery",32,"10",13,"48 catches for 580 yards, 1 td","New York Jets / 4th / 108th pick / 2004"
"6","TE","Greg Olsen*",29,"7",16,"84 catches for 1,008 yards, 6 td","Chicago Bears / 1st / 31st pick / 2007"
"7","LT","Byron Bell",25,"3",15,"1 fumble recovered",""
"8","LG","Andrew Norwell",23,"Rook",9,"",""
"9","C","Ryan Kalil",29,"7",16,"","Carolina Panthers / 2nd / 59th pick / 2007"
"10","RG","Trai Turner",21,"Rook",9,"","Carolina Panthers / 3rd / 92nd pick / 2014"
"11","RT","Nate Chandler",25,"2",11,"",""
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Wes Horton",24,"1",15,"",""
"14","DE","Charles Johnson",28,"7",16,"","Carolina Panthers / 3rd / 83rd pick / 2007"
"15","MLB","Luke Kuechly*+",23,"2",16,"3.0 sacks, 1 interception, 1 fumble recovered","Carolina Panthers / 1st / 9th pick / 2012"
"16","LB","Thomas Davis",31,"9",15,"","Carolina Panthers / 1st / 14th pick / 2005"
"17","LB","A.J. Klein",23,"1",8,"","Carolina Panthers / 5th / 148th pick / 2013"
"18","LCB","Antoine Cason",28,"6",11,"0.0 sacks, 2 interceptions, 2 fumbles recovered","San Diego Chargers / 1st / 27th pick / 2008"
"19","RCB","Josh Norman",27,"2",10,"0.0 sacks, 2 interceptions, 1 fumble recovered","Carolina Panthers / 5th / 143rd pick / 2012"
"20","SS","Roman Harper",32,"8",16,"1.0 sacks, 4 interceptions, 0 fumbles recovered","New Orleans Saints / 2nd / 43rd pick / 2006"
"21","FS","Thomas DeCoud",29,"6",11,"0.0 sacks, 1 interception, 0 fumbles recovered","Atlanta Falcons / 3rd / 98th pick / 2008"
