"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Billy Joe Tolliver",24,"1",14,"216 for 410, 2,574 yards, 16 td, 16 int, & 14 rushes for 22 yards and 0 td","San Diego Chargers / 2nd / 51st pick / 1989"
"3","RB","Marion Butts*",24,"1",13,"265 rushes for 1,225 yards, 8 td, & 16 catches for 117 yards and 0 td","San Diego Chargers / 7th / 183rd pick / 1989"
"4","WR","Anthony Miller*",25,"2",16,"63 catches for 933 yards, 7 td, & 3 rushes for 13 yards and 0 td","San Diego Chargers / 1st / 15th pick / 1988"
"5","TE","Joe Caravello",27,"3",7,"2 catches for 21 yards, 1 td",""
"6","TE","Arthur Cox",29,"7",14,"14 catches for 93 yards, 1 td",""
"7","TE","Derrick Walker",23,"Rook",12,"23 catches for 240 yards, 1 td","San Diego Chargers / 6th / 163rd pick / 1990"
"8","LT","Leo Goeas",24,"Rook",10,"1 fumble recovered","San Diego Chargers / 3rd / 60th pick / 1990"
"9","LG","Courtney Hall",22,"1",16,"","San Diego Chargers / 2nd / 37th pick / 1989"
"10","C","Frank Cornish",23,"Rook",16,"","San Diego Chargers / 6th / 143rd pick / 1990"
"11","RG","David Richards",24,"2",16,"","San Diego Chargers / 4th / 98th pick / 1988"
"12","RT","Broderick Thompson",30,"5",16,"",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Lee Williams",28,"6",16,"7.5 sacks, 0 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 6th pick / 1984 Supp"
"15","NT","Les Miller",25,"3",9,"1.0 sacks, 0 interceptions, 3 fumbles recovered",""
"16","RDE","Burt Grossman",23,"1",15,"10.0 sacks, 0 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 8th pick / 1989"
"17","LOLB","Billy Ray Smith",29,"7",10,"1.0 sacks, 2 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 5th pick / 1983"
"18","LILB","Gary Plummer",30,"4",15,"",""
"19","RILB","Junior Seau",21,"Rook",15,"1.0 sacks, 0 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 5th pick / 1990"
"20","ROLB","Leslie O'Neal*",26,"4",16,"13.5 sacks, 0 interceptions, 2 fumbles recovered","San Diego Chargers / 1st / 8th pick / 1986"
"21","LCB","Gill Byrd",29,"7",16,"0.0 sacks, 7 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 22nd pick / 1983"
"22","RCB","Sam Seale",28,"6",13,"0.0 sacks, 2 interceptions, 1 fumble recovered","Los Angeles Raiders / 8th / 224th pick / 1984"
"23","SS","Martin Bayless",28,"6",14,"3.0 sacks, 1 interception, 1 fumble recovered","St. Louis Cardinals / 4th / 101st pick / 1984"
"24","FS","Vencie Glenn",26,"4",14,"0.0 sacks, 1 interception, 0 fumbles recovered","New England Patriots / 2nd / 54th pick / 1986"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","John Carney",26,"2",0,"19 of 21 field goals & 27 of 28 extra points",""
"27","P","John Kidd",29,"6",0,"61 punts for a 40.0 average, 1 blocked","Buffalo Bills / 5th / 128th pick / 1984"
"28","PR","Nate Lewis",24,"Rook",3,"13 punt returns for a 9.0 average and 1 td","San Diego Chargers / 7th / 187th pick / 1990"
"29","KR","Donnie Elder",27,"5",0,"24 kick returns for a 23.8 average and 0 td","New York Jets / 3rd / 67th pick / 1985"
