"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dan Fouts",25,"3",13,"208 for 359, 2,535 yards, 14 td, 15 int, & 18 rushes for 65 yards and 0 td","San Diego Chargers / 3rd / 64th pick / 1973"
"3","RB","Don Woods",25,"2",10,"126 rushes for 450 yards, 3 td, & 34 catches for 224 yards and 1 td","Green Bay Packers / 6th / 134th pick / 1974"
"4","FB","Rickey Young",23,"1",14,"162 rushes for 802 yards, 4 td, & 47 catches for 441 yards and 1 td","San Diego Chargers / 7th / 164th pick / 1975"
"5","WR","Charlie Joiner*",29,"7",14,"50 catches for 1,056 yards, 7 td","Houston Oilers / 4th / 93rd pick / 1969"
"6","WR","Dwight McDonald",25,"1",10,"11 catches for 161 yards, 4 td",""
"7","TE","Pat Curran",31,"7",14,"33 catches for 349 yards, 1 td, & 1 rush for 12 yards and 0 td","Los Angeles Rams / 6th / 151st pick / 1969"
"8","LT","Billy Shields",23,"1",14,"","San Diego Chargers / 6th / 136th pick / 1975"
"9","LG","Doug Wilkerson",29,"6",14,"","Houston Oilers / 1st / 14th pick / 1970"
"10","C","Ed Flanagan",32,"11",11,"","Detroit Lions / 5th / 64th pick / 1965"
"11","RG","Don Macek",22,"Rook",14,"1 fumble recovered","San Diego Chargers / 2nd / 31st pick / 1976"
"12","RT","Russ Washington",30,"8",14,"1 fumble recovered","San Diego Chargers / 1st / 4th pick / 1968"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Leroy Jones",26,"Rook",10,"1 interception, 0 fumbles recovered","Los Angeles Rams / 2nd / 48th pick / 1975"
"15","LDT","Louie Kelcher",23,"1",14,"0 interceptions, 1 fumble recovered","San Diego Chargers / 2nd / 30th pick / 1975"
"16","RDT","Gary Johnson",24,"1",14,"","San Diego Chargers / 1st / 8th pick / 1975"
"17","RDE","Fred Dean",24,"1",14,"","San Diego Chargers / 2nd / 33rd pick / 1975"
"18","LLB","Don Goode",25,"2",14,"6 interceptions, 1 fumble recovered","San Diego Chargers / 1st / 15th pick / 1974"
"19","MLB","Tom Graham",26,"4",8,"3 interceptions, 1 fumble recovered","Denver Broncos / 4th / 102nd pick / 1972"
"20","RLB","Woodrow Lowe",22,"Rook",14,"1 interception, 2 fumbles recovered","San Diego Chargers / 5th / 131st pick / 1976"
"21","LCB","Danny Colbert",26,"2",9,"0 interceptions, 1 fumble recovered","San Diego Chargers / 9th / 210th pick / 1974"
"22","RCB","Mike Williams",23,"1",11,"4 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 22nd pick / 1975"
"23","SS","Mike Fuller",23,"1",14,"1 interception, 1 fumble recovered","San Diego Chargers / 3rd / 73rd pick / 1975"
"24","FS","Chris Fletcher",28,"6",12,"0 interceptions, 1 fumble recovered","San Diego Chargers / 9th / 223rd pick / 1970"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Toni Fritsch",31,"5",0,"6 of 12 field goals & 11 of 14 extra points",""
"27","P","Mitch Hoopes",23,"1",0,"42 punts for a 38.8 average, 2 blocked","Dallas Cowboys / 8th / 200th pick / 1975"
"28","PR","Mike Fuller",23,"1",14,"33 punt returns for a 13.2 average and 0 td","San Diego Chargers / 3rd / 73rd pick / 1975"
"29","KR","Artie Owens",23,"Rook",0,"25 kick returns for a 22.0 average and 0 td","San Diego Chargers / 4th / 115th pick / 1976"
