"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve Bartkowski*",29,"6",16,"297 for 533, 3,829 yards, 30 td, 23 int, & 11 rushes for 2 yards and 0 td","Atlanta Falcons / 1st / 1st pick / 1975"
"3","RB","Lynn Cain",26,"2",16,"156 rushes for 542 yards, 4 td, & 55 catches for 421 yards and 2 td","Atlanta Falcons / 4th / 100th pick / 1979"
"4","FB","William Andrews*",26,"2",16,"289 rushes for 1,301 yards, 10 td, & 81 catches for 735 yards and 2 td","Atlanta Falcons / 3rd / 79th pick / 1979"
"5","WR","Wallace Francis",30,"8",16,"30 catches for 441 yards, 4 td, & 1 rush for 8 yards and 1 td","Buffalo Bills / 5th / 110th pick / 1973"
"6","WR","Alfred Jenkins*+",29,"6",16,"70 catches for 1,358 yards, 13 td",""
"7","TE","Junior Miller*",24,"1",16,"32 catches for 398 yards, 3 td","Atlanta Falcons / 1st / 7th pick / 1980"
"8","LT","Mike Kenn*",25,"3",16,"1 fumble recovered","Atlanta Falcons / 1st / 13th pick / 1978"
"9","LG","Dave Scott",28,"5",14,"","Atlanta Falcons / 3rd / 71st pick / 1976"
"10","C","Jeff Van Note*",35,"12",16,"1 fumble recovered","Atlanta Falcons / 11th / 262nd pick / 1969"
"11","RG","R.C. Thielemann*",26,"4",16,"2 fumbles recovered","Atlanta Falcons / 2nd / 36th pick / 1977"
"12","RT","Warren Bryant",26,"4",10,"","Atlanta Falcons / 1st / 6th pick / 1977"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Jeff Yeates",30,"7",16,"0 interceptions, 1 fumble recovered","Buffalo Bills / 4th / 103rd pick / 1973"
"15","NT","Don Smith",24,"2",16,"0 interceptions, 3 fumbles recovered","Atlanta Falcons / 1st / 17th pick / 1979"
"16","RDE","Jeff Merrow",28,"6",10,"","Atlanta Falcons / 11th / 263rd pick / 1975"
"17","LOLB","Al Richardson",24,"1",16,"1 interception, 0 fumbles recovered","Atlanta Falcons / 8th / 201st pick / 1980"
"18","LILB","Fulton Kuykendall",28,"6",16,"1 interception, 1 fumble recovered","Atlanta Falcons / 6th / 132nd pick / 1975"
"19","RILB","Buddy Curry",23,"1",16,"1 interception, 0 fumbles recovered","Atlanta Falcons / 2nd / 36th pick / 1980"
"20","ROLB","Joel Williams",25,"2",8,"1 interception, 2 fumbles recovered",""
"21","LCB","Bobby Butler",22,"Rook",16,"5 interceptions, 0 fumbles recovered","Atlanta Falcons / 1st / 25th pick / 1981"
"22","RCB","Kenny Johnson",23,"1",16,"3 interceptions, 2 fumbles recovered","Atlanta Falcons / 5th / 137th pick / 1980"
"23","SS","Bob Glazebrook",25,"3",16,"2 interceptions, 1 fumble recovered","Oakland Raiders / 11th / 304th pick / 1978"
"24","FS","Tom Pridemore",25,"3",16,"7 interceptions, 3 fumbles recovered","Atlanta Falcons / 9th / 236th pick / 1978"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Mick Luckhurst",23,"Rook",0,"21 of 33 field goals & 51 of 51 extra points",""
"27","P","John James",32,"9",0,"87 punts for a 40.7 average, 1 blocked",""
"28","PR","Scott Woerner",23,"Rook",0,"33 punt returns for a 8.4 average and 0 td","Atlanta Falcons / 3rd / 80th pick / 1981"
"29","KR","Reggie Smith",25,"1",0,"47 kick returns for a 24.3 average and 0 td",""
