"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Pat Haden",26,"3",10,"163 for 290, 1,854 yards, 11 td, 14 int, & 16 rushes for 97 yards and 0 td","Los Angeles Rams / 7th / 176th pick / 1975"
"3","RB","Wendell Tyler",24,"2",12,"218 rushes for 1,109 yards, 9 td, & 32 catches for 308 yards and 1 td","Los Angeles Rams / 3rd / 79th pick / 1977"
"4","FB","Cullen Bryant",28,"6",16,"177 rushes for 619 yards, 5 td, & 31 catches for 227 yards and 0 td","Los Angeles Rams / 2nd / 31st pick / 1973"
"5","WR","Preston Dennard",24,"1",11,"43 catches for 766 yards, 4 td, & 4 rushes for 32 yards and 0 td",""
"6","WR","Billy Waddy",25,"2",6,"14 catches for 220 yards, 3 td","Los Angeles Rams / 2nd / 50th pick / 1977"
"7","TE","Terry Nelson",28,"6",16,"25 catches for 293 yards, 3 td, & 2 rushes for -16 yards and 0 td","Los Angeles Rams / 4th / 99th pick / 1973"
"8","LT","Doug France",26,"4",13,"1 fumble recovered","Los Angeles Rams / 1st / 20th pick / 1975"
"9","LG","Kent Hill",22,"Rook",9,"","Los Angeles Rams / 1st / 26th pick / 1979"
"10","C","Rich Saul*",31,"9",16,"","Los Angeles Rams / 8th / 204th pick / 1970"
"11","RG","Dennis Harrah*",26,"4",12,"","Los Angeles Rams / 1st / 11th pick / 1975"
"12","RT","Jackie Slater",25,"3",16,"","Los Angeles Rams / 3rd / 86th pick / 1976"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Jack Youngblood*+",29,"8",16,"","Los Angeles Rams / 1st / 20th pick / 1971"
"15","LDT","Larry Brooks*+",29,"7",16,"","Los Angeles Rams / 14th / 355th pick / 1972"
"16","RDT","Mike Fanning",26,"4",16,"0 interceptions, 1 fumble recovered","Los Angeles Rams / 1st / 9th pick / 1975"
"17","RDE","Fred Dryer",33,"10",16,"0 interceptions, 1 fumble recovered","New York Giants / 1st / 13th pick / 1969"
"18","LLB","Jim Youngblood*",29,"6",16,"5 interceptions, 0 fumbles recovered","Los Angeles Rams / 2nd / 42nd pick / 1973"
"19","MLB","Jack Reynolds",32,"9",16,"0 interceptions, 2 fumbles recovered","Los Angeles Rams / 1st / 22nd pick / 1970"
"20","RLB","Bob Brudzinski",24,"2",16,"1 interception, 1 fumble recovered","Los Angeles Rams / 1st / 23rd pick / 1977"
"21","LCB","Dwayne O'Steen",25,"1",13,"4 interceptions, 1 fumble recovered",""
"22","RCB","Rod Perry",26,"4",7,"","Los Angeles Rams / 4th / 98th pick / 1975"
"23","SS","Dave Elmendorf",30,"8",16,"3 interceptions, 0 fumbles recovered","Los Angeles Rams / 3rd / 63rd pick / 1971"
"24","FS","Nolan Cromwell",24,"2",16,"5 interceptions, 3 fumbles recovered","Los Angeles Rams / 2nd / 31st pick / 1977"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Frank Corral",24,"1",0,"13 of 25 field goals & 36 of 39 extra points","Los Angeles Rams / 3rd / 78th pick / 1978"
"27","P","Ken Clark",31,"Rook",0,"93 punts for a 40.1 average, 2 blocked",""
"28","PR","Eddie Brown",27,"5",5,"56 punt returns for a 5.9 average and 0 td","Cleveland Browns / 8th / 199th pick / 1974"
"29","KR","Drew Hill",23,"Rook",4,"40 kick returns for a 20.1 average and 0 td","Los Angeles Rams / 12th / 328th pick / 1979"
