"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Aaron Rodgers",25,3,16,"341 for 536, 4,038 yards, 28 td, 13 int, & 56 rushes for 207 yards and 4 td","Green Bay Packers / 1st / 24th pick / 2005"
"3","RB","Ryan Grant",26,1,14,"312 rushes for 1,203 yards, 4 td, & 18 catches for 116 yards and 1 td",""
"4","WR","Donald Driver",33,9,16,"74 catches for 1,012 yards, 5 td, & 2 rushes for 4 yards and 0 td","Green Bay Packers / 7th / 213th pick / 1999"
"5","WR","Greg Jennings",25,2,15,"80 catches for 1,292 yards, 9 td","Green Bay Packers / 2nd / 52nd pick / 2006"
"6","TE","Donald Lee",28,5,14,"39 catches for 303 yards, 5 td","Miami Dolphins / 5th / 156th pick / 2003"
"7","LT","Chad Clifton",32,8,15,"","Green Bay Packers / 2nd / 44th pick / 2000"
"8","LG","Daryn Colledge",26,2,16,"2 fumbles recovered","Green Bay Packers / 2nd / 47th pick / 2006"
"9","C","Scott Wells",27,4,13,"","Green Bay Packers / 7th / 251st pick / 2004"
"10","RG","Jason Spitz",26,2,16,"","Green Bay Packers / 3rd / 75th pick / 2006"
"11","RT","Mark Tauscher",31,8,13,"","Green Bay Packers / 7th / 224th pick / 2000"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Aaron Kampman",29,6,16,"","Green Bay Packers / 5th / 156th pick / 2002"
"14","DE","Mike Montgomery",25,3,8,"","Green Bay Packers / 6th / 180th pick / 2005"
"15","LDT","Ryan Pickett",29,7,16,"1.5 sacks, 0 interceptions, 0 fumbles recovered","St. Louis Rams / 1st / 29th pick / 2001"
"16","RDT","Johnny Jolly",25,2,16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Green Bay Packers / 6th / 183rd pick / 2006"
"17","MLB","Nick Barnett",27,5,9,"","Green Bay Packers / 1st / 29th pick / 2003"
"18","LB","A.J. Hawk",24,2,16,"","Green Bay Packers / 1st / 5th pick / 2006"
"19","LB","Brady Poppinga",29,3,12,"","Green Bay Packers / 4th / 125th pick / 2005"
"20","LCB","Charles Woodson*",32,10,16,"3.0 sacks, 7 interceptions, 1 fumble recovered","Oakland Raiders / 1st / 4th pick / 1998"
"21","RCB","Al Harris*",34,10,12,"","Tampa Bay Buccaneers / 6th / 169th pick / 1997"
"22","FS","Nick Collins*",25,3,16,"0.0 sacks, 7 interceptions, 0 fumbles recovered","Green Bay Packers / 2nd / 51st pick / 2005"
