"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Rich Gannon*",36,14,16,"361 for 549, 3,828 yards, 27 td, 9 int, & 63 rushes for 231 yards and 2 td","New England Patriots / 4th / 98th pick / 1987"
"3","RB","Charlie Garner",29,7,16,"211 rushes for 839 yards, 1 td, & 72 catches for 578 yards and 2 td","Philadelphia Eagles / 2nd / 42nd pick / 1994"
"4","WR","Tim Brown*",35,13,16,"91 catches for 1,165 yards, 9 td, & 4 rushes for 39 yards and 0 td","Los Angeles Raiders / 1st / 6th pick / 1988"
"5","WR","Jerry Rice",39,16,15,"83 catches for 1,139 yards, 9 td","San Francisco 49ers / 1st / 16th pick / 1985"
"6","TE","Roland Williams",26,3,15,"33 catches for 298 yards, 3 td","St. Louis Rams / 4th / 98th pick / 1998"
"7","LT","Barry Sims",27,2,15,"1 fumble recovered",""
"8","LG","Steve Wisniewski",34,12,16,"","Dallas Cowboys / 2nd / 29th pick / 1989"
"9","C","Adam Treu",27,4,14,"","Oakland Raiders / 3rd / 72nd pick / 1997"
"10","RG","Frank Middleton",27,4,11,"1 fumble recovered","Tampa Bay Buccaneers / 3rd / 63rd pick / 1997"
"11","RT","Lincoln Kennedy*",30,8,15,"2 fumbles recovered","Atlanta Falcons / 1st / 9th pick / 1993"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Tony Bryant",25,2,16,"","Oakland Raiders / 2nd / 40th pick / 1999"
"14","DE","Regan Upshaw",26,5,15,"","Tampa Bay Buccaneers / 1st / 12th pick / 1996"
"15","DT","Grady Jackson",28,4,16,"","Oakland Raiders / 6th / 193rd pick / 1997"
"16","MLB","Greg Biekert",32,8,16,"3.0 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Raiders / 7th / 181st pick / 1993"
"17","LB","Elijah Alexander",31,9,13,"","Tampa Bay Buccaneers / 10th / 254th pick / 1992"
"18","LB","William Thomas",33,10,15,"","Philadelphia Eagles / 4th / 104th pick / 1991"
"19","CB","Eric Allen",36,13,15,"0.0 sacks, 1 interception, 1 fumble recovered","Philadelphia Eagles / 2nd / 30th pick / 1988"
"20","CB","Charles Woodson*",25,3,15,"2.0 sacks, 1 interception, 0 fumbles recovered","Oakland Raiders / 1st / 4th pick / 1998"
"21","SS","Marquez Pope",31,9,12,"0.0 sacks, 1 interception, 0 fumbles recovered","San Diego Chargers / 2nd / 33rd pick / 1992"
"22","FS","Anthony Dorsett",28,5,16,"1.0 sacks, 2 interceptions, 1 fumble recovered","Houston Oilers / 6th / 177th pick / 1996"
