"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","A.J. Feeley",27,"3",8,"191 for 356, 1,893 yards, 11 td, 15 int, & 14 rushes for 13 yards and 1 td","Philadelphia Eagles / 5th / 155th pick / 2001"
"3","RB","Sammy Morris",27,"4",8,"132 rushes for 523 yards, 6 td, & 22 catches for 124 yards and 0 td","Buffalo Bills / 5th / 156th pick / 2000"
"4","WR","Marty Booker",28,"5",15,"50 catches for 638 yards, 1 td, & 1 rush for -8 yards and 0 td","Chicago Bears / 3rd / 78th pick / 1999"
"5","WR","Chris Chambers",26,"3",15,"69 catches for 898 yards, 7 td, & 9 rushes for 76 yards and 0 td","Miami Dolphins / 2nd / 52nd pick / 2001"
"6","TE","Donald Lee",24,"1",10,"13 catches for 110 yards, 1 td","Miami Dolphins / 5th / 156th pick / 2003"
"7","TE","Randy McMichael",25,"2",16,"73 catches for 791 yards, 4 td","Miami Dolphins / 4th / 114th pick / 2002"
"8","LT","Damion McIntosh",27,"4",14,"2 fumbles recovered","San Diego Chargers / 3rd / 83rd pick / 2000"
"9","LG","Jeno James",27,"4",14,"3 fumbles recovered","Carolina Panthers / 6th / 182nd pick / 2000"
"10","C","Seth McKinney",25,"2",16,"2 fumbles recovered","Miami Dolphins / 3rd / 90th pick / 2002"
"11","RG","Taylor Whitley",24,"Rook",11,"1 fumble recovered","Miami Dolphins / 3rd / 87th pick / 2003"
"12","RT","John St. Clair",27,"2",14,"1 fumble recovered","St. Louis Rams / 3rd / 94th pick / 2000"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","David Bowens",27,"5",15,"","Denver Broncos / 5th / 158th pick / 1999"
"15","DE","Jason Taylor*",30,"7",16,"","Miami Dolphins / 3rd / 73rd pick / 1997"
"16","LDT","Bryan Robinson",30,"7",13,"",""
"17","RDT","Jeff Zgonina",34,"11",14,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 7th / 185th pick / 1993"
"18","MLB","Zach Thomas",31,"8",13,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 5th / 154th pick / 1996"
"19","LB","Morlon Greenwood",26,"3",15,"","Miami Dolphins / 3rd / 88th pick / 2001"
"20","LB","Junior Seau",35,"14",8,"","San Diego Chargers / 1st / 5th pick / 1990"
"21","LCB","Patrick Surtain*",28,"6",15,"1.0 sacks, 4 interceptions, 2 fumbles recovered","Miami Dolphins / 2nd / 44th pick / 1998"
"22","RCB","Sam Madison",30,"7",16,"","Miami Dolphins / 2nd / 44th pick / 1997"
"23","SS","Sammy Knight",29,"7",16,"0.0 sacks, 4 interceptions, 1 fumble recovered",""
"24","FS","Antuan Edwards",27,"5",8,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 1st / 25th pick / 1999"
"25","FS","Arturo Freeman",28,"4",9,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Miami Dolphins / 5th / 152nd pick / 2000"
