"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Donovan McNabb*",25,"2",16,"285 for 493, 3,233 yards, 25 td, 12 int, & 82 rushes for 482 yards and 2 td","Philadelphia Eagles / 1st / 2nd pick / 1999"
"3","RB","Duce Staley",26,"4",10,"166 rushes for 604 yards, 2 td, & 63 catches for 626 yards and 2 td","Philadelphia Eagles / 3rd / 71st pick / 1997"
"4","FB","Cecil Martin",26,"2",15,"9 rushes for 27 yards, 0 td, & 24 catches for 124 yards and 2 td","Philadelphia Eagles / 6th / 172nd pick / 1999"
"5","WR","Todd Pinkston",24,"1",15,"42 catches for 586 yards, 4 td, & 1 rush for 5 yards and 0 td","Philadelphia Eagles / 2nd / 36th pick / 2000"
"6","WR","James Thrash",26,"4",15,"63 catches for 833 yards, 8 td, & 6 rushes for 57 yards and 0 td",""
"7","TE","Chad Lewis*",30,"4",15,"41 catches for 422 yards, 6 td",""
"8","LT","Tra Thomas*",27,"3",15,"","Philadelphia Eagles / 1st / 11th pick / 1998"
"9","LG","John Welbourn",25,"2",15,"","Philadelphia Eagles / 4th / 97th pick / 1999"
"10","C","Hank Fraley",24,"Rook",15,"",""
"11","RG","Jermane Mayberry",28,"5",15,"","Philadelphia Eagles / 1st / 25th pick / 1996"
"12","RT","Jon Runyan",28,"5",16,"1 fumble recovered","Houston Oilers / 4th / 109th pick / 1996"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Hugh Douglas*",30,"6",15,"","New York Jets / 1st / 16th pick / 1995"
"15","DE","Brandon Whiting",25,"3",12,"","Philadelphia Eagles / 4th / 112th pick / 1998"
"16","LDT","Corey Simon",24,"1",16,"7.5 sacks, 0 interceptions, 0 fumbles recovered","Philadelphia Eagles / 1st / 6th pick / 2000"
"17","RDT","Hollis Thomas",27,"5",14,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"18","MLB","Jeremiah Trotter*",24,"3",16,"3.5 sacks, 2 interceptions, 1 fumble recovered","Philadelphia Eagles / 3rd / 72nd pick / 1998"
"19","LB","Mike Caldwell",30,"8",16,"","Cleveland Browns / 3rd / 83rd pick / 1993"
"20","LB","Carlos Emmons",28,"5",15,"","Pittsburgh Steelers / 7th / 242nd pick / 1996"
"21","LCB","Troy Vincent*",30,"9",15,"1.5 sacks, 3 interceptions, 1 fumble recovered","Miami Dolphins / 1st / 7th pick / 1992"
"22","RCB","Bobby Taylor",28,"6",14,"1.0 sacks, 1 interception, 3 fumbles recovered","Philadelphia Eagles / 2nd / 50th pick / 1995"
"23","SS","Damon Moore",25,"2",16,"1.0 sacks, 2 interceptions, 2 fumbles recovered","Philadelphia Eagles / 4th / 128th pick / 1999"
"24","FS","Brian Dawkins*+",28,"5",15,"1.5 sacks, 2 interceptions, 2 fumbles recovered","Philadelphia Eagles / 2nd / 61st pick / 1996"
