"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Patrick Ramsey",24,"1",11,"179 for 337, 2,166 yards, 14 td, 9 int, & 15 rushes for 62 yards and 1 td","Washington Redskins / 1st / 32nd pick / 2002"
"3","RB","Trung Canidate",26,"3",10,"142 rushes for 600 yards, 1 td, & 10 catches for 71 yards and 1 td","St. Louis Rams / 1st / 31st pick / 2000"
"4","FB","Bryan Johnson",25,"3",11,"2 rushes for 5 yards, 0 td, & 9 catches for 71 yards and 0 td",""
"5","WR","Laveranues Coles*",26,"3",16,"82 catches for 1,204 yards, 6 td, & 10 rushes for 39 yards and 0 td","New York Jets / 3rd / 78th pick / 2000"
"6","WR","Rod Gardner",26,"2",16,"59 catches for 600 yards, 5 td","Washington Redskins / 1st / 15th pick / 2001"
"7","TE","Zeron Flemister",27,"3",9,"9 catches for 89 yards, 0 td",""
"8","LT","Chris Samuels",26,"3",13,"","Washington Redskins / 1st / 3rd pick / 2000"
"9","LG","Derrick Dockery",23,"Rook",13,"","Washington Redskins / 3rd / 81st pick / 2003"
"10","C","Lennie Friedman",27,"3",8,"","Denver Broncos / 2nd / 61st pick / 1999"
"11","C","Larry Moore",28,"5",8,"",""
"12","RG","Randy Thomas",27,"4",16,"1 fumble recovered","New York Jets / 2nd / 57th pick / 1999"
"13","RT","Jon Jansen",27,"4",16,"","Washington Redskins / 2nd / 37th pick / 1999"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Bruce Smith",40,"18",8,"","Buffalo Bills / 1st / 1st pick / 1985"
"16","DE","Regan Upshaw",28,"7",8,"","Tampa Bay Buccaneers / 1st / 12th pick / 1996"
"17","DE","Renaldo Wynn",29,"6",16,"","Jacksonville Jaguars / 1st / 21st pick / 1997"
"18","RDT","Bernard Holsey",30,"7",16,"2.5 sacks, 0 interceptions, 1 fumble recovered",""
"19","MLB","Jeremiah Trotter",26,"5",16,"1.5 sacks, 1 interception, 1 fumble recovered","Philadelphia Eagles / 3rd / 72nd pick / 1998"
"20","LB","Jessie Armstead",33,"10",15,"","New York Giants / 8th / 207th pick / 1993"
"21","LB","LaVar Arrington*",25,"3",16,"","Washington Redskins / 1st / 2nd pick / 2000"
"22","LCB","Champ Bailey*",25,"4",16,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Washington Redskins / 1st / 7th pick / 1999"
"23","RCB","Fred Smoot",24,"2",15,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Washington Redskins / 2nd / 45th pick / 2001"
"24","SS","Ifeanyi Ohalete",24,"2",15,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
"25","FS","Matt Bowen",27,"3",16,"0.0 sacks, 3 interceptions, 2 fumbles recovered","St. Louis Rams / 6th / 198th pick / 2000"
