"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jay Cutler",30,"7",11,"224 for 355, 2,621 yards, 19 td, 12 int, & 23 rushes for 118 yards and 0 td","Denver Broncos / 1st / 11th pick / 2006"
"3","RB","Matt Forte*",28,"5",16,"289 rushes for 1,339 yards, 9 td, & 74 catches for 594 yards and 3 td","Chicago Bears / 2nd / 44th pick / 2008"
"4","WR","Alshon Jeffery*",23,"1",14,"89 catches for 1,421 yards, 7 td, & 16 rushes for 105 yards and 0 td","Chicago Bears / 2nd / 45th pick / 2012"
"5","WR","Brandon Marshall*",29,"7",16,"100 catches for 1,295 yards, 12 td","Denver Broncos / 4th / 119th pick / 2006"
"6","TE","Martellus Bennett",26,"5",15,"65 catches for 759 yards, 5 td","Dallas Cowboys / 2nd / 61st pick / 2008"
"7","LT","Jermon Bushrod",29,"6",16,"1 fumble recovered","New Orleans Saints / 4th / 125th pick / 2007"
"8","LG","Matt Slauson",27,"4",16,"","New York Jets / 6th / 193rd pick / 2009"
"9","C","Roberto Garza",34,"12",16,"","Atlanta Falcons / 4th / 99th pick / 2001"
"10","RG","Kyle Long*",25,"Rook",16,"","Chicago Bears / 1st / 20th pick / 2013"
"11","RT","Jordan Mills",23,"Rook",16,"1 fumble recovered","Chicago Bears / 5th / 163rd pick / 2013"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Shea McClellin",24,"1",10,"","Chicago Bears / 1st / 19th pick / 2012"
"14","DE","Julius Peppers",33,"11",16,"","Carolina Panthers / 1st / 2nd pick / 2002"
"15","NT","Stephen Paea",25,"2",10,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 53rd pick / 2011"
"16","MLB","Jonathan Bostic",22,"Rook",9,"2.0 sacks, 1 interception, 1 fumble recovered","Chicago Bears / 2nd / 50th pick / 2013"
"17","LB","James Anderson",30,"7",16,"","Carolina Panthers / 3rd / 88th pick / 2006"
"18","LB","Lance Briggs",33,"10",9,"","Chicago Bears / 3rd / 68th pick / 2003"
"19","LCB","Tim Jennings*",30,"7",16,"0.0 sacks, 4 interceptions, 1 fumble recovered","Indianapolis Colts / 2nd / 62nd pick / 2006"
"20","RCB","Charles Tillman",32,"10",8,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 35th pick / 2003"
"21","SS","Major Wright",25,"3",15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Chicago Bears / 3rd / 75th pick / 2010"
"22","FS","Chris Conte",24,"2",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Chicago Bears / 3rd / 93rd pick / 2011"
