"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Cam Newton*",22,"Rook",16,"310 for 517, 4,051 yards, 21 td, 17 int, & 126 rushes for 706 yards and 14 td","Carolina Panthers / 1st / 1st pick / 2011"
"3","RB","DeAngelo Williams",28,"5",14,"155 rushes for 836 yards, 7 td, & 16 catches for 135 yards and 0 td","Carolina Panthers / 1st / 27th pick / 2006"
"4","WR","Legedu Naanee",28,"4",10,"44 catches for 467 yards, 1 td","San Diego Chargers / 5th / 172nd pick / 2007"
"5","WR","Steve Smith*",32,"10",16,"79 catches for 1,394 yards, 7 td, & 6 rushes for 56 yards and 0 td","Carolina Panthers / 3rd / 74th pick / 2001"
"6","TE","Greg Olsen",26,"4",13,"45 catches for 540 yards, 5 td","Chicago Bears / 1st / 31st pick / 2007"
"7","TE","Jeremy Shockey",31,"9",13,"37 catches for 455 yards, 4 td","New York Giants / 1st / 14th pick / 2002"
"8","LT","Jordan Gross",31,"8",15,"","Carolina Panthers / 1st / 8th pick / 2003"
"9","LG","Travelle Wharton",30,"7",16,"","Carolina Panthers / 3rd / 94th pick / 2004"
"10","C","Ryan Kalil*",26,"4",16,"","Carolina Panthers / 2nd / 59th pick / 2007"
"11","RG","Geoff Hangartner",29,"6",16,"","Carolina Panthers / 5th / 169th pick / 2005"
"12","RT","Byron Bell",22,"Rook",12,"",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Greg Hardy",23,"1",16,"","Carolina Panthers / 6th / 175th pick / 2010"
"15","DE","Charles Johnson",25,"4",15,"","Carolina Panthers / 3rd / 83rd pick / 2007"
"16","DT","Terrell McClain",23,"Rook",12,"","Carolina Panthers / 3rd / 65th pick / 2011"
"17","NT","Sione Fua",23,"Rook",11,"","Carolina Panthers / 3rd / 97th pick / 2011"
"18","MLB","Dan Connor",26,"3",11,"","Carolina Panthers / 3rd / 74th pick / 2008"
"19","LB","James Anderson",28,"5",16,"","Carolina Panthers / 3rd / 88th pick / 2006"
"20","LCB","Chris Gamble",28,"7",15,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Carolina Panthers / 1st / 28th pick / 2004"
"21","RCB","Captain Munnerlyn",23,"2",14,"2.0 sacks, 0 interceptions, 1 fumble recovered","Carolina Panthers / 7th / 216th pick / 2009"
"22","SS","Charles Godfrey",26,"3",14,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Carolina Panthers / 3rd / 67th pick / 2008"
"23","FS","Sherrod Martin",27,"2",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Carolina Panthers / 2nd / 59th pick / 2009"
