"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Lynn Dickey",32,"10",13,"204 for 354, 2,593 yards, 17 td, 15 int, & 19 rushes for 6 yards and 0 td","Houston Oilers / 3rd / 56th pick / 1971"
"3","RB","Harlan Huckleby",24,"1",12,"139 rushes for 381 yards, 5 td, & 27 catches for 221 yards and 3 td","New Orleans Saints / 5th / 120th pick / 1979"
"4","FB","Gerry Ellis",24,"1",16,"196 rushes for 860 yards, 4 td, & 65 catches for 499 yards and 3 td","Los Angeles Rams / 7th / 192nd pick / 1980"
"5","WR","John Jefferson",25,"3",13,"39 catches for 632 yards, 4 td, & 2 rushes for 22 yards and 0 td","San Diego Chargers / 1st / 14th pick / 1978"
"6","WR","James Lofton*+",25,"3",16,"71 catches for 1,294 yards, 8 td","Green Bay Packers / 1st / 6th pick / 1978"
"7","TE","Paul Coffman",25,"3",16,"55 catches for 687 yards, 4 td",""
"8","LT","Mark Koncar",28,"5",11,"1 fumble recovered","Green Bay Packers / 1st / 23rd pick / 1976"
"9","LG","Derrel Gofourth",26,"4",15,"1 fumble recovered","Green Bay Packers / 7th / 172nd pick / 1977"
"10","C","Larry McCarren",30,"8",16,"","Green Bay Packers / 12th / 308th pick / 1973"
"11","RG","Leotis Harris",26,"3",16,"1 fumble recovered","Green Bay Packers / 6th / 144th pick / 1978"
"12","RT","Greg Koch",26,"4",16,"","Green Bay Packers / 2nd / 39th pick / 1977"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Mike Butler",27,"4",16,"","Green Bay Packers / 1st / 9th pick / 1977"
"15","NT","Terry Jones",25,"3",16,"0 interceptions, 2 fumbles recovered","Green Bay Packers / 11th / 284th pick / 1978"
"16","RDE","Casey Merrill",24,"2",13,"0 interceptions, 3 fumbles recovered","Cincinnati Bengals / 5th / 113th pick / 1979"
"17","LOLB","John Anderson",25,"3",16,"3 interceptions, 4 fumbles recovered","Green Bay Packers / 1st / 26th pick / 1978"
"18","LILB","Rich Wingo",25,"2",16,"1 interception, 0 fumbles recovered","Green Bay Packers / 7th / 184th pick / 1979"
"19","RILB","George Cumby",25,"1",16,"3 interceptions, 2 fumbles recovered","Green Bay Packers / 1st / 26th pick / 1980"
"20","ROLB","Mike Douglass",26,"3",16,"3 interceptions, 3 fumbles recovered","Green Bay Packers / 5th / 116th pick / 1978"
"21","LCB","Mark Lee",23,"1",16,"6 interceptions, 1 fumble recovered","Green Bay Packers / 2nd / 34th pick / 1980"
"22","RCB","Mike McCoy",28,"5",16,"2 interceptions, 1 fumble recovered","Green Bay Packers / 3rd / 72nd pick / 1976"
"23","SS","Johnnie Gray",28,"6",9,"0 interceptions, 1 fumble recovered",""
"24","FS","Maurice Harvey",25,"3",16,"6 interceptions, 3 fumbles recovered","Oakland Raiders / 4th / 86th pick / 1978"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jan Stenerud",39,"14",0,"22 of 24 field goals & 35 of 36 extra points",""
"27","P","Ray Stachowicz",22,"Rook",0,"82 punts for a 40.6 average, 2 blocked","Green Bay Packers / 3rd / 62nd pick / 1981"
"28","PR","Mark Lee",23,"1",16,"20 punt returns for a 9.3 average and 1 td","Green Bay Packers / 2nd / 34th pick / 1980"
"29","KR","Mark Lee",23,"1",16,"14 kick returns for a 19.3 average and 0 td","Green Bay Packers / 2nd / 34th pick / 1980"
