"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Alex Smith",22,"1",16,"257 for 442, 2,890 yards, 16 td, 16 int, & 44 rushes for 147 yards and 2 td","San Francisco 49ers / 1st / 1st pick / 2005"
"3","RB","Frank Gore*",23,"1",16,"312 rushes for 1,695 yards, 8 td, & 61 catches for 485 yards and 1 td","San Francisco 49ers / 3rd / 65th pick / 2005"
"4","WR","Arnaz Battle",26,"3",15,"59 catches for 686 yards, 3 td, & 5 rushes for 25 yards and 0 td","San Francisco 49ers / 6th / 197th pick / 2003"
"5","WR","Antonio Bryant",25,"4",13,"40 catches for 733 yards, 3 td","Dallas Cowboys / 2nd / 63rd pick / 2002"
"6","TE","Vernon Davis",22,"Rook",8,"20 catches for 265 yards, 3 td, & 2 rushes for 5 yards and 0 td","San Francisco 49ers / 1st / 6th pick / 2006"
"7","TE","Eric Johnson",27,"5",9,"34 catches for 292 yards, 2 td","San Francisco 49ers / 7th / 224th pick / 2001"
"8","LT","Jonas Jennings",29,"5",13,"","Buffalo Bills / 3rd / 95th pick / 2001"
"9","LG","Larry Allen*",35,"12",11,"","Dallas Cowboys / 2nd / 46th pick / 1994"
"10","C","Eric Heitmann",26,"4",14,"","San Francisco 49ers / 7th / 239th pick / 2002"
"11","RG","Justin Smiley",25,"2",16,"1 fumble recovered","San Francisco 49ers / 2nd / 46th pick / 2004"
"12","RT","Kwame Harris",24,"3",16,"1 fumble recovered","San Francisco 49ers / 1st / 26th pick / 2003"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Melvin Oliver",23,"Rook",14,"","San Francisco 49ers / 6th / 197th pick / 2006"
"15","DE","Bryant Young",34,"12",16,"","San Francisco 49ers / 1st / 7th pick / 1994"
"16","LB","Brandon Moore",27,"4",11,"",""
"17","LCB","Shawntae Spencer",24,"2",13,"2.0 sacks, 1 interception, 2 fumbles recovered","San Francisco 49ers / 2nd / 58th pick / 2004"
"18","CB","Walt Harris*",32,"10",15,"1.0 sacks, 8 interceptions, 2 fumbles recovered","Chicago Bears / 1st / 13th pick / 1996"
"19","SS","Mark Roman",29,"6",11,"1.0 sacks, 1 interception, 1 fumble recovered","Cincinnati Bengals / 2nd / 34th pick / 2000"
"20","FS","Keith Lewis",25,"2",9,"1.0 sacks, 2 interceptions, 1 fumble recovered","San Francisco 49ers / 6th / 198th pick / 2004"
