"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Troy Aikman*",26,"3",16,"302 for 473, 3,445 yards, 23 td, 14 int, & 37 rushes for 105 yards and 1 td","Dallas Cowboys / 1st / 1st pick / 1989"
"3","RB","Emmitt Smith*+",23,"2",16,"373 rushes for 1,713 yards, 18 td, & 59 catches for 335 yards and 1 td","Dallas Cowboys / 1st / 17th pick / 1990"
"4","FB","Daryl Johnston",26,"3",16,"17 rushes for 61 yards, 0 td, & 32 catches for 249 yards and 2 td","Dallas Cowboys / 2nd / 39th pick / 1989"
"5","WR","Alvin Harper",24,"1",13,"35 catches for 562 yards, 4 td, & 1 rush for 15 yards and 0 td","Dallas Cowboys / 1st / 12th pick / 1991"
"6","WR","Michael Irvin*",26,"4",14,"78 catches for 1,396 yards, 7 td, & 1 rush for -9 yards and 0 td","Dallas Cowboys / 1st / 11th pick / 1988"
"7","TE","Jay Novacek*+",30,"7",16,"68 catches for 630 yards, 6 td","St. Louis Cardinals / 6th / 158th pick / 1985"
"8","LT","Mark Tuinei",32,"9",15,"",""
"9","LG","Nate Newton*",31,"6",15,"1 fumble recovered",""
"10","C","Mark Stepnoski*",25,"3",14,"1 fumble recovered","Dallas Cowboys / 3rd / 57th pick / 1989"
"11","RG","John Gesek",29,"5",16,"","Los Angeles Raiders / 10th / 265th pick / 1987"
"12","RT","Erik Williams",24,"1",16,"","Dallas Cowboys / 3rd / 70th pick / 1991"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Tony Tolbert",25,"3",16,"8.5 sacks, 0 interceptions, 0 fumbles recovered","Dallas Cowboys / 4th / 85th pick / 1989"
"15","LDT","Tony Casillas",29,"6",15,"3.0 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 1st / 2nd pick / 1986"
"16","RDT","Russell Maryland",23,"1",13,"2.5 sacks, 0 interceptions, 2 fumbles recovered","Dallas Cowboys / 1st / 1st pick / 1991"
"17","RDE","Charles Haley",28,"6",13,"6.0 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 4th / 96th pick / 1986"
"18","LLB","Vinson Smith",27,"4",13,"1.0 sacks, 0 interceptions, 2 fumbles recovered",""
"19","MLB","Robert Jones",23,"Rook",13,"1.0 sacks, 0 interceptions, 1 fumble recovered","Dallas Cowboys / 1st / 24th pick / 1992"
"20","RLB","Ken Norton",26,"4",16,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Dallas Cowboys / 2nd / 41st pick / 1988"
"21","LCB","Issiac Holt",30,"7",11,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Minnesota Vikings / 2nd / 30th pick / 1985"
"22","RCB","Larry Brown",23,"1",15,"0.0 sacks, 1 interception, 1 fumble recovered","Dallas Cowboys / 12th / 320th pick / 1991"
"23","SS","Thomas Everett",28,"5",9,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 4th / 94th pick / 1987"
"24","FS","James Washington",27,"4",15,"0.0 sacks, 3 interceptions, 1 fumble recovered","Los Angeles Rams / 5th / 137th pick / 1988"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Lin Elliott",24,"Rook",0,"24 of 35 field goals & 47 of 48 extra points",""
"27","P","Mike Saxon",30,"7",0,"61 punts for a 43.0 average, 0 blocked","Detroit Lions / 11th / 300th pick / 1984"
"28","PR","Kelvin Martin",27,"5",1,"42 punt returns for a 12.7 average and 2 td","Dallas Cowboys / 4th / 95th pick / 1987"
"29","KR","Kelvin Martin",27,"5",1,"24 kick returns for a 21.0 average and 0 td","Dallas Cowboys / 4th / 95th pick / 1987"
