"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matt Ryan*",27,"4",16,"422 for 615, 4,719 yards, 32 td, 14 int, & 34 rushes for 141 yards and 1 td","Atlanta Falcons / 1st / 3rd pick / 2008"
"3","RB","Michael Turner",30,"8",16,"222 rushes for 800 yards, 10 td, & 19 catches for 128 yards and 1 td","San Diego Chargers / 5th / 154th pick / 2004"
"4","WR","Julio Jones*",23,"1",15,"79 catches for 1,198 yards, 10 td, & 6 rushes for 30 yards and 0 td","Atlanta Falcons / 1st / 6th pick / 2011"
"5","WR","Roddy White",31,"7",15,"92 catches for 1,351 yards, 7 td","Atlanta Falcons / 1st / 27th pick / 2005"
"6","TE","Tony Gonzalez*+",36,"15",16,"93 catches for 930 yards, 8 td","Kansas City Chiefs / 1st / 13th pick / 1997"
"7","LT","Sam Baker",27,"4",16,"","Atlanta Falcons / 1st / 21st pick / 2008"
"8","LG","Justin Blalock",29,"5",16,"1 fumble recovered","Atlanta Falcons / 2nd / 39th pick / 2007"
"9","C","Todd McClure",35,"12",16,"","Atlanta Falcons / 7th / 237th pick / 1999"
"10","RG","Peter Konz",23,"Rook",10,"","Atlanta Falcons / 2nd / 55th pick / 2012"
"11","RT","Tyson Clabo",31,"6",16,"",""
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","John Abraham",34,"12",15,"","New York Jets / 1st / 13th pick / 2000"
"14","DT","Jonathan Babineaux",31,"7",16,"","Atlanta Falcons / 2nd / 59th pick / 2005"
"15","DT","Peria Jerry",28,"3",9,"","Atlanta Falcons / 1st / 24th pick / 2009"
"16","MLB","Akeem Dent",25,"1",13,"","Atlanta Falcons / 3rd / 91st pick / 2011"
"17","LB","Stephen Nicholas",29,"5",15,"","Atlanta Falcons / 4th / 109th pick / 2007"
"18","LB","Sean Weatherspoon",25,"2",13,"","Atlanta Falcons / 1st / 19th pick / 2010"
"19","CB","Dunta Robinson",30,"8",16,"1.5 sacks, 1 interception, 0 fumbles recovered","Houston Texans / 1st / 10th pick / 2004"
"20","CB","Asante Samuel",31,"9",15,"0.0 sacks, 5 interceptions, 0 fumbles recovered","New England Patriots / 4th / 120th pick / 2003"
"21","S","Thomas DeCoud*",27,"4",16,"1.0 sacks, 6 interceptions, 1 fumble recovered","Atlanta Falcons / 3rd / 98th pick / 2008"
"22","S","William Moore*",27,"3",12,"1.0 sacks, 4 interceptions, 1 fumble recovered","Atlanta Falcons / 2nd / 55th pick / 2009"
