"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tommy Kramer",29,"7",9,"124 for 236, 1,678 yards, 9 td, 10 int, & 15 rushes for 9 yards and 0 td","Minnesota Vikings / 1st / 27th pick / 1977"
"3","RB","Ted Brown",27,"5",9,"98 rushes for 442 yards, 3 td, & 46 catches for 349 yards and 3 td","Minnesota Vikings / 1st / 16th pick / 1979"
"4","FB","Alfred Anderson",23,"Rook",14,"201 rushes for 773 yards, 2 td, & 17 catches for 102 yards and 1 td","Minnesota Vikings / 3rd / 67th pick / 1984"
"5","WR","Mike Jones",24,"1",14,"38 catches for 591 yards, 1 td, & 4 rushes for 45 yards and 0 td","Minnesota Vikings / 6th / 159th pick / 1983"
"6","WR","Sammy White",30,"8",11,"21 catches for 399 yards, 1 td","Minnesota Vikings / 2nd / 54th pick / 1976"
"7","TE","Steve Jordan",23,"2",14,"38 catches for 414 yards, 2 td, & 1 rush for 4 yards and 1 td","Minnesota Vikings / 7th / 179th pick / 1982"
"8","LT","Steve Riley",32,"10",16,"","Minnesota Vikings / 1st / 25th pick / 1974"
"9","LG","Curtis Rouse",24,"2",15,"1 fumble recovered","Minnesota Vikings / 11th / 286th pick / 1982"
"10","C","Ron Sams",23,"1",10,"","Green Bay Packers / 6th / 160th pick / 1983"
"11","RG","Terry Tausch",25,"2",16,"","Minnesota Vikings / 2nd / 39th pick / 1982"
"12","RT","Tim Irwin",26,"3",16,"1 fumble recovered","Minnesota Vikings / 3rd / 74th pick / 1981"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Neil Elshire",26,"3",10,"3.5 sacks, 0 interceptions, 1 fumble recovered",""
"15","NT","Charlie Johnson",32,"7",15,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Philadelphia Eagles / 7th / 175th pick / 1977"
"16","RDE","Mark Mullaney",31,"9",6,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 1st / 25th pick / 1975"
"17","LOLB","Matt Blair",34,"10",9,"1.0 sacks, 0 interceptions, 1 fumble recovered","Minnesota Vikings / 2nd / 51st pick / 1974"
"18","LILB","Scott Studwell",30,"7",15,"0.0 sacks, 1 interception, 0 fumbles recovered","Minnesota Vikings / 9th / 250th pick / 1977"
"19","RILB","Dennis Johnson",26,"4",15,"0.0 sacks, 0 interceptions, 1 fumble recovered","Minnesota Vikings / 4th / 92nd pick / 1980"
"20","ROLB","Fred McNeill",32,"10",13,"1.0 sacks, 1 interception, 2 fumbles recovered","Minnesota Vikings / 1st / 17th pick / 1974"
"21","LCB","John Swain",25,"3",10,"0.0 sacks, 2 interceptions, 1 fumble recovered","Minnesota Vikings / 4th / 101st pick / 1981"
"22","RCB","Rufus Bess",28,"5",13,"1.0 sacks, 3 interceptions, 2 fumbles recovered",""
"23","SS","Tom Hannon",29,"7",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Minnesota Vikings / 3rd / 83rd pick / 1977"
"24","FS","Carl Lee",23,"1",14,"0.0 sacks, 1 interception, 1 fumble recovered","Minnesota Vikings / 7th / 186th pick / 1983"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jan Stenerud*",42,"17",0,"20 of 23 field goals & 30 of 31 extra points",""
"27","P","Greg Coleman",30,"7",0,"82 punts for a 42.4 average, 0 blocked","Cincinnati Bengals / 14th / 398th pick / 1976"
"28","PR","Darrin Nelson",25,"2",8,"23 punt returns for a 7.8 average and 0 td","Minnesota Vikings / 1st / 7th pick / 1982"
"29","KR","Darrin Nelson",25,"2",8,"39 kick returns for a 22.8 average and 0 td","Minnesota Vikings / 1st / 7th pick / 1982"
