"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Josh McCown",28,"5",9,"111 for 190, 1,151 yards, 10 td, 11 int, & 29 rushes for 143 yards and 0 td","Arizona Cardinals / 3rd / 81st pick / 2002"
"3","FB","Justin Griffith",27,"4",11,"7 rushes for 27 yards, 0 td, & 26 catches for 165 yards and 1 td","Atlanta Falcons / 4th / 121st pick / 2003"
"4","WR","Ronald Curry",28,"5",13,"55 catches for 717 yards, 4 td, & 1 rush for 1 yards and 0 td","Oakland Raiders / 7th / 235th pick / 2002"
"5","WR","Jerry Porter",29,"7",16,"44 catches for 705 yards, 6 td","Oakland Raiders / 2nd / 47th pick / 2000"
"6","TE","Zach Miller",22,"Rook",16,"44 catches for 444 yards, 3 td","Oakland Raiders / 2nd / 38th pick / 2007"
"7","LT","Barry Sims",33,"8",16,"4 fumbles recovered",""
"8","LG","Robert Gallery",27,"3",16,"","Oakland Raiders / 1st / 2nd pick / 2004"
"9","C","Jeremy Newberry",31,"8",14,"1 fumble recovered","San Francisco 49ers / 2nd / 58th pick / 1998"
"10","RG","Cooper Carlisle",30,"7",16,"2 fumbles recovered","Denver Broncos / 4th / 112th pick / 2000"
"11","RT","Cornell Green",31,"5",10,"",""
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Derrick Burgess",29,"6",14,"","Philadelphia Eagles / 3rd / 63rd pick / 2001"
"14","DE","Jay Richardson",23,"Rook",11,"","Oakland Raiders / 5th / 138th pick / 2007"
"15","DT","Terdell Sands",28,"4",11,"","Kansas City Chiefs / 7th / 243rd pick / 2001"
"16","DT","Warren Sapp",35,"12",16,"","Tampa Bay Buccaneers / 1st / 12th pick / 1995"
"17","MLB","Kirk Morrison",25,"2",16,"1.0 sacks, 4 interceptions, 1 fumble recovered","Oakland Raiders / 3rd / 78th pick / 2005"
"18","LB","Thomas Howard",24,"1",16,"","Oakland Raiders / 2nd / 38th pick / 2006"
"19","LB","Robert Thomas",27,"5",10,"","St. Louis Rams / 1st / 31st pick / 2002"
"20","CB","Nnamdi Asomugha",26,"4",15,"0.0 sacks, 1 interception, 0 fumbles recovered","Oakland Raiders / 1st / 31st pick / 2003"
"21","CB","Stanford Routt",24,"2",14,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Oakland Raiders / 2nd / 38th pick / 2005"
"22","SS","Michael Huff",24,"1",16,"1.0 sacks, 1 interception, 1 fumble recovered","Oakland Raiders / 1st / 7th pick / 2006"
"23","FS","Stuart Schweigert",26,"3",10,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Oakland Raiders / 3rd / 67th pick / 2004"
