"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Chris Chandler",27,"4",13,"245 for 413, 2,832 yards, 15 td, 15 int, & 36 rushes for 149 yards and 1 td","Indianapolis Colts / 3rd / 76th pick / 1988"
"3","RB","Johnny Johnson",24,"2",8,"178 rushes for 734 yards, 6 td, & 14 catches for 103 yards and 0 td","Phoenix Cardinals / 7th / 169th pick / 1990"
"4","WR","Randal Hill",23,"1",14,"58 catches for 861 yards, 3 td, & 1 rush for 4 yards and 0 td","Miami Dolphins / 1st / 23rd pick / 1991"
"5","WR","Ricky Proehl",24,"2",15,"60 catches for 744 yards, 3 td, & 3 rushes for 23 yards and 0 td","Phoenix Cardinals / 3rd / 58th pick / 1990"
"6","TE","Walter Reeves",27,"3",16,"6 catches for 28 yards, 0 td","Phoenix Cardinals / 2nd / 40th pick / 1989"
"7","TE","Butch Rolle",28,"6",14,"13 catches for 64 yards, 0 td","Buffalo Bills / 7th / 180th pick / 1986"
"8","LT","Luis Sharpe",32,"10",15,"","St. Louis Cardinals / 1st / 16th pick / 1982"
"9","LG","Mark May",33,"11",16,"","Washington Redskins / 1st / 20th pick / 1981"
"10","C","Bill Lewis",29,"6",6,"","Los Angeles Raiders / 7th / 191st pick / 1986"
"11","RG","Lance Smith",29,"7",16,"1 fumble recovered","St. Louis Cardinals / 3rd / 72nd pick / 1985"
"12","RT","Danny Villa",28,"5",12,"","New England Patriots / 5th / 113th pick / 1987"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Eric Swann",22,"1",11,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Phoenix Cardinals / 1st / 6th pick / 1991"
"15","NT","Michael Bankston",22,"Rook",6,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Phoenix Cardinals / 4th / 100th pick / 1992"
"16","RDE","Mike Jones",23,"1",15,"6.0 sacks, 0 interceptions, 0 fumbles recovered","Phoenix Cardinals / 2nd / 32nd pick / 1991"
"17","LOLB","Freddie Joe Nunn",30,"7",9,"4.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Cardinals / 1st / 18th pick / 1985"
"18","LILB","Tyronne Stowe",27,"5",15,"",""
"19","RILB","Eric Hill",26,"3",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Phoenix Cardinals / 1st / 10th pick / 1989"
"20","ROLB","Ken Harvey",27,"4",10,"6.0 sacks, 0 interceptions, 2 fumbles recovered","Phoenix Cardinals / 1st / 12th pick / 1988"
"21","LCB","Robert Massey*",25,"3",12,"0.0 sacks, 5 interceptions, 0 fumbles recovered","New Orleans Saints / 2nd / 46th pick / 1989"
"22","RCB","Aeneas Williams",24,"1",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Phoenix Cardinals / 3rd / 59th pick / 1991"
"23","SS","Tim McDonald*",27,"5",16,"0.5 sacks, 2 interceptions, 3 fumbles recovered","St. Louis Cardinals / 2nd / 34th pick / 1987"
"24","FS","Mike Zordich",29,"5",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","San Diego Chargers / 9th / 235th pick / 1986"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Greg Davis",27,"5",0,"13 of 26 field goals & 28 of 28 extra points","Tampa Bay Buccaneers / 9th / 246th pick / 1987"
"27","P","Rich Camarillo*+",33,"11",0,"54 punts for a 42.9 average, 0 blocked",""
"28","PR","Johnny Bailey*",25,"2",2,"20 punt returns for a 13.2 average and 0 td","Chicago Bears / 9th / 228th pick / 1990"
"29","KR","Johnny Bailey*",25,"2",2,"28 kick returns for a 24.6 average and 0 td","Chicago Bears / 9th / 228th pick / 1990"
