"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Drew Bledsoe*",24,"3",16,"373 for 623, 4,086 yards, 27 td, 15 int, & 24 rushes for 27 yards and 0 td","New England Patriots / 1st / 1st pick / 1993"
"3","RB","Curtis Martin*",23,"1",15,"316 rushes for 1,152 yards, 14 td, & 46 catches for 333 yards and 3 td","New England Patriots / 3rd / 74th pick / 1995"
"4","FB","Sam Gash",27,"4",9,"8 rushes for 15 yards, 0 td, & 33 catches for 276 yards and 2 td","New England Patriots / 8th / 205th pick / 1992"
"5","WR","Terry Glenn",22,"Rook",15,"90 catches for 1,132 yards, 6 td, & 5 rushes for 42 yards and 0 td","New England Patriots / 1st / 7th pick / 1996"
"6","WR","Shawn Jefferson",27,"5",15,"50 catches for 771 yards, 4 td, & 1 rush for 6 yards and 0 td","Houston Oilers / 9th / 240th pick / 1991"
"7","TE","Ben Coates*",27,"5",15,"62 catches for 682 yards, 9 td","New England Patriots / 5th / 124th pick / 1991"
"8","LT","Bruce Armstrong*",31,"9",16,"","New England Patriots / 1st / 23rd pick / 1987"
"9","LG","William Roberts",34,"12",16,"","New York Giants / 1st / 27th pick / 1984"
"10","C","Dave Wohlabaugh",24,"1",16,"2 fumbles recovered","New England Patriots / 4th / 112th pick / 1995"
"11","RG","Todd Rucci",26,"3",12,"","New England Patriots / 2nd / 51st pick / 1993"
"12","RT","Max Lane",25,"2",16,"3 fumbles recovered","New England Patriots / 6th / 168th pick / 1994"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Mike Jones",27,"5",12,"2.0 sacks, 0 interceptions, 1 fumble recovered","Phoenix Cardinals / 2nd / 32nd pick / 1991"
"15","LDT","Mark Wheeler",26,"4",15,"1.0 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 3rd / 59th pick / 1992"
"16","RDT","Pio Sagapolutele",27,"5",10,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 4th / 85th pick / 1991"
"17","RDE","Willie McGinest*",25,"2",16,"9.5 sacks, 1 interception, 2 fumbles recovered","New England Patriots / 1st / 4th pick / 1994"
"18","LLB","Todd Collins",26,"4",9,"0.0 sacks, 1 interception, 0 fumbles recovered","New England Patriots / 3rd / 64th pick / 1992"
"19","MLB","Ted Johnson",24,"1",16,"0.0 sacks, 1 interception, 1 fumble recovered","New England Patriots / 2nd / 57th pick / 1995"
"20","RLB","Dwayne Sabb",27,"4",7,"0.5 sacks, 1 interception, 0 fumbles recovered","New England Patriots / 5th / 116th pick / 1992"
"21","LCB","Ty Law",22,"1",12,"0.0 sacks, 3 interceptions, 0 fumbles recovered","New England Patriots / 1st / 23rd pick / 1995"
"22","RCB","Ricky Reynolds",31,"9",9,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 2nd / 36th pick / 1987"
"23","SS","Lawyer Milloy",23,"Rook",10,"1.0 sacks, 2 interceptions, 1 fumble recovered","New England Patriots / 2nd / 36th pick / 1996"
"24","FS","Willie Clay",26,"4",16,"0.0 sacks, 4 interceptions, 1 fumble recovered","Detroit Lions / 8th / 221st pick / 1992"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Adam Vinatieri",24,"Rook",0,"27 of 35 field goals & 39 of 42 extra points",""
"27","P","Tom Tupa",30,"8",0,"63 punts for a 43.5 average, 0 blocked","Phoenix Cardinals / 3rd / 68th pick / 1988"
"28","PR","Dave Meggett*",30,"7",1,"52 punt returns for a 11.3 average and 1 td","New York Giants / 5th / 132nd pick / 1989"
"29","KR","Dave Meggett*",30,"7",1,"34 kick returns for a 23.0 average and 0 td","New York Giants / 5th / 132nd pick / 1989"
