"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Josh Freeman",22,"1",16,"291 for 474, 3,451 yards, 25 td, 6 int, & 68 rushes for 364 yards and 0 td","Tampa Bay Buccaneers / 1st / 17th pick / 2009"
"3","RB","Cadillac Williams",28,"5",9,"125 rushes for 437 yards, 2 td, & 46 catches for 355 yards and 1 td","Tampa Bay Buccaneers / 1st / 5th pick / 2005"
"4","WR","Arrelious Benn",22,"Rook",9,"25 catches for 395 yards, 2 td, & 6 rushes for 35 yards and 0 td","Tampa Bay Buccaneers / 2nd / 39th pick / 2010"
"5","WR","Mike Williams",23,"Rook",16,"65 catches for 964 yards, 11 td","Tampa Bay Buccaneers / 4th / 101st pick / 2010"
"6","TE","John Gilmore",31,"8",11,"13 catches for 160 yards, 1 td","New Orleans Saints / 6th / 196th pick / 2002"
"7","TE","Kellen Winslow",27,"6",11,"66 catches for 730 yards, 5 td","Cleveland Browns / 1st / 6th pick / 2004"
"8","LT","Donald Penn*",27,"3",16,"1 fumble recovered",""
"9","LG","Ted Larsen",23,"Rook",11,"","New England Patriots / 6th / 205th pick / 2010"
"10","C","Jeff Faine",29,"7",8,"","Cleveland Browns / 1st / 21st pick / 2003"
"11","C","Jeremy Zuttah",24,"2",9,"1 fumble recovered","Tampa Bay Buccaneers / 3rd / 83rd pick / 2008"
"12","RG","Davin Joseph",27,"4",11,"","Tampa Bay Buccaneers / 1st / 23rd pick / 2006"
"13","RT","James Lee",25,"2",9,"",""
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Tim Crowder",25,"3",9,"","Denver Broncos / 2nd / 56th pick / 2007"
"16","DE","Stylez G. White",31,"3",13,"","Houston Texans / 7th / 229th pick / 2002"
"17","DT","Gerald McCoy",22,"Rook",13,"","Tampa Bay Buccaneers / 1st / 3rd pick / 2010"
"18","DT","Roy Miller",23,"1",16,"","Tampa Bay Buccaneers / 3rd / 81st pick / 2009"
"19","MLB","Barrett Ruud",27,"5",16,"2.0 sacks, 1 interception, 0 fumbles recovered","Tampa Bay Buccaneers / 2nd / 36th pick / 2005"
"20","LB","Quincy Black",26,"3",10,"","Tampa Bay Buccaneers / 3rd / 68th pick / 2007"
"21","LB","Geno Hayes",23,"2",16,"","Tampa Bay Buccaneers / 6th / 175th pick / 2008"
"22","LCB","Aqib Talib",24,"2",11,"0.0 sacks, 6 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 1st / 20th pick / 2008"
"23","RCB","Ronde Barber",35,"13",16,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 3rd / 66th pick / 1997"
"24","SS","Sean Jones",28,"5",16,"1.0 sacks, 1 interception, 1 fumble recovered","Cleveland Browns / 2nd / 59th pick / 2004"
"25","FS","Cody Grimm",23,"Rook",9,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 7th / 210th pick / 2010"
