"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Joe Montana*",37,"14",11,"181 for 298, 2,144 yards, 13 td, 7 int, & 25 rushes for 64 yards and 0 td","San Francisco 49ers / 3rd / 82nd pick / 1979"
"3","RB","Marcus Allen*",33,"11",10,"206 rushes for 764 yards, 12 td, & 34 catches for 238 yards and 3 td","Los Angeles Raiders / 1st / 10th pick / 1982"
"4","FB","Kimble Anders",27,"2",13,"75 rushes for 291 yards, 0 td, & 40 catches for 326 yards and 1 td",""
"5","WR","J.J. Birden",28,"3",16,"51 catches for 721 yards, 2 td","Cleveland Browns / 8th / 216th pick / 1988"
"6","WR","Willie Davis",26,"2",15,"52 catches for 909 yards, 7 td",""
"7","TE","Jonathan Hayes",31,"8",16,"24 catches for 331 yards, 1 td","Kansas City Chiefs / 2nd / 41st pick / 1985"
"8","LT","John Alt*",31,"9",16,"","Kansas City Chiefs / 1st / 21st pick / 1984"
"9","LG","Dave Szott",26,"3",13,"","Kansas City Chiefs / 7th / 180th pick / 1990"
"10","C","Tim Grunhard",25,"3",16,"","Kansas City Chiefs / 2nd / 40th pick / 1990"
"11","RG","Will Shields",22,"Rook",15,"2 fumbles recovered","Kansas City Chiefs / 3rd / 74th pick / 1993"
"12","RT","Ricky Siglar",27,"3",14,"",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Neil Smith*+",27,"5",15,"15.0 sacks, 1 interception, 3 fumbles recovered","Kansas City Chiefs / 1st / 2nd pick / 1988"
"15","NT","Joe Phillips",30,"7",16,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 4th / 93rd pick / 1986"
"16","RDE","Dan Saleaumua",29,"6",16,"3.5 sacks, 1 interception, 1 fumble recovered","Detroit Lions / 7th / 175th pick / 1987"
"17","LOLB","Tracy Rogers",26,"3",14,"0.0 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 7th / 190th pick / 1989"
"18","LILB","Tracy Simien",26,"4",14,"",""
"19","RILB","Lonnie Marts",25,"2",15,"2.0 sacks, 1 interception, 1 fumble recovered",""
"20","ROLB","Derrick Thomas*",26,"4",15,"8.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 1st / 4th pick / 1989"
"21","LCB","Albert Lewis",33,"10",13,"0.0 sacks, 6 interceptions, 2 fumbles recovered","Kansas City Chiefs / 3rd / 61st pick / 1983"
"22","RCB","Dale Carter",24,"1",11,"0.0 sacks, 1 interception, 2 fumbles recovered","Kansas City Chiefs / 1st / 20th pick / 1992"
"23","SS","Martin Bayless",31,"9",10,"1.0 sacks, 2 interceptions, 0 fumbles recovered","St. Louis Cardinals / 4th / 101st pick / 1984"
"24","FS","Kevin Ross",31,"9",15,"0.5 sacks, 2 interceptions, 1 fumble recovered","Kansas City Chiefs / 7th / 173rd pick / 1984"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Nick Lowery",37,"15",0,"23 of 29 field goals & 37 of 37 extra points",""
"27","P","Bryan Barker",29,"3",0,"76 punts for a 42.6 average, 1 blocked",""
"28","PR","Dale Carter",24,"1",11,"27 punt returns for a 9.1 average and 0 td","Kansas City Chiefs / 1st / 20th pick / 1992"
"29","KR","Danan Hughes",23,"Rook",0,"14 kick returns for a 19.0 average and 0 td","Kansas City Chiefs / 7th / 186th pick / 1993"
