"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Warren Moon*",37,"9",14,"303 for 520, 3,485 yards, 21 td, 21 int, & 48 rushes for 145 yards and 1 td",""
"3","RB","Gary Brown",24,"2",8,"195 rushes for 1,002 yards, 6 td, & 21 catches for 240 yards and 2 td","Houston Oilers / 8th / 214th pick / 1991"
"4","WR","Curtis Duncan",28,"6",12,"41 catches for 456 yards, 3 td","Houston Oilers / 10th / 258th pick / 1987"
"5","WR","Ernest Givins",29,"7",16,"68 catches for 887 yards, 4 td, & 6 rushes for 19 yards and 0 td","Houston Oilers / 2nd / 34th pick / 1986"
"6","WR","Haywood Jeffires*",29,"6",16,"66 catches for 753 yards, 6 td","Houston Oilers / 1st / 20th pick / 1987"
"7","WR","Webster Slaughter*",29,"7",14,"77 catches for 904 yards, 5 td","Cleveland Browns / 2nd / 43rd pick / 1986"
"8","LT","Brad Hopkins",23,"Rook",11,"","Houston Oilers / 1st / 13th pick / 1993"
"9","LG","Mike Munchak*",33,"11",12,"","Houston Oilers / 1st / 8th pick / 1982"
"10","C","Bruce Matthews*",32,"10",16,"","Houston Oilers / 1st / 9th pick / 1983"
"11","RG","Doug Dawson",32,"9",16,"","St. Louis Cardinals / 2nd / 45th pick / 1984"
"12","RT","David Williams",27,"4",15,"1 fumble recovered","Houston Oilers / 1st / 23rd pick / 1989"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","William Fuller",31,"7",16,"10.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 1st / 21st pick / 1984 Supp"
"15","LDT","Ray Childress*",31,"8",16,"9.0 sacks, 0 interceptions, 3 fumbles recovered","Houston Oilers / 1st / 3rd pick / 1985"
"16","RDT","Glenn Montgomery",26,"4",11,"6.0 sacks, 0 interceptions, 3 fumbles recovered","Houston Oilers / 5th / 131st pick / 1989"
"17","RDE","Sean Jones*",31,"9",16,"13.0 sacks, 0 interceptions, 2 fumbles recovered","Los Angeles Raiders / 2nd / 51st pick / 1984"
"18","LLB","Eddie Robinson",23,"1",15,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Houston Oilers / 2nd / 50th pick / 1992"
"19","MLB","Al Smith",29,"6",16,"","Houston Oilers / 6th / 147th pick / 1987"
"20","RLB","Wilber Marshall",31,"9",10,"2.0 sacks, 0 interceptions, 1 fumble recovered","Chicago Bears / 1st / 11th pick / 1984"
"21","LCB","Cris Dishman",28,"5",16,"0.0 sacks, 6 interceptions, 2 fumbles recovered","Houston Oilers / 5th / 125th pick / 1988"
"22","RCB","Steve Jackson",24,"2",12,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Houston Oilers / 3rd / 71st pick / 1991"
"23","SS","Bubba McDowell",27,"4",14,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Houston Oilers / 3rd / 77th pick / 1989"
"24","FS","Marcus Robertson+",24,"2",13,"0.0 sacks, 7 interceptions, 3 fumbles recovered","Houston Oilers / 4th / 102nd pick / 1991"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Al Del Greco",31,"9",0,"29 of 34 field goals & 39 of 40 extra points",""
"27","P","Greg Montgomery*+",29,"5",0,"54 punts for a 45.6 average, 0 blocked","Houston Oilers / 3rd / 72nd pick / 1988"
"28","PR","Willie Drewrey",30,"8",0,"41 punt returns for a 6.7 average and 0 td","Houston Oilers / 11th / 281st pick / 1985"
"29","KR","Willie Drewrey",30,"8",0,"15 kick returns for a 19.5 average and 0 td","Houston Oilers / 11th / 281st pick / 1985"
