"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Jay Schroeder",31,7,9,"123 for 253, 1,476 yards, 11 td, 11 int, & 28 rushes for 160 yards and 0 td","Washington Redskins / 3rd / 83rd pick / 1984"
"3","RB","Eric Dickerson",32,9,15,"187 rushes for 729 yards, 2 td, & 14 catches for 85 yards and 1 td","Los Angeles Rams / 1st / 2nd pick / 1983"
"4","FB","Steve Smith",28,5,15,"44 rushes for 129 yards, 0 td, & 28 catches for 217 yards and 1 td","Los Angeles Raiders / 3rd / 81st pick / 1987"
"5","WR","Tim Brown",26,4,12,"49 catches for 693 yards, 7 td, & 3 rushes for -4 yards and 0 td","Los Angeles Raiders / 1st / 6th pick / 1988"
"6","WR","Willie Gault",32,9,16,"27 catches for 508 yards, 4 td, & 1 rush for 6 yards and 0 td","Chicago Bears / 1st / 18th pick / 1983"
"7","TE","Ethan Horton",30,7,16,"33 catches for 409 yards, 2 td","Kansas City Chiefs / 1st / 15th pick / 1985"
"8","LT","Bruce Wilkerson",28,5,15,"1 fumble recovered","Los Angeles Raiders / 2nd / 52nd pick / 1987"
"9","LG","Steve Wisniewski*+",25,3,16,"","Dallas Cowboys / 2nd / 29th pick / 1989"
"10","C","Don Mosebar",31,9,16,"","Los Angeles Raiders / 1st / 26th pick / 1983"
"11","RG","Max Montoya",36,13,9,"","Cincinnati Bengals / 7th / 168th pick / 1979"
"12","RT","Reggie McElroy",32,9,12,"","New York Jets / 2nd / 51st pick / 1982"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Howie Long*",32,11,16,"9.0 sacks, 0 interceptions, 0 fumbles recovered","Oakland Raiders / 2nd / 48th pick / 1981"
"15","LDT","Willie Broughton",28,7,8,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Indianapolis Colts / 4th / 88th pick / 1985"
"16","RDT","Nolan Harrison",23,1,14,"2.5 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Raiders / 6th / 146th pick / 1991"
"17","RDE","Greg Townsend",31,9,14,"5.0 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Raiders / 4th / 110th pick / 1983"
"18","LLB","Aaron Wallace",25,2,16,"4.0 sacks, 0 interceptions, 2 fumbles recovered","Los Angeles Raiders / 2nd / 37th pick / 1990"
"19","MLB","Riki Ellison",32,9,12,"1.0 sacks, 0 interceptions, 2 fumbles recovered","San Francisco 49ers / 5th / 117th pick / 1983"
"20","RLB","Winston Moss",27,5,15,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 2nd / 50th pick / 1987"
"21","LCB","Terry McDaniel*",27,4,16,"0.0 sacks, 4 interceptions, 1 fumble recovered","Los Angeles Raiders / 1st / 9th pick / 1988"
"22","RCB","Lionel Washington",32,9,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","St. Louis Cardinals / 4th / 103rd pick / 1983"
"23","SS","Ronnie Lott",33,11,16,"0.0 sacks, 1 interception, 1 fumble recovered","San Francisco 49ers / 1st / 8th pick / 1981"
"24","FS","Eddie Anderson",29,6,16,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Seattle Seahawks / 6th / 153rd pick / 1986"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Jeff Jaeger",28,5,0,"15 of 26 field goals & 28 of 28 extra points","Cleveland Browns / 3rd / 82nd pick / 1987"
"27","P","Jeff Gossett",35,11,0,"77 punts for a 42.3 average, 0 blocked",""
"28","PR","Tim Brown",26,4,12,"37 punt returns for a 10.4 average and 0 td","Los Angeles Raiders / 1st / 6th pick / 1988"
"29","KR","Alexander Wright",25,2,1,"18 kick returns for a 18.1 average and 0 td","Dallas Cowboys / 2nd / 26th pick / 1990"
