"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dan Marino",36,"14",16,"319 for 548, 3,780 yards, 16 td, 11 int, & 18 rushes for -14 yards and 0 td","Miami Dolphins / 1st / 27th pick / 1983"
"3","RB","Karim Abdul-Jabbar",23,"1",14,"283 rushes for 892 yards, 15 td, & 29 catches for 261 yards and 1 td","Miami Dolphins / 3rd / 80th pick / 1996"
"4","FB","Stanley Pritchett",24,"1",5,"3 rushes for 7 yards, 0 td, & 5 catches for 35 yards and 0 td","Miami Dolphins / 4th / 118th pick / 1996"
"5","WR","O.J. McDuffie",28,"4",16,"76 catches for 943 yards, 1 td","Miami Dolphins / 1st / 25th pick / 1993"
"6","WR","Lamar Thomas",27,"4",6,"28 catches for 402 yards, 2 td","Tampa Bay Buccaneers / 3rd / 60th pick / 1993"
"7","TE","Troy Drayton",27,"4",15,"39 catches for 558 yards, 4 td","Los Angeles Rams / 2nd / 39th pick / 1993"
"8","LT","Richmond Webb",30,"7",16,"","Miami Dolphins / 1st / 9th pick / 1990"
"9","LG","Jeff Buckey",23,"1",12,"","Miami Dolphins / 7th / 230th pick / 1996"
"10","C","Tim Ruddy",25,"3",15,"","Miami Dolphins / 2nd / 65th pick / 1994"
"11","RG","Everett McIver",27,"3",14,"",""
"12","RT","James Brown",27,"4",16,"","Dallas Cowboys / 3rd / 82nd pick / 1992"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Trace Armstrong",32,"8",16,"5.5 sacks, 0 interceptions, 3 fumbles recovered","Chicago Bears / 1st / 12th pick / 1989"
"15","LDT","Tim Bowens",24,"3",16,"5.0 sacks, 0 interceptions, 1 fumble recovered","Miami Dolphins / 1st / 20th pick / 1994"
"16","RDT","Daryl Gardener",24,"1",16,"1.5 sacks, 0 interceptions, 1 fumble recovered","Miami Dolphins / 1st / 20th pick / 1996"
"17","RDE","Jason Taylor",23,"Rook",11,"5.0 sacks, 0 interceptions, 2 fumbles recovered","Miami Dolphins / 3rd / 73rd pick / 1997"
"18","LLB","Anthony Harris",24,"1",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",""
"19","MLB","Zach Thomas",24,"1",15,"0.5 sacks, 1 interception, 0 fumbles recovered","Miami Dolphins / 5th / 154th pick / 1996"
"20","RLB","Derrick Rodgers",26,"Rook",14,"5.0 sacks, 0 interceptions, 1 fumble recovered","Miami Dolphins / 3rd / 92nd pick / 1997"
"21","LCB","Terrell Buckley",26,"5",16,"0.0 sacks, 4 interceptions, 2 fumbles recovered","Green Bay Packers / 1st / 5th pick / 1992"
"22","RCB","Calvin Jackson",25,"3",16,"0.5 sacks, 0 interceptions, 1 fumble recovered",""
"23","SS","Shawn Wooden",24,"1",15,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Miami Dolphins / 6th / 189th pick / 1996"
"24","FS","Corey Harris",28,"5",7,"","Houston Oilers / 3rd / 77th pick / 1992"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Olindo Mare",24,"Rook",0,"28 of 36 field goals & 33 of 33 extra points",""
"27","P","John Kidd",36,"13",0,"52 punts for a 43.2 average, 0 blocked","Buffalo Bills / 5th / 128th pick / 1984"
"28","PR","Charles Jordan",28,"3",1,"26 punt returns for a 10.5 average and 0 td",""
"29","KR","Irving Spikes",27,"3",1,"24 kick returns for a 23.5 average and 0 td",""
