"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","WR","Larry Fitzgerald*",29,"8",16,"71 catches for 798 yards, 4 td","Arizona Cardinals / 1st / 3rd pick / 2004"
"3","WR","Andre Roberts",24,"2",15,"64 catches for 759 yards, 5 td, & 4 rushes for 29 yards and 0 td","Arizona Cardinals / 3rd / 88th pick / 2010"
"4","TE","Rob Housler",24,"1",9,"45 catches for 417 yards, 0 td","Arizona Cardinals / 3rd / 69th pick / 2011"
"5","TE","Jeff King",29,"6",12,"17 catches for 129 yards, 0 td","Carolina Panthers / 5th / 155th pick / 2006"
"6","LT","D'Anthony Batiste",31,"5",10,"",""
"7","LG","Daryn Colledge",30,"6",16,"","Green Bay Packers / 2nd / 47th pick / 2006"
"8","C","Lyle Sendlein",28,"5",11,"",""
"9","RG","Adam Snyder",30,"7",14,"","San Francisco 49ers / 3rd / 94th pick / 2005"
"10","RT","Bobby Massie",23,"Rook",16,"","Arizona Cardinals / 4th / 112th pick / 2012"
"11","","Defensive Starters",NA,"",NA,"",""
"12","DE","Calais Campbell",26,"4",12,"","Arizona Cardinals / 2nd / 50th pick / 2008"
"13","DT","Darnell Dockett",31,"8",14,"","Arizona Cardinals / 3rd / 64th pick / 2004"
"14","NT","Dan Williams",25,"2",11,"0.0 sacks, 0 interceptions, 1 fumble recovered","Arizona Cardinals / 1st / 26th pick / 2010"
"15","LOLB","O'Brien Schofield",25,"2",9,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Arizona Cardinals / 4th / 130th pick / 2010"
"16","ROLB","Sam Acho",24,"1",16,"4.0 sacks, 2 interceptions, 0 fumbles recovered","Arizona Cardinals / 4th / 103rd pick / 2011"
"17","LB","Paris Lenon",35,"10",16,"",""
"18","LB","Daryl Washington*",26,"2",16,"","Arizona Cardinals / 2nd / 47th pick / 2010"
"19","LCB","Patrick Peterson*",22,"1",16,"0.0 sacks, 7 interceptions, 5 fumbles recovered","Arizona Cardinals / 1st / 5th pick / 2011"
"20","RCB","William Gay",27,"5",15,"1.0 sacks, 2 interceptions, 1 fumble recovered","Pittsburgh Steelers / 5th / 170th pick / 2007"
"21","SS","Adrian Wilson",33,"11",14,"3.0 sacks, 1 interception, 0 fumbles recovered","Arizona Cardinals / 3rd / 64th pick / 2001"
"22","FS","Kerry Rhodes",30,"7",15,"1.0 sacks, 4 interceptions, 0 fumbles recovered","New York Jets / 4th / 123rd pick / 2005"
