"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Ben Roethlisberger*",32,10,16,"408 for 608, 4,952 yards, 32 td, 9 int, & 33 rushes for 27 yards and 0 td","Pittsburgh Steelers / 1st / 11th pick / 2004"
"3","RB","Le'Veon Bell*+",22,1,16,"290 rushes for 1,361 yards, 8 td, & 83 catches for 854 yards and 3 td","Pittsburgh Steelers / 2nd / 48th pick / 2013"
"4","WR","Antonio Brown*+",26,4,16,"129 catches for 1,698 yards, 13 td, & 4 rushes for 13 yards and 0 td","Pittsburgh Steelers / 6th / 195th pick / 2010"
"5","WR","Markus Wheaton",23,1,11,"53 catches for 644 yards, 2 td, & 4 rushes for 19 yards and 0 td","Pittsburgh Steelers / 3rd / 79th pick / 2013"
"6","TE","Heath Miller",32,9,16,"66 catches for 761 yards, 3 td","Pittsburgh Steelers / 1st / 30th pick / 2005"
"7","LT","Kelvin Beachum",25,2,16,"","Pittsburgh Steelers / 7th / 248th pick / 2012"
"8","LG","Ramon Foster",28,5,14,"",""
"9","C","Maurkice Pouncey*+",25,4,16,"","Pittsburgh Steelers / 1st / 18th pick / 2010"
"10","RG","David DeCastro",24,2,16,"","Pittsburgh Steelers / 1st / 24th pick / 2012"
"11","RT","Marcus Gilbert",26,3,12,"1 fumble recovered","Pittsburgh Steelers / 2nd / 63rd pick / 2011"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Cameron Heyward",25,3,16,"","Pittsburgh Steelers / 1st / 31st pick / 2011"
"14","DE","Cam Thomas",28,4,9,"","San Diego Chargers / 5th / 146th pick / 2010"
"15","NT","Steve McLendon",28,4,11,"1.0 sacks, 0 interceptions, 0 fumbles recovered",""
"16","LOLB","Jason Worilds",26,4,16,"7.5 sacks, 1 interception, 2 fumbles recovered","Pittsburgh Steelers / 2nd / 52nd pick / 2010"
"17","LILB","Sean Spence",25,2,9,"1.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 3rd / 86th pick / 2012"
"18","RILB","Lawrence Timmons*",28,7,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 1st / 15th pick / 2007"
"19","ROLB","Arthur Moats",26,4,9,"4.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 6th / 178th pick / 2010"
"20","SS","Troy Polamalu",33,11,12,"0.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 1st / 16th pick / 2003"
"21","FS","Michael Mitchell",27,5,16,"","Oakland Raiders / 2nd / 47th pick / 2009"
