"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Ken Stabler*",32,7,13,"169 for 294, 2,176 yards, 20 td, 20 int, & 3 rushes for -3 yards and 0 td","Oakland Raiders / 2nd / 52nd pick / 1968"
"3","RB","Clarence Davis",28,6,14,"194 rushes for 787 yards, 5 td, & 16 catches for 124 yards and 0 td","Oakland Raiders / 4th / 97th pick / 1971"
"4","FB","Mark van Eeghen",25,3,14,"324 rushes for 1,273 yards, 7 td, & 15 catches for 135 yards and 0 td","Oakland Raiders / 3rd / 75th pick / 1974"
"5","WR","Fred Biletnikoff",34,12,14,"33 catches for 446 yards, 5 td","Oakland Raiders / 2nd / 11th pick / 1965, Detroit Lions / 3rd / 39th pick / 1965"
"6","WR","Cliff Branch*",29,5,13,"33 catches for 540 yards, 6 td","Oakland Raiders / 4th / 98th pick / 1972"
"7","TE","Dave Casper*+",26,3,14,"48 catches for 584 yards, 6 td","Oakland Raiders / 2nd / 45th pick / 1974"
"8","LT","Art Shell*+",31,9,14,"","Oakland Raiders / 3rd / 80th pick / 1968"
"9","LG","Gene Upshaw*+",32,10,14,"","Oakland Raiders / 1st / 17th pick / 1967"
"10","C","Dave Dalby*",27,5,14,"","Oakland Raiders / 4th / 100th pick / 1972"
"11","RG","George Buehler",30,8,14,"1 fumble recovered","Oakland Raiders / 2nd / 50th pick / 1969"
"12","RT","Henry Lawrence",26,3,11,"1 fumble recovered","Oakland Raiders / 1st / 19th pick / 1974"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","John Matuszak",27,4,14,"0 interceptions, 2 fumbles recovered","Houston Oilers / 1st / 1st pick / 1973"
"15","NT","Dave Rowe",32,10,14,"","New Orleans Saints / 2nd / 53rd pick / 1967"
"16","RDE","Otis Sistrunk",31,5,12,"1 interception, 1 fumble recovered",""
"17","LOLB","Floyd Rice",28,6,11,"2 interceptions, 1 fumble recovered","Houston Oilers / 9th / 212th pick / 1971"
"18","LILB","Monte Johnson",26,4,14,"2 interceptions, 1 fumble recovered","Oakland Raiders / 2nd / 49th pick / 1973"
"19","RILB","Willie Hall",28,5,14,"1 interception, 1 fumble recovered","New Orleans Saints / 2nd / 31st pick / 1972"
"20","ROLB","Ted Hendricks",30,8,14,"0 interceptions, 1 fumble recovered","Baltimore Colts / 2nd / 33rd pick / 1969"
"21","LCB","Skip Thomas",27,5,12,"1 interception, 1 fumble recovered","Oakland Raiders / 7th / 176th pick / 1972"
"22","RCB","Willie Brown",37,14,14,"4 interceptions, 0 fumbles recovered",""
"23","SS","George Atkinson",30,9,11,"2 interceptions, 1 fumble recovered","Oakland Raiders / 7th / 190th pick / 1968"
"24","FS","Jack Tatum",29,6,11,"6 interceptions, 1 fumble recovered","Oakland Raiders / 1st / 19th pick / 1971"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Errol Mann",36,9,0,"20 of 28 field goals & 39 of 42 extra points",""
"27","P","Ray Guy*+",28,4,0,"59 punts for a 43.3 average, 0 blocked","Oakland Raiders / 1st / 23rd pick / 1973"
"28","PR","Neal Colzie",23,2,3,"32 punt returns for a 10.4 average and 0 td","Oakland Raiders / 1st / 24th pick / 1975"
"29","KR","Carl Garrett",30,8,0,"21 kick returns for a 20.0 average and 0 td","Boston Patriots / 3rd / 58th pick / 1969"
