"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Brian Hoyer",29,"5",13,"242 for 438, 3,326 yards, 12 td, 13 int, & 24 rushes for 39 yards and 0 td",""
"3","FB","Ray Agnew",23,"Rook",9,"2 rushes for 2 yards, 0 td, & 3 catches for 15 yards and 0 td",""
"4","WR","Miles Austin",30,"8",11,"47 catches for 568 yards, 2 td",""
"5","WR","Andrew Hawkins",28,"3",15,"63 catches for 824 yards, 2 td, & 3 rushes for 15 yards and 0 td",""
"6","TE","Jordan Cameron",26,"3",9,"24 catches for 424 yards, 2 td","Cleveland Browns / 4th / 102nd pick / 2011"
"7","TE","Jim Dray",28,"4",8,"17 catches for 242 yards, 1 td","Arizona Cardinals / 7th / 233rd pick / 2010"
"8","LT","Joe Thomas*+",30,"7",16,"","Cleveland Browns / 1st / 3rd pick / 2007"
"9","LG","Joel Bitonio",23,"Rook",16,"","Cleveland Browns / 2nd / 35th pick / 2014"
"10","RG","John Greco",29,"6",16,"","St. Louis Rams / 3rd / 65th pick / 2008"
"11","RT","Mitchell Schwartz",25,"2",16,"","Cleveland Browns / 2nd / 37th pick / 2012"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Desmond Bryant",29,"5",15,"",""
"14","NT","Ahtyba Rubin",28,"6",11,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 6th / 190th pick / 2008"
"15","MLB","Karlos Dansby",33,"10",12,"3.0 sacks, 1 interception, 0 fumbles recovered","Arizona Cardinals / 2nd / 33rd pick / 2004"
"16","LB","Christian Kirksey",22,"Rook",8,"","Cleveland Browns / 3rd / 71st pick / 2014"
"17","LB","Paul Kruger",28,"5",15,"","Baltimore Ravens / 2nd / 57th pick / 2009"
"18","LB","Barkevious Mingo",24,"1",11,"","Cleveland Browns / 1st / 6th pick / 2013"
"19","LCB","Joe Haden*",25,"4",15,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Cleveland Browns / 1st / 7th pick / 2010"
"20","RCB","Buster Skrine",25,"3",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Cleveland Browns / 5th / 137th pick / 2011"
"21","SS","Donte Whitner*",29,"8",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Buffalo Bills / 1st / 8th pick / 2006"
"22","FS","Tashaun Gipson*",24,"2",11,"0.0 sacks, 6 interceptions, 0 fumbles recovered",""
