"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Rex Grossman",31,"8",13,"265 for 458, 3,151 yards, 16 td, 20 int, & 20 rushes for 11 yards and 1 td","Chicago Bears / 1st / 22nd pick / 2003"
"3","FB","Darrel Young",24,"1",8,"6 rushes for 33 yards, 1 td, & 14 catches for 138 yards and 0 td",""
"4","WR","Jabar Gaffney",31,"9",15,"68 catches for 947 yards, 5 td","Houston Texans / 2nd / 33rd pick / 2002"
"5","WR","Santana Moss",32,"10",12,"46 catches for 584 yards, 4 td","New York Jets / 1st / 16th pick / 2001"
"6","TE","Fred Davis",25,"3",12,"59 catches for 796 yards, 3 td","Washington Redskins / 2nd / 48th pick / 2008"
"7","LT","Trent Williams",23,"1",10,"","Washington Redskins / 1st / 4th pick / 2010"
"8","LG","Maurice Hurt",24,"Rook",8,"","Washington Redskins / 7th / 217th pick / 2011"
"9","C","Will Montgomery",28,"5",16,"","Carolina Panthers / 7th / 234th pick / 2006"
"10","RG","Chris Chester",28,"5",16,"","Baltimore Ravens / 2nd / 56th pick / 2006"
"11","RT","Jammal Brown",30,"6",12,"","New Orleans Saints / 1st / 13th pick / 2005"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Stephen Bowen",27,"5",16,"",""
"14","DE","Adam Carriker",27,"4",15,"","St. Louis Rams / 1st / 13th pick / 2007"
"15","NT","Barry Cofield",27,"5",16,"3.0 sacks, 0 interceptions, 1 fumble recovered","New York Giants / 4th / 124th pick / 2006"
"16","LOLB","Ryan Kerrigan",23,"Rook",16,"7.5 sacks, 1 interception, 0 fumbles recovered","Washington Redskins / 1st / 16th pick / 2011"
"17","MLB","London Fletcher*",36,"13",16,"1.5 sacks, 2 interceptions, 0 fumbles recovered",""
"18","ROLB","Brian Orakpo",25,"2",16,"9.0 sacks, 0 interceptions, 1 fumble recovered","Washington Redskins / 1st / 13th pick / 2009"
"19","LB","Rocky McIntosh",29,"5",8,"","Washington Redskins / 2nd / 35th pick / 2006"
"20","LB","Perry Riley",23,"1",8,"","Washington Redskins / 4th / 103rd pick / 2010"
"21","LCB","DeAngelo Hall",28,"7",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Atlanta Falcons / 1st / 8th pick / 2004"
"22","RCB","Josh Wilson",26,"4",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Seattle Seahawks / 2nd / 55th pick / 2007"
"23","SS","LaRon Landry",27,"4",8,"1.5 sacks, 0 interceptions, 1 fumble recovered","Washington Redskins / 1st / 6th pick / 2007"
"24","FS","O.J. Atogwe",30,"6",8,"0.5 sacks, 3 interceptions, 0 fumbles recovered","St. Louis Rams / 3rd / 66th pick / 2005"
