"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dan Fouts",36,"14",10,"206 for 364, 2,517 yards, 10 td, 15 int, & 12 rushes for 0 yards and 2 td","San Diego Chargers / 3rd / 64th pick / 1973"
"3","RB","Gary Anderson",26,"2",7,"80 rushes for 260 yards, 3 td, & 47 catches for 503 yards and 2 td","San Diego Chargers / 1st / 20th pick / 1983"
"4","FB","Tim Spencer",27,"2",7,"73 rushes for 228 yards, 0 td, & 17 catches for 123 yards and 0 td","San Diego Chargers / 11th / 307th pick / 1983"
"5","WR","Wes Chandler",31,"9",11,"39 catches for 617 yards, 2 td","New Orleans Saints / 1st / 3rd pick / 1978"
"6","WR","Lionel James",25,"3",11,"41 catches for 593 yards, 3 td, & 27 rushes for 102 yards and 2 td","San Diego Chargers / 5th / 118th pick / 1984"
"7","TE","Kellen Winslow*",30,"8",12,"53 catches for 519 yards, 3 td","San Diego Chargers / 1st / 13th pick / 1979"
"8","LT","Jim Lachey*",24,"2",12,"","San Diego Chargers / 1st / 12th pick / 1985"
"9","LG","James FitzPatrick",23,"1",9,"","San Diego Chargers / 1st / 13th pick / 1986"
"10","C","Don Macek",33,"11",11,"1 fumble recovered","San Diego Chargers / 2nd / 31st pick / 1976"
"11","RG","Dennis McKnight",28,"5",12,"",""
"12","RT","Gary Kowalski",27,"4",9,"1 fumble recovered","Los Angeles Rams / 6th / 144th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Lee Williams",25,"3",12,"8.0 sacks, 0 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 6th pick / 1984 Supp"
"15","NT","Mike Charles",25,"4",10,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 2nd / 55th pick / 1983"
"16","RDE","Joe Phillips",24,"1",7,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 4th / 93rd pick / 1986"
"17","LOLB","Billy Ray Smith",26,"4",12,"3.0 sacks, 5 interceptions, 3 fumbles recovered","San Diego Chargers / 1st / 5th pick / 1983"
"18","LILB","Gary Plummer",27,"1",7,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"19","RILB","Thomas Benson",26,"3",8,"1.0 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 2nd / 36th pick / 1984"
"20","ROLB","Chip Banks",28,"5",12,"3.0 sacks, 1 interception, 2 fumbles recovered","Cleveland Browns / 1st / 3rd pick / 1982"
"21","LCB","Elvis Patterson",27,"3",11,"0.0 sacks, 1 interception, 1 fumble recovered",""
"22","RCB","Gill Byrd",26,"4",12,"0.0 sacks, 0 interceptions, 1 fumble recovered","San Diego Chargers / 1st / 22nd pick / 1983"
"23","SS","Martin Bayless",25,"3",11,"2.5 sacks, 0 interceptions, 0 fumbles recovered","St. Louis Cardinals / 4th / 101st pick / 1984"
"24","FS","Vencie Glenn",23,"1",12,"0.5 sacks, 4 interceptions, 1 fumble recovered","New England Patriots / 2nd / 54th pick / 1986"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Vince Abbott",28,"Rook",0,"13 of 22 field goals & 22 of 23 extra points",""
"27","P","Ralf Mojsiejenko*",24,"2",0,"67 punts for a 42.9 average, 0 blocked","San Diego Chargers / 4th / 96th pick / 1985"
"28","PR","Lionel James",25,"3",11,"32 punt returns for a 12.5 average and 1 td","San Diego Chargers / 5th / 118th pick / 1984"
"29","KR","Gary Anderson",26,"2",7,"22 kick returns for a 19.7 average and 0 td","San Diego Chargers / 1st / 20th pick / 1983"
