"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dave Krieg*",30,"8",9,"134 for 228, 1,741 yards, 18 td, 8 int, & 24 rushes for 64 yards and 0 td",""
"3","RB","Curt Warner",27,"5",16,"266 rushes for 1,025 yards, 10 td, & 22 catches for 154 yards and 2 td","Seattle Seahawks / 1st / 3rd pick / 1983"
"4","FB","John Williams",24,"2",16,"189 rushes for 877 yards, 4 td, & 58 catches for 651 yards and 3 td","Seattle Seahawks / 1st / 15th pick / 1986"
"5","WR","Brian Blades",23,"Rook",7,"40 catches for 682 yards, 8 td, & 5 rushes for 24 yards and 0 td","Seattle Seahawks / 2nd / 49th pick / 1988"
"6","WR","Steve Largent",34,"12",15,"39 catches for 645 yards, 2 td, & 1 rush for -3 yards and 0 td","Houston Oilers / 4th / 117th pick / 1976"
"7","TE","Mike Tice",29,"7",16,"29 catches for 244 yards, 0 td",""
"8","LT","Ron Mattes",25,"2",16,"","Seattle Seahawks / 7th / 193rd pick / 1985"
"9","LG","Edwin Bailey",29,"7",16,"2 fumbles recovered","Seattle Seahawks / 5th / 114th pick / 1981"
"10","C","Blair Bush",32,"10",14,"","Cincinnati Bengals / 1st / 16th pick / 1978"
"11","RG","Bryan Millard",28,"4",14,"",""
"12","RT","Mike Wilson",33,"10",16,"","Cincinnati Bengals / 4th / 103rd pick / 1977"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Jacob Green",31,"8",16,"9.0 sacks, 0 interceptions, 2 fumbles recovered","Seattle Seahawks / 1st / 10th pick / 1980"
"15","NT","Joe Nash",28,"6",15,"2.0 sacks, 0 interceptions, 1 fumble recovered",""
"16","RDE","Jeff Bryant",28,"6",12,"3.5 sacks, 0 interceptions, 2 fumbles recovered","Seattle Seahawks / 1st / 6th pick / 1982"
"17","LOLB","Bruce Scholtz",30,"6",15,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Seattle Seahawks / 2nd / 33rd pick / 1982"
"18","LILB","Brian Bosworth",23,"1",10,"0.0 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 1st / 1st pick / 1987 Supp"
"19","RILB","David Wyman",24,"1",16,"2.5 sacks, 0 interceptions, 2 fumbles recovered","Seattle Seahawks / 2nd / 45th pick / 1987"
"20","ROLB","Tony Woods",23,"1",16,"5.0 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 1st / 18th pick / 1987"
"21","LCB","Terry Taylor",27,"4",8,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Seattle Seahawks / 1st / 22nd pick / 1984"
"22","RCB","Mel Jenkins",26,"1",16,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
"23","SS","Paul Moyer",27,"5",16,"0.0 sacks, 6 interceptions, 2 fumbles recovered",""
"24","FS","Eugene Robinson",25,"3",16,"1.0 sacks, 1 interception, 0 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Norm Johnson",28,"6",0,"22 of 28 field goals & 39 of 39 extra points",""
"27","P","Ruben Rodriguez",23,"1",0,"70 punts for a 40.8 average, 0 blocked","Seattle Seahawks / 5th / 131st pick / 1987"
"28","PR","Bobby Joe Edmonds",24,"2",0,"35 punt returns for a 9.7 average and 0 td","Seattle Seahawks / 5th / 126th pick / 1986"
"29","KR","Bobby Joe Edmonds",24,"2",0,"40 kick returns for a 22.5 average and 0 td","Seattle Seahawks / 5th / 126th pick / 1986"
