"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Mark Brunell",30,"6",16,"311 for 512, 3,640 yards, 20 td, 14 int, & 48 rushes for 236 yards and 2 td","Green Bay Packers / 5th / 118th pick / 1993"
"3","RB","Fred Taylor",24,"2",13,"292 rushes for 1,399 yards, 12 td, & 36 catches for 240 yards and 2 td","Jacksonville Jaguars / 1st / 9th pick / 1998"
"4","WR","Keenan McCardell",30,"8",16,"94 catches for 1,207 yards, 5 td","Washington Redskins / 12th / 326th pick / 1991"
"5","TE","Kyle Brady",28,"5",15,"64 catches for 729 yards, 3 td","New York Jets / 1st / 9th pick / 1995"
"6","LT","Tony Boselli*",28,"5",16,"","Jacksonville Jaguars / 1st / 2nd pick / 1995"
"7","LG","Brad Meester",23,"Rook",16,"1 fumble recovered","Jacksonville Jaguars / 2nd / 60th pick / 2000"
"8","C","Jeff Smith",27,"3",12,"","Kansas City Chiefs / 7th / 241st pick / 1996"
"9","RG","Brendan Stai",28,"5",16,"","Pittsburgh Steelers / 3rd / 91st pick / 1995"
"10","","Defensive Starters",NA,"",NA,"",""
"11","DE","Tony Brackens",26,"4",16,"","Jacksonville Jaguars / 2nd / 33rd pick / 1996"
"12","DE","Renaldo Wynn",26,"3",14,"","Jacksonville Jaguars / 1st / 21st pick / 1997"
"13","RDT","Seth Payne",25,"3",14,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 4th / 114th pick / 1997"
"14","LB","Kevin Hardy",27,"4",16,"","Jacksonville Jaguars / 1st / 2nd pick / 1996"
"15","LCB","Fernando Bryant",23,"1",14,"0.0 sacks, 1 interception, 1 fumble recovered","Jacksonville Jaguars / 1st / 26th pick / 1999"
"16","RCB","Aaron Beasley",27,"4",14,"5.0 sacks, 1 interception, 1 fumble recovered","Jacksonville Jaguars / 3rd / 63rd pick / 1996"
"17","SS","Donovin Darius",25,"2",16,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 1st / 25th pick / 1998"
"18","FS","Rayna Stewart",27,"4",10,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Houston Oilers / 5th / 143rd pick / 1996"
