"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matt Hasselbeck",34,"10",14,"293 for 488, 3,029 yards, 17 td, 17 int, & 26 rushes for 119 yards and 0 td","Green Bay Packers / 6th / 187th pick / 1998"
"3","RB","Julius Jones",28,"5",14,"177 rushes for 663 yards, 2 td, & 35 catches for 232 yards and 2 td","Dallas Cowboys / 2nd / 43rd pick / 2004"
"4","FB","Justin Griffith",29,"6",11,"4 rushes for 6 yards, 0 td, & 19 catches for 118 yards and 1 td","Atlanta Falcons / 4th / 121st pick / 2003"
"5","WR","Nate Burleson",28,"6",12,"63 catches for 812 yards, 3 td, & 2 rushes for 4 yards and 0 td","Minnesota Vikings / 3rd / 71st pick / 2003"
"6","WR","T.J. Houshmandzadeh",32,"8",16,"79 catches for 911 yards, 3 td","Cincinnati Bengals / 7th / 204th pick / 2001"
"7","TE","John Carlson",25,"1",16,"51 catches for 574 yards, 7 td","Seattle Seahawks / 2nd / 38th pick / 2008"
"8","LT","Sean Locklear",28,"5",10,"1 fumble recovered","Seattle Seahawks / 3rd / 84th pick / 2004"
"9","LG","Rob Sims",26,"3",14,"1 fumble recovered","Seattle Seahawks / 4th / 128th pick / 2006"
"10","C","Chris Spencer",27,"4",14,"","Seattle Seahawks / 1st / 26th pick / 2005"
"11","RG","Max Unger",23,"Rook",16,"2 fumbles recovered","Seattle Seahawks / 2nd / 49th pick / 2009"
"12","RT","Ray Willis",27,"4",16,"","Seattle Seahawks / 4th / 105th pick / 2005"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Lawrence Jackson",24,"1",10,"","Seattle Seahawks / 1st / 28th pick / 2008"
"15","DE","Patrick Kerney",33,"10",14,"","Atlanta Falcons / 1st / 30th pick / 1999"
"16","LDT","Brandon Mebane",24,"2",15,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Seattle Seahawks / 3rd / 85th pick / 2007"
"17","RDT","Colin Cole",29,"5",15,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"18","MLB","David Hawthorne",24,"1",11,"4.0 sacks, 3 interceptions, 1 fumble recovered",""
"19","LB","Aaron Curry",23,"Rook",12,"","Seattle Seahawks / 1st / 4th pick / 2009"
"20","LB","LeRoy Hill",27,"4",11,"","Seattle Seahawks / 3rd / 98th pick / 2005"
"21","LCB","Marcus Trufant",29,"6",9,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Seattle Seahawks / 1st / 11th pick / 2003"
"22","SS","Deon Grant",30,"8",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Carolina Panthers / 2nd / 57th pick / 2000"
"23","FS","Jordan Babineaux",27,"5",16,"1.5 sacks, 2 interceptions, 0 fumbles recovered",""
