"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Aaron Rodgers*+",28,"6",15,"343 for 502, 4,643 yards, 45 td, 6 int, & 60 rushes for 257 yards and 3 td","Green Bay Packers / 1st / 24th pick / 2005"
"3","RB","Ryan Grant",29,"4",14,"134 rushes for 559 yards, 2 td, & 19 catches for 268 yards and 1 td",""
"4","WR","Donald Driver",36,"12",15,"37 catches for 445 yards, 6 td","Green Bay Packers / 7th / 213th pick / 1999"
"5","WR","Greg Jennings*",28,"5",13,"67 catches for 949 yards, 9 td","Green Bay Packers / 2nd / 52nd pick / 2006"
"6","WR","Jordy Nelson",26,"3",9,"68 catches for 1,263 yards, 15 td","Green Bay Packers / 2nd / 36th pick / 2008"
"7","TE","Tom Crabtree",26,"1",9,"6 catches for 38 yards, 1 td",""
"8","TE","Jermichael Finley",24,"3",13,"55 catches for 767 yards, 8 td","Green Bay Packers / 3rd / 91st pick / 2008"
"9","LT","Marshall Newhouse",23,"Rook",13,"1 fumble recovered","Green Bay Packers / 5th / 169th pick / 2010"
"10","LG","T.J. Lang",24,"2",16,"1 fumble recovered","Green Bay Packers / 4th / 109th pick / 2009"
"11","C","Scott Wells*",30,"7",16,"","Green Bay Packers / 7th / 251st pick / 2004"
"12","RG","Josh Sitton",25,"3",14,"","Green Bay Packers / 4th / 135th pick / 2008"
"13","RT","Bryan Bulaga",22,"1",12,"1 fumble recovered","Green Bay Packers / 1st / 23rd pick / 2010"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Ryan Pickett",32,"10",14,"","St. Louis Rams / 1st / 29th pick / 2001"
"16","NT","B.J. Raji*",25,"2",16,"3.0 sacks, 0 interceptions, 1 fumble recovered","Green Bay Packers / 1st / 9th pick / 2009"
"17","LOLB","Clay Matthews*",25,"2",15,"6.0 sacks, 3 interceptions, 0 fumbles recovered","Green Bay Packers / 1st / 26th pick / 2009"
"18","MLB","Desmond Bishop",27,"4",13,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 6th / 192nd pick / 2007"
"19","ROLB","Erik Walden",26,"3",15,"3.0 sacks, 0 interceptions, 1 fumble recovered","Dallas Cowboys / 6th / 167th pick / 2008"
"20","LB","A.J. Hawk",27,"5",14,"","Green Bay Packers / 1st / 5th pick / 2006"
"21","LCB","Charles Woodson*+",35,"13",15,"2.0 sacks, 7 interceptions, 1 fumble recovered","Oakland Raiders / 1st / 4th pick / 1998"
"22","RCB","Tramon Williams",28,"4",15,"0.0 sacks, 4 interceptions, 1 fumble recovered",""
"23","SS","Charlie Peprah",28,"5",14,"0.0 sacks, 5 interceptions, 0 fumbles recovered","New York Giants / 5th / 158th pick / 2006"
"24","FS","Morgan Burnett",22,"1",16,"1.0 sacks, 3 interceptions, 2 fumbles recovered","Green Bay Packers / 3rd / 71st pick / 2010"
