"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Derek Anderson",27,"4",9,"169 for 327, 2,065 yards, 7 td, 10 int, & 5 rushes for 25 yards and 0 td","Baltimore Ravens / 6th / 213th pick / 2005"
"3","RB","Tim Hightower",24,"2",13,"153 rushes for 736 yards, 5 td, & 21 catches for 136 yards and 0 td","Arizona Cardinals / 5th / 149th pick / 2008"
"4","WR","Steve Breaston",27,"3",11,"47 catches for 718 yards, 1 td, & 3 rushes for 35 yards and 0 td","Arizona Cardinals / 5th / 142nd pick / 2007"
"5","WR","Larry Fitzgerald*",27,"6",15,"90 catches for 1,137 yards, 6 td","Arizona Cardinals / 1st / 3rd pick / 2004"
"6","TE","Stephen Spach",28,"5",11,"7 catches for 40 yards, 0 td",""
"7","LT","Levi Brown",26,"3",16,"3 fumbles recovered","Arizona Cardinals / 1st / 5th pick / 2007"
"8","LG","Alan Faneca",34,"12",16,"1 fumble recovered","Pittsburgh Steelers / 1st / 26th pick / 1998"
"9","C","Lyle Sendlein",26,"3",16,"2 fumbles recovered",""
"10","RG","Deuce Lutui",27,"4",16,"","Arizona Cardinals / 2nd / 41st pick / 2006"
"11","RT","Brandon Keith",26,"2",9,"","Arizona Cardinals / 7th / 225th pick / 2008"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Calais Campbell",24,"2",15,"","Arizona Cardinals / 2nd / 50th pick / 2008"
"14","DT","Darnell Dockett*",29,"6",15,"","Arizona Cardinals / 3rd / 64th pick / 2004"
"15","NT","Bryan Robinson",36,"13",16,"",""
"16","LOLB","Clark Haggans",33,"10",13,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 5th / 137th pick / 2000"
"17","ROLB","Joey Porter",33,"11",14,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 3rd / 73rd pick / 1999"
"18","LB","Paris Lenon",33,"8",16,"",""
"19","LB","Daryl Washington",24,"Rook",11,"","Arizona Cardinals / 2nd / 47th pick / 2010"
"20","LCB","Dominique Rodgers-Cromartie",24,"2",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Arizona Cardinals / 1st / 16th pick / 2008"
"21","RCB","Greg Toler",25,"1",13,"1.0 sacks, 2 interceptions, 2 fumbles recovered","Arizona Cardinals / 4th / 131st pick / 2009"
"22","SS","Adrian Wilson*",31,"9",16,"2.0 sacks, 2 interceptions, 0 fumbles recovered","Arizona Cardinals / 3rd / 64th pick / 2001"
"23","FS","Kerry Rhodes",28,"5",16,"1.0 sacks, 4 interceptions, 4 fumbles recovered","New York Jets / 4th / 123rd pick / 2005"
