"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Carson Palmer",31,"6",16,"362 for 586, 3,970 yards, 26 td, 20 int, & 32 rushes for 50 yards and 0 td","Cincinnati Bengals / 1st / 1st pick / 2003"
"3","RB","Cedric Benson",28,"5",16,"321 rushes for 1,111 yards, 7 td, & 28 catches for 178 yards and 1 td","Chicago Bears / 1st / 4th pick / 2005"
"4","WR","Terrell Owens",37,"14",11,"72 catches for 983 yards, 9 td","San Francisco 49ers / 3rd / 89th pick / 1996"
"5","TE","Jermaine Gresham",22,"Rook",10,"52 catches for 471 yards, 4 td","Cincinnati Bengals / 1st / 21st pick / 2010"
"6","TE","Reggie Kelly",33,"11",14,"10 catches for 42 yards, 0 td","Atlanta Falcons / 2nd / 42nd pick / 1999"
"7","T","Dennis Roland",27,"2",12,"",""
"8","T","Andrew Whitworth",29,"4",16,"","Cincinnati Bengals / 2nd / 55th pick / 2006"
"9","LG","Nate Livings",28,"2",16,"",""
"10","C","Kyle Cook",27,"2",16,"",""
"11","RG","Bobbie Williams",34,"9",16,"","Philadelphia Eagles / 2nd / 61st pick / 2000"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Robert Geathers",27,"6",16,"","Cincinnati Bengals / 4th / 117th pick / 2004"
"14","DE","Michael Johnson",23,"1",10,"","Cincinnati Bengals / 3rd / 70th pick / 2009"
"15","DT","Pat Sims",25,"2",8,"","Cincinnati Bengals / 3rd / 77th pick / 2008"
"16","NT","Domata Peko",26,"4",16,"0.5 sacks, 0 interceptions, 0 fumbles recovered","Cincinnati Bengals / 4th / 123rd pick / 2006"
"17","MLB","Dhani Jones",32,"9",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 6th / 177th pick / 2000"
"18","LB","Rey Maualuga",23,"1",15,"","Cincinnati Bengals / 2nd / 38th pick / 2009"
"19","LB","Keith Rivers",24,"2",13,"","Cincinnati Bengals / 1st / 9th pick / 2008"
"20","LCB","Johnathan Joseph",26,"4",12,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Cincinnati Bengals / 1st / 24th pick / 2006"
"21","RCB","Leon Hall",26,"3",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Cincinnati Bengals / 1st / 18th pick / 2007"
"22","SS","Roy Williams",30,"8",11,"1.0 sacks, 1 interception, 3 fumbles recovered","Dallas Cowboys / 1st / 8th pick / 2002"
"23","FS","Chris Crocker",30,"7",9,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 3rd / 84th pick / 2003"
