"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jeff Blake",26,"4",16,"308 for 549, 3,624 yards, 24 td, 14 int, & 72 rushes for 317 yards and 2 td","New York Jets / 6th / 166th pick / 1992"
"3","RB","Garrison Hearst",25,"3",12,"225 rushes for 847 yards, 0 td, & 12 catches for 131 yards and 1 td","Phoenix Cardinals / 1st / 3rd pick / 1993"
"4","FB","Jeff Cothran",25,"2",11,"15 rushes for 44 yards, 1 td, & 7 catches for 49 yards and 0 td","Cincinnati Bengals / 3rd / 66th pick / 1994"
"5","WR","Carl Pickens*",26,"4",16,"100 catches for 1,180 yards, 12 td, & 2 rushes for 2 yards and 0 td","Cincinnati Bengals / 2nd / 31st pick / 1992"
"6","WR","Darnay Scott",24,"2",16,"58 catches for 833 yards, 5 td, & 3 rushes for 4 yards and 0 td","Cincinnati Bengals / 2nd / 30th pick / 1994"
"7","TE","Tony McGee",25,"3",16,"38 catches for 446 yards, 4 td","Cincinnati Bengals / 2nd / 37th pick / 1993"
"8","LT","Willie Anderson",21,"Rook",10,"","Cincinnati Bengals / 1st / 10th pick / 1996"
"9","LG","Rich Braham",26,"2",16,"","Arizona Cardinals / 3rd / 76th pick / 1994"
"10","C","Darrick Brilz",32,"9",13,"",""
"11","RG","Ken Blackman",24,"Rook",10,"","Cincinnati Bengals / 3rd / 69th pick / 1996"
"12","RT","Joe Walter",33,"11",15,"1 fumble recovered","Cincinnati Bengals / 7th / 181st pick / 1985"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","John Copeland",26,"3",13,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Cincinnati Bengals / 1st / 5th pick / 1993"
"15","LDT","Dan Wilkinson",23,"2",16,"6.5 sacks, 1 interception, 1 fumble recovered","Cincinnati Bengals / 1st / 1st pick / 1994"
"16","RDT","Tim Johnson",31,"9",13,"2.5 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 6th / 141st pick / 1987"
"17","RDE","Artie Smith",26,"3",12,"1.0 sacks, 0 interceptions, 1 fumble recovered","San Francisco 49ers / 5th / 116th pick / 1993"
"18","LLB","James Francis",28,"6",15,"3.0 sacks, 3 interceptions, 3 fumbles recovered","Cincinnati Bengals / 1st / 12th pick / 1990"
"19","MLB","Steve Tovar",26,"3",13,"3.0 sacks, 4 interceptions, 0 fumbles recovered","Cincinnati Bengals / 3rd / 59th pick / 1993"
"20","RLB","Ricardo McDonald",27,"4",15,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Cincinnati Bengals / 4th / 88th pick / 1992"
"21","LCB","Ashley Ambrose*+",26,"4",16,"0.0 sacks, 8 interceptions, 0 fumbles recovered","Indianapolis Colts / 2nd / 29th pick / 1992"
"22","RCB","Jimmy Spencer",27,"4",14,"0.0 sacks, 5 interceptions, 1 fumble recovered","Washington Redskins / 8th / 215th pick / 1991"
"23","SS","Bracy Walker",26,"2",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Kansas City Chiefs / 4th / 127th pick / 1994"
"24","FS","Bo Orlando",30,"6",16,"1.0 sacks, 2 interceptions, 1 fumble recovered","Houston Oilers / 6th / 157th pick / 1989"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Doug Pelfrey",26,"3",0,"23 of 28 field goals & 41 of 41 extra points","Cincinnati Bengals / 8th / 202nd pick / 1993"
"27","P","Lee Johnson",35,"11",0,"80 punts for a 45.4 average, 1 blocked","Houston Oilers / 5th / 138th pick / 1985"
"28","PR","Corey Sawyer",25,"2",2,"15 punt returns for a 7.8 average and 0 td","Cincinnati Bengals / 4th / 104th pick / 1994"
"29","KR","David Dunn",24,"1",0,"35 kick returns for a 22.3 average and 1 td","Cincinnati Bengals / 5th / 139th pick / 1995"
