"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve DeBerg",33,"9",8,"159 for 275, 1,891 yards, 14 td, 7 int, & 8 rushes for -8 yards and 0 td","Dallas Cowboys / 10th / 275th pick / 1977"
"3","RB","Jeff Smith",25,"2",8,"100 rushes for 309 yards, 2 td, & 20 catches for 197 yards and 2 td","Kansas City Chiefs / 10th / 267th pick / 1985"
"4","FB","James Wilder",29,"6",12,"106 rushes for 488 yards, 0 td, & 40 catches for 328 yards and 1 td","Tampa Bay Buccaneers / 2nd / 34th pick / 1981"
"5","WR","Mark Carrier",22,"Rook",5,"26 catches for 423 yards, 3 td","Tampa Bay Buccaneers / 3rd / 57th pick / 1987"
"6","WR","Gerald Carter",30,"7",12,"38 catches for 586 yards, 5 td","Tampa Bay Buccaneers / 9th / 240th pick / 1980"
"7","TE","Calvin Magee",24,"2",11,"34 catches for 424 yards, 3 td",""
"8","LT","Rob Taylor",27,"1",5,"","Philadelphia Eagles / 12th / 328th pick / 1982"
"9","LG","George Yarno",30,"8",8,"",""
"10","C","Randy Grimes",27,"4",12,"","Tampa Bay Buccaneers / 2nd / 45th pick / 1983"
"11","RG","Rick Mallory",27,"2",12,"","Tampa Bay Buccaneers / 9th / 225th pick / 1984"
"12","RT","Ron Heller",25,"3",10,"","Tampa Bay Buccaneers / 4th / 112th pick / 1984"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","John Cannon",27,"5",11,"2.0 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 3rd / 83rd pick / 1982"
"15","NT","Mike Stensrud",31,"8",12,"0.0 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 2nd / 31st pick / 1979"
"16","RDE","Ron Holmes",24,"2",8,"8.0 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 1st / 8th pick / 1985"
"17","LOLB","Jackie Walker",25,"1",6,"","Tampa Bay Buccaneers / 2nd / 28th pick / 1986"
"18","LILB","Jeff Davis",27,"5",10,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Tampa Bay Buccaneers / 5th / 128th pick / 1982"
"19","RILB","Ervin Randle",25,"2",12,"0.0 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 3rd / 64th pick / 1985"
"20","ROLB","Chris Washington",25,"3",12,"6.5 sacks, 0 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 6th / 142nd pick / 1984"
"21","LCB","Ricky Reynolds",22,"Rook",12,"","Tampa Bay Buccaneers / 2nd / 36th pick / 1987"
"22","RCB","Rod Jones",23,"1",11,"0.0 sacks, 2 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 1st / 25th pick / 1986"
"23","SS","Bobby Kemp",28,"6",12,"0.0 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 8th / 202nd pick / 1981"
"24","FS","Ray Isom",22,"Rook",6,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Donald Igwebuike",27,"2",0,"14 of 18 field goals & 24 of 26 extra points","Tampa Bay Buccaneers / 10th / 260th pick / 1985"
"27","P","Frank Garcia",30,"6",0,"62 punts for a 38.9 average, 0 blocked",""
"28","PR","Bobby Futrell",24,"1",1,"24 punt returns for a 8.9 average and 0 td",""
"29","KR","Bobby Futrell",24,"1",1,"31 kick returns for a 19.6 average and 0 td",""
