"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Vince Young*",23,"Rook",13,"184 for 357, 2,199 yards, 12 td, 13 int, & 83 rushes for 552 yards and 7 td","Tennessee Titans / 1st / 3rd pick / 2006"
"3","RB","Travis Henry",28,"5",13,"270 rushes for 1,211 yards, 7 td, & 18 catches for 78 yards and 0 td","Buffalo Bills / 2nd / 58th pick / 2001"
"4","WR","Drew Bennett",28,"5",15,"46 catches for 737 yards, 3 td",""
"5","WR","Brandon Jones",24,"1",10,"27 catches for 384 yards, 4 td, & 1 rush for 3 yards and 0 td","Tennessee Titans / 3rd / 96th pick / 2005"
"6","TE","Bo Scaife",25,"1",12,"29 catches for 370 yards, 2 td, & 1 rush for 13 yards and 1 td","Tennessee Titans / 6th / 179th pick / 2005"
"7","TE","Ben Troupe",24,"2",9,"13 catches for 150 yards, 2 td","Tennessee Titans / 2nd / 40th pick / 2004"
"8","LT","Michael Roos",24,"1",16,"","Tennessee Titans / 2nd / 41st pick / 2005"
"9","LG","Jacob Bell",25,"2",15,"2 fumbles recovered","Tennessee Titans / 5th / 138th pick / 2004"
"10","C","Kevin Mawae",35,"12",16,"","Seattle Seahawks / 2nd / 36th pick / 1994"
"11","RG","Benji Olson",31,"8",15,"","Tennessee Oilers / 5th / 139th pick / 1998"
"12","RT","David Stewart",24,"Rook",14,"1 fumble recovered","Tennessee Titans / 4th / 113th pick / 2005"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Travis LaBoy",25,"2",11,"","Tennessee Titans / 2nd / 42nd pick / 2004"
"15","DE","Kyle Vanden Bosch",28,"5",16,"","Arizona Cardinals / 2nd / 34th pick / 2001"
"16","LDT","Robaire Smith",29,"6",12,"0.5 sacks, 0 interceptions, 0 fumbles recovered","Tennessee Titans / 6th / 197th pick / 2000"
"17","RDT","Albert Haynesworth",25,"4",10,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Tennessee Titans / 1st / 15th pick / 2002"
"18","MLB","Peter Sirmon",29,"6",15,"0.5 sacks, 1 interception, 0 fumbles recovered","Tennessee Titans / 4th / 128th pick / 2000"
"19","LB","Keith Bulluck",29,"6",16,"","Tennessee Titans / 1st / 30th pick / 2000"
"20","LB","David Thornton",28,"4",13,"","Indianapolis Colts / 4th / 106th pick / 2002"
"21","LCB","Reynaldo Hill",24,"1",14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Tennessee Titans / 7th / 218th pick / 2005"
"22","RCB","Adam Jones",23,"1",15,"1.0 sacks, 4 interceptions, 2 fumbles recovered","Tennessee Titans / 1st / 6th pick / 2005"
"23","SS","Chris Hope",26,"4",16,"0.0 sacks, 5 interceptions, 1 fumble recovered","Pittsburgh Steelers / 3rd / 94th pick / 2002"
"24","FS","Lamont Thompson",28,"4",16,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Cincinnati Bengals / 2nd / 41st pick / 2002"
