"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Daunte Culpepper",24,"2",11,"235 for 366, 2,612 yards, 14 td, 13 int, & 71 rushes for 416 yards and 5 td","Minnesota Vikings / 1st / 11th pick / 1999"
"3","RB","Michael Bennett",23,"Rook",13,"172 rushes for 682 yards, 2 td, & 29 catches for 226 yards and 1 td","Minnesota Vikings / 1st / 27th pick / 2001"
"4","FB","Jim Kleinsasser",24,"2",11,"23 rushes for 72 yards, 1 td, & 24 catches for 184 yards and 0 td","Minnesota Vikings / 2nd / 44th pick / 1999"
"5","WR","Cris Carter",36,"14",16,"73 catches for 871 yards, 6 td, & 1 rush for 4 yards and 0 td","Philadelphia Eagles / 4th / 3rd pick / 1987 Supp"
"6","WR","Randy Moss",24,"3",16,"82 catches for 1,233 yards, 10 td, & 3 rushes for 38 yards and 0 td","Minnesota Vikings / 1st / 21st pick / 1998"
"7","TE","Byron Chamberlain*",30,"6",15,"57 catches for 666 yards, 3 td","Denver Broncos / 7th / 222nd pick / 1995"
"8","LT","Brad Badger",26,"4",12,"1 fumble recovered","Washington Redskins / 5th / 162nd pick / 1997"
"9","LG","Corbin Lacina",31,"7",10,"","Buffalo Bills / 6th / 167th pick / 1993"
"10","C","Matt Birk*",25,"3",16,"","Minnesota Vikings / 6th / 173rd pick / 1998"
"11","RG","David Dixon",32,"7",14,"1 fumble recovered","New England Patriots / 9th / 232nd pick / 1992"
"12","RT","Chris Liwienski",26,"3",16,"","Detroit Lions / 7th / 207th pick / 1998"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Stalin Colinet",27,"4",11,"","Minnesota Vikings / 3rd / 78th pick / 1997"
"15","DE","Talance Sawyer",25,"2",16,"","Minnesota Vikings / 6th / 185th pick / 1999"
"16","DT","Chris Hovan",23,"1",16,"","Minnesota Vikings / 1st / 25th pick / 2000"
"17","NT","Fred Robbins",24,"1",12,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 2nd / 55th pick / 2000"
"18","MLB","Kailee Wong",25,"3",16,"3.0 sacks, 1 interception, 0 fumbles recovered","Minnesota Vikings / 2nd / 51st pick / 1998"
"19","LB","Lemanski Hall",31,"6",13,"","Houston Oilers / 7th / 220th pick / 1994"
"20","LB","Ed McDaniel",32,"9",13,"","Minnesota Vikings / 5th / 125th pick / 1992"
"21","LCB","Dale Carter",32,"9",8,"","Kansas City Chiefs / 1st / 20th pick / 1992"
"22","SS","Robert Griffith",31,"7",9,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
"23","FS","Orlando Thomas",29,"6",10,"0.0 sacks, 1 interception, 0 fumbles recovered","Minnesota Vikings / 2nd / 42nd pick / 1995"
