"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Joe Montana*",28,5,15,"279 for 432, 3,630 yards, 28 td, 10 int, & 39 rushes for 118 yards and 2 td","San Francisco 49ers / 3rd / 82nd pick / 1979"
"3","RB","Wendell Tyler*",29,7,15,"246 rushes for 1,262 yards, 7 td, & 28 catches for 230 yards and 2 td","Los Angeles Rams / 3rd / 79th pick / 1977"
"4","FB","Roger Craig",24,1,16,"155 rushes for 649 yards, 7 td, & 71 catches for 675 yards and 3 td","San Francisco 49ers / 2nd / 49th pick / 1983"
"5","WR","Dwight Clark",27,5,14,"52 catches for 880 yards, 6 td","San Francisco 49ers / 10th / 249th pick / 1979"
"6","WR","Freddie Solomon",31,9,13,"40 catches for 737 yards, 10 td, & 6 rushes for 72 yards and 1 td","Miami Dolphins / 2nd / 36th pick / 1975"
"7","TE","Earl Cooper",27,4,8,"41 catches for 459 yards, 4 td, & 3 rushes for 13 yards and 0 td","San Francisco 49ers / 1st / 13th pick / 1980"
"8","LT","Bubba Paris",24,1,15,"1 fumble recovered","San Francisco 49ers / 2nd / 29th pick / 1982"
"9","LG","John Ayers",31,7,16,"1 fumble recovered","San Francisco 49ers / 8th / 223rd pick / 1976"
"10","C","Fred Quillan*",28,6,16,"","San Francisco 49ers / 7th / 175th pick / 1978"
"11","RG","Randy Cross*",30,8,16,"","San Francisco 49ers / 2nd / 42nd pick / 1976"
"12","RT","Keith Fahnhorst*+",32,10,15,"","San Francisco 49ers / 2nd / 35th pick / 1974"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Jim Stuckey",26,4,7,"3.0 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 1st / 20th pick / 1980"
"15","NT","Manu Tuiasosopo",27,5,16,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Seattle Seahawks / 1st / 18th pick / 1979"
"16","RDE","Dwaine Board",28,5,16,"10.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 5th / 137th pick / 1979"
"17","LOLB","Dan Bunz",29,6,16,"1.0 sacks, 1 interception, 0 fumbles recovered","San Francisco 49ers / 1st / 24th pick / 1978"
"18","LILB","Riki Ellison",24,1,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 5th / 117th pick / 1983"
"19","RILB","Jack Reynolds",37,14,14,"","Los Angeles Rams / 1st / 22nd pick / 1970"
"20","ROLB","Keena Turner*",26,4,16,"2.0 sacks, 4 interceptions, 0 fumbles recovered","San Francisco 49ers / 2nd / 39th pick / 1980"
"21","LCB","Ronnie Lott*",25,3,11,"1.0 sacks, 4 interceptions, 0 fumbles recovered","San Francisco 49ers / 1st / 8th pick / 1981"
"22","RCB","Eric Wright*",25,3,14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","San Francisco 49ers / 2nd / 40th pick / 1981"
"23","SS","Carlton Williamson*",26,3,15,"1.0 sacks, 2 interceptions, 0 fumbles recovered","San Francisco 49ers / 3rd / 65th pick / 1981"
"24","FS","Dwight Hicks*",28,5,16,"0.0 sacks, 3 interceptions, 3 fumbles recovered","Detroit Lions / 6th / 150th pick / 1978"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Ray Wersching",34,11,0,"25 of 35 field goals & 56 of 56 extra points",""
"27","P","Max Runager",28,5,0,"56 punts for a 41.8 average, 1 blocked","Philadelphia Eagles / 8th / 211th pick / 1979"
"28","PR","Dana McLemore",24,2,0,"45 punt returns for a 11.6 average and 1 td","San Francisco 49ers / 10th / 269th pick / 1982"
"29","KR","Carl Monroe",24,1,0,"27 kick returns for a 20.8 average and 0 td",""
