"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Archie Manning*",29,"7",16,"291 for 471, 3,416 yards, 17 td, 16 int, & 38 rushes for 202 yards and 1 td","New Orleans Saints / 1st / 2nd pick / 1971"
"3","RB","Chuck Muncie",25,"2",11,"160 rushes for 557 yards, 7 td, & 26 catches for 233 yards and 0 td","New Orleans Saints / 1st / 3rd pick / 1976"
"4","FB","Tony Galbreath",24,"2",16,"186 rushes for 635 yards, 5 td, & 74 catches for 582 yards and 2 td","New Orleans Saints / 2nd / 32nd pick / 1976"
"5","WR","Ike Harris",26,"3",15,"40 catches for 590 yards, 4 td, & 2 rushes for 22 yards and 0 td","St. Louis Cardinals / 4th / 91st pick / 1974"
"6","WR","Tinker Owens",24,"2",10,"40 catches for 446 yards, 2 td","New Orleans Saints / 4th / 95th pick / 1976"
"7","TE","Henry Childs",27,"4",16,"53 catches for 869 yards, 4 td, & 2 rushes for -4 yards and 0 td","Atlanta Falcons / 5th / 109th pick / 1974"
"8","LT","J.T. Taylor",22,"Rook",16,"2 fumbles recovered","New Orleans Saints / 2nd / 33rd pick / 1978"
"9","LG","Fred Sturt",27,"4",11,"","St. Louis Cardinals / 3rd / 59th pick / 1973"
"10","C","John Hill",28,"6",16,"","New York Giants / 6th / 132nd pick / 1972"
"11","RG","Dave Lafary",23,"1",13,"","New Orleans Saints / 5th / 118th pick / 1977"
"12","RT","Robert Woods",28,"5",13,"","New York Jets / 2nd / 38th pick / 1973"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Elois Grooms",25,"3",16,"0 interceptions, 1 fumble recovered","New Orleans Saints / 3rd / 63rd pick / 1975"
"15","LDT","Elex Price",28,"5",16,"0 interceptions, 2 fumbles recovered",""
"16","RDT","Derland Moore",27,"5",14,"0 interceptions, 1 fumble recovered","New Orleans Saints / 2nd / 29th pick / 1973"
"17","RDE","Joe Campbell",23,"1",16,"","New Orleans Saints / 1st / 7th pick / 1977"
"18","LLB","Jim Merlo",27,"5",16,"0 interceptions, 5 fumbles recovered","New Orleans Saints / 4th / 86th pick / 1973"
"19","MLB","Joe Federspiel",28,"6",16,"2 interceptions, 1 fumble recovered","New Orleans Saints / 4th / 99th pick / 1972"
"20","RLB","Pat Hughes",31,"8",16,"2 interceptions, 3 fumbles recovered","New York Giants / 9th / 221st pick / 1970"
"21","LCB","Clarence Chapman",25,"2",14,"2 interceptions, 0 fumbles recovered","Oakland Raiders / 7th / 204th pick / 1976"
"22","RCB","Mo Spencer",26,"4",16,"4 interceptions, 0 fumbles recovered","Atlanta Falcons / 3rd / 71st pick / 1974"
"23","SS","Ray Brown",29,"7",16,"4 interceptions, 0 fumbles recovered","Atlanta Falcons / 6th / 148th pick / 1971"
"24","FS","Tom Myers",28,"6",16,"6 interceptions, 2 fumbles recovered","New Orleans Saints / 3rd / 74th pick / 1972"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Steve Mike-Mayer",31,"3",0,"6 of 13 field goals & 18 of 18 extra points","San Francisco 49ers / 3rd / 72nd pick / 1975"
"27","P","Tom Blanchard",30,"7",0,"84 punts for a 42.0 average, 2 blocked","New York Giants / 12th / 304th pick / 1971"
"28","PR","Wes Chandler",22,"Rook",5,"34 punt returns for a 6.9 average and 0 td","New Orleans Saints / 1st / 3rd pick / 1978"
"29","KR","Wes Chandler",22,"Rook",5,"32 kick returns for a 23.8 average and 0 td","New Orleans Saints / 1st / 3rd pick / 1978"
