"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Trent Green",32,"5",16,"287 for 470, 3,690 yards, 26 td, 13 int, & 31 rushes for 225 yards and 1 td","San Diego Chargers / 8th / 222nd pick / 1993"
"3","RB","Priest Holmes*+",29,"5",14,"313 rushes for 1,615 yards, 21 td, & 70 catches for 672 yards and 3 td",""
"4","FB","Tony Richardson",31,"7",12,"22 rushes for 81 yards, 2 td, & 18 catches for 125 yards and 1 td",""
"5","TE","Tony Gonzalez*",26,"5",16,"63 catches for 773 yards, 7 td","Kansas City Chiefs / 1st / 13th pick / 1997"
"6","LT","Willie Roaf*",32,"9",16,"","New Orleans Saints / 1st / 8th pick / 1993"
"7","LG","Brian Waters",25,"2",16,"",""
"8","C","Casey Wiegmann",29,"5",16,"",""
"9","RG","Will Shields*+",31,"9",16,"","Kansas City Chiefs / 3rd / 74th pick / 1993"
"10","RT","John Tait",27,"3",16,"","Kansas City Chiefs / 1st / 14th pick / 1999"
"11","","Defensive Starters",NA,"",NA,"",""
"12","DE","Duane Clemons",28,"6",16,"","Minnesota Vikings / 1st / 16th pick / 1996"
"13","DE","Eric Hicks",26,"4",15,"",""
"14","LDT","John Browning",29,"6",16,"7.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 3rd / 68th pick / 1996"
"15","NT","Derrick Ransom",26,"4",10,"","Kansas City Chiefs / 6th / 181st pick / 1998"
"16","LOLB","Scott Fujita",23,"Rook",9,"1.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 5th / 143rd pick / 2002"
"17","MLB","Marvcus Patton",35,"12",15,"2.0 sacks, 2 interceptions, 2 fumbles recovered","Buffalo Bills / 8th / 208th pick / 1990"
"18","ROLB","Mike Maslowski",28,"3",16,"1.0 sacks, 3 interceptions, 1 fumble recovered",""
"19","LCB","Eric Warfield",26,"4",16,"0.0 sacks, 4 interceptions, 1 fumble recovered","Kansas City Chiefs / 7th / 216th pick / 1998"
"20","RCB","William Bartee",25,"2",13,"","Kansas City Chiefs / 2nd / 54th pick / 2000"
"21","SS","Greg Wesley",24,"2",13,"1.0 sacks, 6 interceptions, 1 fumble recovered","Kansas City Chiefs / 3rd / 85th pick / 2000"
"22","FS","Shaunard Harts",24,"1",11,"2.0 sacks, 0 interceptions, 2 fumbles recovered","Kansas City Chiefs / 7th / 212th pick / 2001"
