"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Drew Bledsoe",23,"2",15,"323 for 636, 3,507 yards, 13 td, 16 int, & 20 rushes for 28 yards and 0 td","New England Patriots / 1st / 1st pick / 1993"
"3","RB","Curtis Martin*",22,"Rook",15,"368 rushes for 1,487 yards, 14 td, & 30 catches for 261 yards and 1 td","New England Patriots / 3rd / 74th pick / 1995"
"4","FB","Sam Gash",26,"3",12,"8 rushes for 24 yards, 0 td, & 26 catches for 242 yards and 1 td","New England Patriots / 8th / 205th pick / 1992"
"5","WR","Vincent Brisby",24,"2",16,"66 catches for 974 yards, 3 td","New England Patriots / 2nd / 56th pick / 1993"
"6","WR","Will Moore",25,"Rook",13,"43 catches for 502 yards, 1 td",""
"7","TE","Ben Coates*+",26,"4",15,"84 catches for 915 yards, 6 td","New England Patriots / 5th / 124th pick / 1991"
"8","LT","Bruce Armstrong*",30,"8",16,"1 fumble recovered","New England Patriots / 1st / 23rd pick / 1987"
"9","LG","William Roberts",33,"11",11,"","New York Giants / 1st / 27th pick / 1984"
"10","C","Dave Wohlabaugh",23,"Rook",11,"1 fumble recovered","New England Patriots / 4th / 112th pick / 1995"
"11","RG","Bob Kratch",29,"6",16,"","New York Giants / 3rd / 64th pick / 1989"
"12","RT","Max Lane",24,"1",16,"1 fumble recovered","New England Patriots / 6th / 168th pick / 1994"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Tim Roberts",26,"3",12,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Houston Oilers / 5th / 136th pick / 1992"
"15","NT","Reggie White",25,"3",7,"1.5 sacks, 0 interceptions, 0 fumbles recovered","San Diego Chargers / 6th / 147th pick / 1992"
"16","RDE","Troy Barnett",24,"1",15,"2.0 sacks, 0 interceptions, 1 fumble recovered",""
"17","LOLB","Willie McGinest",24,"1",16,"11.0 sacks, 0 interceptions, 0 fumbles recovered","New England Patriots / 1st / 4th pick / 1994"
"18","LILB","Vincent Brown",30,"7",16,"4.0 sacks, 4 interceptions, 1 fumble recovered","New England Patriots / 2nd / 43rd pick / 1988"
"19","RILB","Ted Johnson",23,"Rook",12,"0.5 sacks, 0 interceptions, 2 fumbles recovered","New England Patriots / 2nd / 57th pick / 1995"
"20","ROLB","Chris Slade",24,"2",16,"4.0 sacks, 0 interceptions, 2 fumbles recovered","New England Patriots / 2nd / 31st pick / 1993"
"21","LCB","Ricky Reynolds",30,"8",16,"2.5 sacks, 3 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 2nd / 36th pick / 1987"
"22","RCB","Maurice Hurst",28,"6",10,"0.0 sacks, 1 interception, 0 fumbles recovered","New England Patriots / 4th / 96th pick / 1989"
"23","SS","Terry Ray",26,"3",16,"0.0 sacks, 1 interception, 2 fumbles recovered","Atlanta Falcons / 6th / 158th pick / 1992"
"24","FS","Myron Guyton",28,"6",14,"0.0 sacks, 3 interceptions, 1 fumble recovered","New York Giants / 8th / 218th pick / 1989"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Matt Bahr",39,"16",0,"23 of 33 field goals & 27 of 27 extra points","Pittsburgh Steelers / 6th / 165th pick / 1979"
"27","P","Pat O'Neill",24,"1",0,"41 punts for a 36.9 average, 0 blocked","New England Patriots / 5th / 135th pick / 1994"
"28","PR","Dave Meggett",29,"6",0,"45 punt returns for a 8.5 average and 0 td","New York Giants / 5th / 132nd pick / 1989"
"29","KR","Dave Meggett",29,"6",0,"38 kick returns for a 25.4 average and 0 td","New York Giants / 5th / 132nd pick / 1989"
