"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Craig Morton",37,15,9,"183 for 301, 2,150 yards, 12 td, 13 int, & 21 rushes for 29 yards and 1 td","Dallas Cowboys / 1st / 5th pick / 1965, Oakland Raiders / 10th / 75th pick / 1965"
"3","RB","Dave Preston",25,2,10,"111 rushes for 385 yards, 4 td, & 35 catches for 309 yards and 0 td","New England Patriots / 12th / 333rd pick / 1977"
"4","FB","Jim Jensen",27,4,13,"101 rushes for 476 yards, 2 td, & 49 catches for 377 yards and 1 td","Dallas Cowboys / 2nd / 40th pick / 1976"
"5","WR","Haven Moses",34,12,14,"38 catches for 674 yards, 4 td","Buffalo Bills / 1st / 9th pick / 1968"
"6","WR","Rick Upchurch",28,5,14,"46 catches for 605 yards, 3 td, & 5 rushes for 49 yards and 0 td","Denver Broncos / 4th / 95th pick / 1975"
"7","TE","Riley Odoms",30,8,15,"39 catches for 590 yards, 6 td","Denver Broncos / 1st / 5th pick / 1972"
"8","LT","Claudie Minor",29,6,15,"","Denver Broncos / 3rd / 68th pick / 1974"
"9","LG","Tom Glassic",26,4,13,"1 fumble recovered","Denver Broncos / 1st / 15th pick / 1976"
"10","C","Bill Bryan",25,3,16,"1 fumble recovered","Denver Broncos / 4th / 101st pick / 1977"
"11","RG","Paul Howard",30,7,14,"","Denver Broncos / 3rd / 54th pick / 1973"
"12","RT","Dave Studdard",25,1,12,"1 fumble recovered","Baltimore Colts / 9th / 245th pick / 1978"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Barney Chavous",29,7,16,"0 interceptions, 1 fumble recovered","Denver Broncos / 2nd / 36th pick / 1973"
"15","NT","Rubin Carter",28,5,16,"0 interceptions, 2 fumbles recovered","Denver Broncos / 5th / 121st pick / 1975"
"16","RDE","Brison Manor",28,3,14,"0 interceptions, 1 fumble recovered","New York Jets / 15th / 380th pick / 1975"
"17","LOLB","Rob Nairne",26,3,16,"1 interception, 2 fumbles recovered",""
"18","LILB","Larry Evans",27,4,12,"1 interception, 0 fumbles recovered","Denver Broncos / 14th / 390th pick / 1976"
"19","RILB","Randy Gradishar",28,6,16,"2 interceptions, 0 fumbles recovered","Denver Broncos / 1st / 14th pick / 1974"
"20","ROLB","Tom Jackson",29,7,16,"","Denver Broncos / 4th / 88th pick / 1973"
"21","LCB","Louis Wright",27,5,15,"","Denver Broncos / 1st / 17th pick / 1975"
"22","RCB","Aaron Kyle",26,4,9,"0 interceptions, 2 fumbles recovered","Dallas Cowboys / 1st / 27th pick / 1976"
"23","SS","Bill Thompson",34,11,16,"2 interceptions, 2 fumbles recovered","Denver Broncos / 3rd / 61st pick / 1969"
"24","FS","Steve Foley",27,4,16,"4 interceptions, 0 fumbles recovered","Denver Broncos / 8th / 199th pick / 1975"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Fred Steinfort",28,4,0,"26 of 34 field goals & 32 of 33 extra points","Oakland Raiders / 5th / 146th pick / 1976"
"27","P","Luke Prestridge",24,1,0,"70 punts for a 43.9 average, 0 blocked","Denver Broncos / 7th / 188th pick / 1979"
"28","PR","Rick Upchurch",28,5,14,"37 punt returns for a 9.5 average and 0 td","Denver Broncos / 4th / 95th pick / 1975"
"29","KR","Larry Brunson",31,6,0,"40 kick returns for a 23.1 average and 0 td","Denver Broncos / 11th / 263rd pick / 1972"
