"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Alex Smith*",29,"8",15,"308 for 508, 3,313 yards, 23 td, 7 int, & 76 rushes for 431 yards and 1 td","San Francisco 49ers / 1st / 1st pick / 2005"
"3","RB","Jamaal Charles*+",27,"5",15,"259 rushes for 1,287 yards, 12 td, & 70 catches for 693 yards and 7 td","Kansas City Chiefs / 3rd / 73rd pick / 2008"
"4","FB","Anthony Sherman",25,"2",8,"2 rushes for 3 yards, 0 td, & 18 catches for 155 yards and 1 td","Arizona Cardinals / 5th / 136th pick / 2011"
"5","WR","Donnie Avery",29,"5",14,"40 catches for 596 yards, 2 td, & 2 rushes for 6 yards and 0 td","St. Louis Rams / 2nd / 33rd pick / 2008"
"6","WR","Dwayne Bowe",29,"6",15,"57 catches for 673 yards, 5 td","Kansas City Chiefs / 1st / 23rd pick / 2007"
"7","TE","Anthony Fasano",29,"7",9,"23 catches for 200 yards, 3 td","Dallas Cowboys / 2nd / 53rd pick / 2006"
"8","TE","Sean McGrath",26,"1",9,"26 catches for 302 yards, 2 td",""
"9","LT","Branden Albert*",29,"5",12,"","Kansas City Chiefs / 1st / 15th pick / 2008"
"10","LG","Jeff Allen",23,"1",14,"","Kansas City Chiefs / 2nd / 44th pick / 2012"
"11","C","Rodney Hudson",24,"2",15,"","Kansas City Chiefs / 2nd / 55th pick / 2011"
"12","RG","Jon Asamoah",25,"3",9,"","Kansas City Chiefs / 3rd / 68th pick / 2010"
"13","RT","Eric Fisher",22,"Rook",13,"1 fumble recovered","Kansas City Chiefs / 1st / 1st pick / 2013"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Mike DeVito",29,"6",13,"",""
"16","DE","Tyson Jackson",27,"4",9,"","Kansas City Chiefs / 1st / 3rd pick / 2009"
"17","NT","Dontari Poe*",23,"1",15,"4.5 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 1st / 11th pick / 2012"
"18","LOLB","Justin Houston*",24,"2",11,"11.0 sacks, 0 interceptions, 3 fumbles recovered","Kansas City Chiefs / 3rd / 70th pick / 2011"
"19","LILB","Akeem Jordan",28,"6",10,"",""
"20","RILB","Derrick Johnson*",31,"8",15,"4.5 sacks, 2 interceptions, 2 fumbles recovered","Kansas City Chiefs / 1st / 15th pick / 2005"
"21","ROLB","Tamba Hali*",30,"7",15,"11.0 sacks, 1 interception, 2 fumbles recovered","Kansas City Chiefs / 1st / 20th pick / 2006"
"22","LCB","Brandon Flowers*",27,"5",13,"1.0 sacks, 1 interception, 0 fumbles recovered","Kansas City Chiefs / 2nd / 35th pick / 2008"
"23","RCB","Sean Smith",26,"4",15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Miami Dolphins / 2nd / 61st pick / 2009"
"24","SS","Eric Berry*+",25,"3",15,"3.5 sacks, 3 interceptions, 2 fumbles recovered","Kansas City Chiefs / 1st / 5th pick / 2010"
"25","FS","Kendrick Lewis",25,"3",15,"0.0 sacks, 1 interception, 0 fumbles recovered","Kansas City Chiefs / 5th / 136th pick / 2010"
