"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Tom Brady*",32,9,16,"371 for 565, 4,398 yards, 28 td, 13 int, & 29 rushes for 44 yards and 1 td","New England Patriots / 6th / 199th pick / 2000"
"3","WR","Randy Moss",32,11,16,"83 catches for 1,264 yards, 13 td","Minnesota Vikings / 1st / 21st pick / 1998"
"4","WR","Wes Welker*+",28,5,13,"123 catches for 1,348 yards, 4 td, & 5 rushes for 36 yards and 0 td",""
"5","LT","Matt Light",31,8,11,"","New England Patriots / 2nd / 48th pick / 2001"
"6","LG","Logan Mankins*",27,4,16,"","New England Patriots / 1st / 32nd pick / 2005"
"7","C","Dan Koppen",30,6,16,"1 fumble recovered","New England Patriots / 5th / 164th pick / 2003"
"8","RG","Steve Neal",33,7,12,"",""
"9","RT","Nick Kaczur",30,4,13,"1 fumble recovered","New England Patriots / 3rd / 100th pick / 2005"
"10","","Defensive Starters",NA,NA,NA,"",""
"11","DE","Jarvis Green",30,7,12,"","New England Patriots / 4th / 126th pick / 2002"
"12","DE","Ty Warren",28,6,12,"","New England Patriots / 1st / 13th pick / 2003"
"13","LB","Gary Guyton",24,1,16,"",""
"14","LB","Jerod Mayo",23,1,12,"","New England Patriots / 1st / 10th pick / 2008"
"15","LB","Adalius Thomas",32,9,11,"","Baltimore Ravens / 6th / 186th pick / 2000"
"16","LCB","Shawn Springs",34,12,8,"0.0 sacks, 1 interception, 0 fumbles recovered","Seattle Seahawks / 1st / 3rd pick / 1997"
"17","RCB","Leigh Bodden",28,6,14,"0.0 sacks, 5 interceptions, 2 fumbles recovered",""
"18","SS","Brandon Meriweather*",25,2,16,"0.0 sacks, 5 interceptions, 0 fumbles recovered","New England Patriots / 1st / 24th pick / 2007"
"19","FS","Brandon McGowan",26,4,11,"0.0 sacks, 0 interceptions, 2 fumbles recovered",""
