"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Rodney Peete",23,"Rook",8,"103 for 195, 1,479 yards, 5 td, 9 int, & 33 rushes for 148 yards and 4 td","Detroit Lions / 6th / 141st pick / 1989"
"3","RB","Barry Sanders*+",21,"Rook",13,"280 rushes for 1,470 yards, 14 td, & 24 catches for 282 yards and 0 td","Detroit Lions / 1st / 3rd pick / 1989"
"4","WR","Robert Clark",24,"2",16,"41 catches for 748 yards, 2 td","New Orleans Saints / 10th / 263rd pick / 1987"
"5","WR","Richard Johnson",28,"2",15,"70 catches for 1,091 yards, 8 td, & 12 rushes for 38 yards and 0 td",""
"6","WR","Jason Phillips",23,"Rook",6,"30 catches for 352 yards, 1 td","Detroit Lions / 10th / 253rd pick / 1989"
"7","WR","Walter Stanley",27,"4",12,"24 catches for 304 yards, 0 td","Green Bay Packers / 4th / 98th pick / 1985"
"8","LT","Lomas Brown",26,"4",16,"1 fumble recovered","Detroit Lions / 1st / 6th pick / 1985"
"9","LG","Eric Andolsek",23,"1",16,"","Detroit Lions / 5th / 111th pick / 1988"
"10","C","Kevin Glover",26,"4",16,"","Detroit Lions / 2nd / 34th pick / 1985"
"11","RG","Ken Dallafior",30,"4",11,"","Pittsburgh Steelers / 5th / 124th pick / 1982"
"12","RT","Harvey Salem",28,"6",8,"","Houston Oilers / 2nd / 30th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Eric Williams",27,"5",16,"5.5 sacks, 0 interceptions, 0 fumbles recovered","Detroit Lions / 3rd / 62nd pick / 1984"
"15","NT","Jerry Ball*",25,"2",16,"9.0 sacks, 0 interceptions, 3 fumbles recovered","Detroit Lions / 3rd / 63rd pick / 1987"
"16","RDE","Kevin Brooks",26,"4",15,"2.0 sacks, 0 interceptions, 1 fumble recovered","Dallas Cowboys / 1st / 17th pick / 1985"
"17","LOLB","Jimmy Williams",29,"7",16,"4.0 sacks, 5 interceptions, 1 fumble recovered","Detroit Lions / 1st / 15th pick / 1982"
"18","LILB","Chris Spielman*",24,"1",16,"5.0 sacks, 0 interceptions, 2 fumbles recovered","Detroit Lions / 2nd / 29th pick / 1988"
"19","RILB","Victor Jones",23,"1",9,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Tampa Bay Buccaneers / 12th / 310th pick / 1988"
"20","ROLB","Mike Cofer",29,"6",7,"9.0 sacks, 0 interceptions, 0 fumbles recovered","Detroit Lions / 3rd / 67th pick / 1983"
"21","LCB","Terry Taylor",28,"5",15,"0.0 sacks, 1 interception, 1 fumble recovered","Seattle Seahawks / 1st / 22nd pick / 1984"
"22","RCB","Jerry Holmes",32,"9",16,"0.0 sacks, 6 interceptions, 0 fumbles recovered",""
"23","SS","Bennie Blades",23,"1",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 1st / 3rd pick / 1988"
"24","FS","William White",23,"1",15,"1.0 sacks, 1 interception, 1 fumble recovered","Detroit Lions / 4th / 85th pick / 1988"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Eddie Murray*",33,"9",0,"20 of 21 field goals & 36 of 36 extra points","Detroit Lions / 7th / 166th pick / 1980"
"27","P","Jim Arnold",28,"6",0,"82 punts for a 43.1 average, 1 blocked","Kansas City Chiefs / 5th / 119th pick / 1983"
"28","PR","Walter Stanley",27,"4",12,"36 punt returns for a 13.8 average and 0 td","Green Bay Packers / 4th / 98th pick / 1985"
"29","KR","Mel Gray",28,"3",1,"24 kick returns for a 26.7 average and 0 td","New Orleans Saints / 2nd / 42nd pick / 1984 Supp"
