"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Trent Green",31,"4",16,"296 for 523, 3,783 yards, 17 td, 24 int, & 35 rushes for 158 yards and 0 td","San Diego Chargers / 8th / 222nd pick / 1993"
"3","RB","Priest Holmes*+",28,"4",16,"327 rushes for 1,555 yards, 8 td, & 62 catches for 614 yards and 2 td",""
"4","FB","Tony Richardson",30,"6",8,"66 rushes for 191 yards, 7 td, & 30 catches for 265 yards and 0 td",""
"5","TE","Tony Gonzalez*+",25,"4",16,"73 catches for 917 yards, 6 td, & 1 rush for 9 yards and 0 td","Kansas City Chiefs / 1st / 13th pick / 1997"
"6","LT","John Tait",26,"2",16,"","Kansas City Chiefs / 1st / 14th pick / 1999"
"7","C","Casey Wiegmann",28,"4",15,"",""
"8","RG","Will Shields*",30,"8",16,"","Kansas City Chiefs / 3rd / 74th pick / 1993"
"9","RT","Marcus Spears",30,"5",16,"2 fumbles recovered","Chicago Bears / 2nd / 39th pick / 1994"
"10","","Defensive Starters",NA,"",NA,"",""
"11","DE","Duane Clemons",27,"5",15,"","Minnesota Vikings / 1st / 16th pick / 1996"
"12","DE","Eric Hicks",25,"3",16,"",""
"13","LDT","Eric Downing",23,"Rook",9,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 3rd / 75th pick / 2001"
"14","NT","Derrick Ransom",25,"3",16,"3.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 6th / 181st pick / 1998"
"15","LOLB","Lewis Bush",32,"8",11,"","San Diego Chargers / 4th / 99th pick / 1993"
"16","MLB","Marvcus Patton",34,"11",15,"3.0 sacks, 2 interceptions, 0 fumbles recovered","Buffalo Bills / 8th / 208th pick / 1990"
"17","ROLB","Donnie Edwards",28,"5",16,"2.0 sacks, 0 interceptions, 3 fumbles recovered","Kansas City Chiefs / 4th / 98th pick / 1996"
"18","LCB","Ray Crockett",34,"12",12,"0.0 sacks, 1 interception, 0 fumbles recovered","Detroit Lions / 4th / 86th pick / 1989"
"19","RCB","Eric Warfield",25,"3",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Kansas City Chiefs / 7th / 216th pick / 1998"
"20","SS","Greg Wesley",23,"1",16,"2.0 sacks, 2 interceptions, 2 fumbles recovered","Kansas City Chiefs / 3rd / 85th pick / 2000"
"21","FS","Jerome Woods",28,"5",16,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Kansas City Chiefs / 1st / 28th pick / 1996"
