"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Brett Favre*",40,"18",16,"363 for 531, 4,202 yards, 33 td, 7 int, & 9 rushes for 7 yards and 0 td","Atlanta Falcons / 2nd / 33rd pick / 1991"
"3","RB","Adrian Peterson*+",24,"2",15,"314 rushes for 1,383 yards, 18 td, & 43 catches for 436 yards and 0 td","Minnesota Vikings / 1st / 7th pick / 2007"
"4","WR","Bernard Berrian",29,"5",15,"55 catches for 618 yards, 4 td","Chicago Bears / 3rd / 78th pick / 2004"
"5","WR","Percy Harvin*",21,"Rook",8,"60 catches for 790 yards, 6 td, & 15 rushes for 135 yards and 0 td","Minnesota Vikings / 1st / 22nd pick / 2009"
"6","WR","Sidney Rice*",23,"2",14,"83 catches for 1,312 yards, 8 td","Minnesota Vikings / 2nd / 44th pick / 2007"
"7","TE","Jim Kleinsasser",32,"10",8,"10 catches for 70 yards, 0 td","Minnesota Vikings / 2nd / 44th pick / 1999"
"8","TE","Visanthe Shiancoe",29,"6",13,"56 catches for 566 yards, 11 td","New York Giants / 3rd / 91st pick / 2003"
"9","LT","Bryant McKinnie*",30,"7",16,"1 fumble recovered","Minnesota Vikings / 1st / 7th pick / 2002"
"10","LG","Steve Hutchinson*+",32,"8",16,"","Seattle Seahawks / 1st / 17th pick / 2001"
"11","C","John Sullivan",24,"1",16,"","Minnesota Vikings / 6th / 187th pick / 2008"
"12","RG","Anthony Herrera",29,"4",14,"",""
"13","RT","Phil Loadholt",23,"Rook",15,"","Minnesota Vikings / 2nd / 54th pick / 2009"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Jared Allen*+",27,"5",16,"","Kansas City Chiefs / 4th / 126th pick / 2004"
"16","DE","Ray Edwards",24,"3",16,"","Minnesota Vikings / 4th / 127th pick / 2006"
"17","DT","Kevin Williams*+",29,"6",16,"","Minnesota Vikings / 1st / 9th pick / 2003"
"18","NT","Pat Williams",37,"12",15,"2.0 sacks, 0 interceptions, 0 fumbles recovered",""
"19","MLB","E.J. Henderson",29,"6",12,"2.0 sacks, 0 interceptions, 1 fumble recovered","Minnesota Vikings / 2nd / 40th pick / 2003"
"20","LB","Chad Greenway",26,"2",16,"","Minnesota Vikings / 1st / 17th pick / 2006"
"21","LB","Ben Leber",31,"7",13,"","San Diego Chargers / 3rd / 71st pick / 2002"
"22","LCB","Antoine Winfield*",32,"10",9,"1.0 sacks, 1 interception, 0 fumbles recovered","Buffalo Bills / 1st / 23rd pick / 1999"
"23","RCB","Cedric Griffin",27,"3",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Minnesota Vikings / 2nd / 48th pick / 2006"
"24","SS","Tyrell Johnson",24,"1",15,"0.0 sacks, 1 interception, 1 fumble recovered","Minnesota Vikings / 2nd / 43rd pick / 2008"
"25","FS","Madieu Williams",28,"5",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Cincinnati Bengals / 2nd / 56th pick / 2004"
